ENSGACP00000024945	ENSLOCP00000011371
ENSGACP00000022592	ENSLOCP00000018071
ENSGACP00000012292	ENSLOCP00000007384
ENSGACP00000000806	ENSLOCP00000007384
ENSGACP00000000775	ENSLOCP00000020379
ENSGACP00000006952	ENSLOCP00000009879
ENSGACP00000009126	ENSLOCP00000014312
ENSGACP00000023636	ENSLOCP00000015408
ENSGACP00000009055	ENSLOCP00000007867
ENSGACP00000021384	ENSLOCP00000007867
ENSGACP00000025772	ENSLOCP00000009478
ENSGACP00000008876	ENSLOCP00000009478
ENSGACP00000011403	ENSLOCP00000003147
ENSGACP00000005548	ENSLOCP00000019472
ENSGACP00000026056	ENSLOCP00000019472
ENSGACP00000018617	ENSLOCP00000014773
ENSGACP00000021776	ENSLOCP00000014477
ENSGACP00000013963	ENSLOCP00000013025
ENSGACP00000010001	ENSLOCP00000013025
ENSGACP00000021476	ENSLOCP00000019780
ENSGACP00000006470	ENSLOCP00000017910
ENSGACP00000000274	ENSLOCP00000012625
ENSGACP00000009971	ENSLOCP00000012625
ENSGACP00000007725	ENSLOCP00000006932
ENSGACP00000011928	ENSLOCP00000006467
ENSGACP00000000578	ENSLOCP00000005384
ENSGACP00000014291	ENSLOCP00000005384
ENSGACP00000016086	ENSLOCP00000006685
ENSGACP00000026869	ENSLOCP00000018074
ENSGACP00000024489	ENSLOCP00000018074
ENSGACP00000022713	ENSLOCP00000010583
ENSGACP00000024074	ENSLOCP00000012883
ENSGACP00000027400	ENSLOCP00000012883
ENSGACP00000009680	ENSLOCP00000001840
ENSGACP00000007979	ENSLOCP00000021073
ENSGACP00000018774	ENSLOCP00000005457
ENSGACP00000004185	ENSLOCP00000005457
ENSGACP00000006719	ENSLOCP00000010774
ENSGACP00000007135	ENSLOCP00000018611
ENSGACP00000020913	ENSLOCP00000018611
ENSGACP00000010332	ENSLOCP00000015950
ENSGACP00000024246	ENSLOCP00000014679
ENSGACP00000005583	ENSLOCP00000005279
ENSGACP00000014970	ENSLOCP00000002366
ENSGACP00000019077	ENSLOCP00000008660
ENSGACP00000021283	ENSLOCP00000008660
ENSGACP00000011618	ENSLOCP00000018139
ENSGACP00000009368	ENSLOCP00000008104
ENSGACP00000024672	ENSLOCP00000009997
ENSGACP00000024106	ENSLOCP00000003123
ENSGACP00000019455	ENSLOCP00000017791
ENSGACP00000017416	ENSLOCP00000017791
ENSGACP00000013853	ENSLOCP00000005036
ENSGACP00000022371	ENSLOCP00000005036
ENSGACP00000017390	ENSLOCP00000000451
ENSGACP00000010114	ENSLOCP00000002703
ENSGACP00000021397	ENSLOCP00000002703
ENSGACP00000002644	ENSLOCP00000017879
ENSGACP00000019520	ENSLOCP00000017879
ENSGACP00000002667	ENSLOCP00000007875
ENSGACP00000000330	ENSLOCP00000008241
ENSGACP00000014528	ENSLOCP00000005843
ENSGACP00000014417	ENSLOCP00000005843
ENSGACP00000011565	ENSLOCP00000012836
ENSGACP00000024001	ENSLOCP00000004151
ENSGACP00000009259	ENSLOCP00000005983
ENSGACP00000019553	ENSLOCP00000016426
ENSGACP00000022387	ENSLOCP00000017211
ENSGACP00000010642	ENSLOCP00000017211
ENSGACP00000015637	ENSLOCP00000007679
ENSGACP00000006039	ENSLOCP00000008347
ENSGACP00000021414	ENSLOCP00000008291
ENSGACP00000011422	ENSLOCP00000018292
ENSGACP00000001197	ENSLOCP00000011967
ENSGACP00000001721	ENSLOCP00000011967
ENSGACP00000017628	ENSLOCP00000020987
ENSGACP00000000950	ENSLOCP00000020987
ENSGACP00000000479	ENSLOCP00000015008
ENSGACP00000006078	ENSLOCP00000014342
ENSGACP00000005362	ENSLOCP00000016234
ENSGACP00000014307	ENSLOCP00000016234
ENSGACP00000012074	ENSLOCP00000006475
ENSGACP00000015560	ENSLOCP00000006475
ENSGACP00000014302	ENSLOCP00000011663
ENSGACP00000007521	ENSLOCP00000004759
ENSGACP00000021661	ENSLOCP00000014785
ENSGACP00000017541	ENSLOCP00000018882
ENSGACP00000017399	ENSLOCP00000016056
ENSGACP00000008372	ENSLOCP00000007600
ENSGACP00000008462	ENSLOCP00000020993
ENSGACP00000002665	ENSLOCP00000014901
ENSGACP00000005867	ENSLOCP00000007162
ENSGACP00000011556	ENSLOCP00000018968
ENSGACP00000002446	ENSLOCP00000013281
ENSGACP00000004882	ENSLOCP00000006530
ENSGACP00000019600	ENSLOCP00000017702
ENSGACP00000014227	ENSLOCP00000017702
ENSGACP00000016680	ENSLOCP00000012124
ENSGACP00000019585	ENSLOCP00000016267
ENSGACP00000004617	ENSLOCP00000016267
ENSGACP00000018390	ENSLOCP00000010150
ENSGACP00000011193	ENSLOCP00000008195
ENSGACP00000000856	ENSLOCP00000008195
ENSGACP00000011776	ENSLOCP00000014250
ENSGACP00000015426	ENSLOCP00000014250
ENSGACP00000022164	ENSLOCP00000007202
ENSGACP00000007051	ENSLOCP00000013105
ENSGACP00000007920	ENSLOCP00000017425
ENSGACP00000002098	ENSLOCP00000017425
ENSGACP00000026026	ENSLOCP00000020536
ENSGACP00000010704	ENSLOCP00000012791
ENSGACP00000012208	ENSLOCP00000005636
ENSGACP00000012073	ENSLOCP00000005290
ENSGACP00000016546	ENSLOCP00000006857
ENSGACP00000004268	ENSLOCP00000003754
ENSGACP00000011797	ENSLOCP00000002748
ENSGACP00000013365	ENSLOCP00000021473
ENSGACP00000010506	ENSLOCP00000021814
ENSGACP00000007983	ENSLOCP00000021814
ENSGACP00000026355	ENSLOCP00000022021
ENSGACP00000015757	ENSLOCP00000022021
ENSGACP00000020243	ENSLOCP00000006683
ENSGACP00000009721	ENSLOCP00000017161
ENSGACP00000018955	ENSLOCP00000007745
ENSGACP00000017515	ENSLOCP00000007745
ENSGACP00000012834	ENSLOCP00000015315
ENSGACP00000016442	ENSLOCP00000020719
ENSGACP00000020342	ENSLOCP00000005693
ENSGACP00000020040	ENSLOCP00000012427
ENSGACP00000008362	ENSLOCP00000012522
ENSGACP00000023778	ENSLOCP00000013699
ENSGACP00000002089	ENSLOCP00000016177
ENSGACP00000020819	ENSLOCP00000007054
ENSGACP00000011247	ENSLOCP00000012760
ENSGACP00000003215	ENSLOCP00000016512
ENSGACP00000019239	ENSLOCP00000016512
ENSGACP00000011219	ENSLOCP00000015287
ENSGACP00000026607	ENSLOCP00000010782
ENSGACP00000007006	ENSLOCP00000010782
ENSGACP00000027313	ENSLOCP00000002903
ENSGACP00000007378	ENSLOCP00000020079
ENSGACP00000024822	ENSLOCP00000010488
ENSGACP00000013565	ENSLOCP00000010488
ENSGACP00000025768	ENSLOCP00000016312
ENSGACP00000020992	ENSLOCP00000016312
ENSGACP00000013589	ENSLOCP00000010745
ENSGACP00000012621	ENSLOCP00000010285
ENSGACP00000012565	ENSLOCP00000010302
ENSGACP00000010027	ENSLOCP00000015610
ENSGACP00000016275	ENSLOCP00000007511
ENSGACP00000022793	ENSLOCP00000018601
ENSGACP00000027016	ENSLOCP00000018601
ENSGACP00000017910	ENSLOCP00000000482
ENSGACP00000027331	ENSLOCP00000004604
ENSGACP00000022288	ENSLOCP00000017046
ENSGACP00000024681	ENSLOCP00000022321
ENSGACP00000002280	ENSLOCP00000009707
ENSGACP00000023718	ENSLOCP00000015894
ENSGACP00000005259	ENSLOCP00000012197
ENSGACP00000013425	ENSLOCP00000017493
ENSGACP00000005270	ENSLOCP00000022236
ENSGACP00000025741	ENSLOCP00000014807
ENSGACP00000006944	ENSLOCP00000020409
ENSGACP00000005854	ENSLOCP00000008390
ENSGACP00000011042	ENSLOCP00000014413
ENSGACP00000008914	ENSLOCP00000007066
ENSGACP00000022195	ENSLOCP00000014990
ENSGACP00000022884	ENSLOCP00000015073
ENSGACP00000010240	ENSLOCP00000009290
ENSGACP00000011543	ENSLOCP00000018974
ENSGACP00000013254	ENSLOCP00000018974
ENSGACP00000020624	ENSLOCP00000003722
ENSGACP00000012905	ENSLOCP00000017997
ENSGACP00000006340	ENSLOCP00000009082
ENSGACP00000020317	ENSLOCP00000009082
ENSGACP00000015023	ENSLOCP00000011707
ENSGACP00000015944	ENSLOCP00000003973
ENSGACP00000026465	ENSLOCP00000002939
ENSGACP00000016043	ENSLOCP00000017311
ENSGACP00000013741	ENSLOCP00000018991
ENSGACP00000004834	ENSLOCP00000017715
ENSGACP00000000078	ENSLOCP00000017235
ENSGACP00000025456	ENSLOCP00000019865
ENSGACP00000018716	ENSLOCP00000004053
ENSGACP00000026826	ENSLOCP00000005736
ENSGACP00000008918	ENSLOCP00000006740
ENSGACP00000004181	ENSLOCP00000006740
ENSGACP00000008198	ENSLOCP00000011972
ENSGACP00000000129	ENSLOCP00000021919
ENSGACP00000002608	ENSLOCP00000020957
ENSGACP00000008264	ENSLOCP00000020957
ENSGACP00000024320	ENSLOCP00000008019
ENSGACP00000002779	ENSLOCP00000012756
ENSGACP00000022830	ENSLOCP00000012756
ENSGACP00000002547	ENSLOCP00000009409
ENSGACP00000018847	ENSLOCP00000007370
ENSGACP00000018298	ENSLOCP00000007370
ENSGACP00000008544	ENSLOCP00000001398
ENSGACP00000008540	ENSLOCP00000001282
ENSGACP00000023794	ENSLOCP00000013625
ENSGACP00000021042	ENSLOCP00000017458
ENSGACP00000018837	ENSLOCP00000017446
ENSGACP00000023788	ENSLOCP00000013637
ENSGACP00000005985	ENSLOCP00000008541
ENSGACP00000027500	ENSLOCP00000015131
ENSGACP00000016410	ENSLOCP00000018460
ENSGACP00000004504	ENSLOCP00000010662
ENSGACP00000004312	ENSLOCP00000014134
ENSGACP00000022613	ENSLOCP00000018728
ENSGACP00000004028	ENSLOCP00000005239
ENSGACP00000018862	ENSLOCP00000017473
ENSGACP00000024222	ENSLOCP00000014783
ENSGACP00000022702	ENSLOCP00000010548
ENSGACP00000027378	ENSLOCP00000017085
ENSGACP00000015328	ENSLOCP00000010215
ENSGACP00000027182	ENSLOCP00000010215
ENSGACP00000002103	ENSLOCP00000016170
ENSGACP00000027643	ENSLOCP00000013681
ENSGACP00000003791	ENSLOCP00000015478
ENSGACP00000014406	ENSLOCP00000015478
ENSGACP00000015878	ENSLOCP00000013310
ENSGACP00000013996	ENSLOCP00000013310
ENSGACP00000013066	ENSLOCP00000017655
ENSGACP00000017983	ENSLOCP00000001920
ENSGACP00000004094	ENSLOCP00000008056
ENSGACP00000007391	ENSLOCP00000005749
ENSGACP00000015019	ENSLOCP00000013962
ENSGACP00000015335	ENSLOCP00000013962
ENSGACP00000000326	ENSLOCP00000012692
ENSGACP00000018542	ENSLOCP00000004838
ENSGACP00000000303	ENSLOCP00000004838
ENSGACP00000011048	ENSLOCP00000021243
ENSGACP00000011623	ENSLOCP00000005804
ENSGACP00000005084	ENSLOCP00000005928
ENSGACP00000020093	ENSLOCP00000012551
ENSGACP00000016297	ENSLOCP00000017472
ENSGACP00000006673	ENSLOCP00000016540
ENSGACP00000004186	ENSLOCP00000010380
ENSGACP00000011224	ENSLOCP00000019403
ENSGACP00000016406	ENSLOCP00000020342
ENSGACP00000006748	ENSLOCP00000012260
ENSGACP00000005654	ENSLOCP00000008005
ENSGACP00000018190	ENSLOCP00000003673
ENSGACP00000011292	ENSLOCP00000009901
ENSGACP00000023155	ENSLOCP00000010018
ENSGACP00000010771	ENSLOCP00000001372
ENSGACP00000008327	ENSLOCP00000001372
ENSGACP00000011154	ENSLOCP00000006600
ENSGACP00000013888	ENSLOCP00000006600
ENSGACP00000008565	ENSLOCP00000000851
ENSGACP00000010861	ENSLOCP00000000851
ENSGACP00000011882	ENSLOCP00000009210
ENSGACP00000021251	ENSLOCP00000015775
ENSGACP00000005202	ENSLOCP00000019020
ENSGACP00000001370	ENSLOCP00000015611
ENSGACP00000001523	ENSLOCP00000010709
ENSGACP00000021019	ENSLOCP00000013790
ENSGACP00000022707	ENSLOCP00000018665
ENSGACP00000027039	ENSLOCP00000018665
ENSGACP00000003766	ENSLOCP00000011205
ENSGACP00000019658	ENSLOCP00000011205
ENSGACP00000002696	ENSLOCP00000001012
ENSGACP00000007786	ENSLOCP00000008006
ENSGACP00000020503	ENSLOCP00000008006
ENSGACP00000024873	ENSLOCP00000020293
ENSGACP00000025786	ENSLOCP00000018709
ENSGACP00000007843	ENSLOCP00000007873
ENSGACP00000018642	ENSLOCP00000008025
ENSGACP00000007772	ENSLOCP00000008025
ENSGACP00000004996	ENSLOCP00000001292
ENSGACP00000004287	ENSLOCP00000003860
ENSGACP00000010349	ENSLOCP00000003576
ENSGACP00000020563	ENSLOCP00000003576
ENSGACP00000006939	ENSLOCP00000009037
ENSGACP00000005929	ENSLOCP00000010982
ENSGACP00000025365	ENSLOCP00000021084
ENSGACP00000017397	ENSLOCP00000021084
ENSGACP00000003118	ENSLOCP00000006213
ENSGACP00000018987	ENSLOCP00000006213
ENSGACP00000004059	ENSLOCP00000005046
ENSGACP00000018815	ENSLOCP00000017417
ENSGACP00000022593	ENSLOCP00000018737
ENSGACP00000016467	ENSLOCP00000015799
ENSGACP00000002241	ENSLOCP00000000819
ENSGACP00000025773	ENSLOCP00000016324
ENSGACP00000004159	ENSLOCP00000012164
ENSGACP00000002505	ENSLOCP00000016358
ENSGACP00000012522	ENSLOCP00000018348
ENSGACP00000026630	ENSLOCP00000006091
ENSGACP00000018687	ENSLOCP00000020452
ENSGACP00000012519	ENSLOCP00000020452
ENSGACP00000015093	ENSLOCP00000020188
ENSGACP00000017437	ENSLOCP00000017675
ENSGACP00000026877	ENSLOCP00000018179
ENSGACP00000021040	ENSLOCP00000017312
ENSGACP00000003194	ENSLOCP00000004790
ENSGACP00000018427	ENSLOCP00000007955
ENSGACP00000000565	ENSLOCP00000005111
ENSGACP00000020607	ENSLOCP00000012786
ENSGACP00000002267	ENSLOCP00000009720
ENSGACP00000020795	ENSLOCP00000006827
ENSGACP00000004450	ENSLOCP00000008643
ENSGACP00000016004	ENSLOCP00000008622
ENSGACP00000005933	ENSLOCP00000008622
ENSGACP00000004444	ENSLOCP00000008674
ENSGACP00000017408	ENSLOCP00000008289
ENSGACP00000019937	ENSLOCP00000004283
ENSGACP00000020371	ENSLOCP00000005549
ENSGACP00000018221	ENSLOCP00000002560
ENSGACP00000019902	ENSLOCP00000004575
ENSGACP00000013184	ENSLOCP00000004575
ENSGACP00000017426	ENSLOCP00000007557
ENSGACP00000003829	ENSLOCP00000007557
ENSGACP00000004739	ENSLOCP00000012043
ENSGACP00000008552	ENSLOCP00000009866
ENSGACP00000009553	ENSLOCP00000009266
ENSGACP00000010810	ENSLOCP00000002265
ENSGACP00000020463	ENSLOCP00000002265
ENSGACP00000021965	ENSLOCP00000003144
ENSGACP00000001014	ENSLOCP00000001971
ENSGACP00000017724	ENSLOCP00000018084
ENSGACP00000022270	ENSLOCP00000004131
ENSGACP00000014914	ENSLOCP00000004131
ENSGACP00000009509	ENSLOCP00000020154
ENSGACP00000007901	ENSLOCP00000015273
ENSGACP00000010260	ENSLOCP00000015273
ENSGACP00000014846	ENSLOCP00000002071
ENSGACP00000007403	ENSLOCP00000002071
ENSGACP00000020096	ENSLOCP00000013665
ENSGACP00000010383	ENSLOCP00000021219
ENSGACP00000010326	ENSLOCP00000009382
ENSGACP00000022029	ENSLOCP00000015906
ENSGACP00000002593	ENSLOCP00000002965
ENSGACP00000012204	ENSLOCP00000004586
ENSGACP00000009218	ENSLOCP00000004948
ENSGACP00000013054	ENSLOCP00000003328
ENSGACP00000020598	ENSLOCP00000003328
ENSGACP00000012606	ENSLOCP00000020176
ENSGACP00000006761	ENSLOCP00000002196
ENSGACP00000014166	ENSLOCP00000004640
ENSGACP00000022326	ENSLOCP00000004640
ENSGACP00000021721	ENSLOCP00000014652
ENSGACP00000004512	ENSLOCP00000013178
ENSGACP00000010102	ENSLOCP00000006518
ENSGACP00000008711	ENSLOCP00000003058
ENSGACP00000016309	ENSLOCP00000005830
ENSGACP00000019105	ENSLOCP00000004172
ENSGACP00000004894	ENSLOCP00000014928
ENSGACP00000016920	ENSLOCP00000013811
ENSGACP00000016315	ENSLOCP00000005866
ENSGACP00000002790	ENSLOCP00000007831
ENSGACP00000022094	ENSLOCP00000003214
ENSGACP00000011953	ENSLOCP00000006548
ENSGACP00000010707	ENSLOCP00000007317
ENSGACP00000000626	ENSLOCP00000005528
ENSGACP00000014349	ENSLOCP00000005528
ENSGACP00000011220	ENSLOCP00000018758
ENSGACP00000023402	ENSLOCP00000018758
ENSGACP00000004782	ENSLOCP00000008047
ENSGACP00000013121	ENSLOCP00000008047
ENSGACP00000002132	ENSLOCP00000016139
ENSGACP00000021199	ENSLOCP00000016139
ENSGACP00000026720	ENSLOCP00000003062
ENSGACP00000016973	ENSLOCP00000014994
ENSGACP00000023435	ENSLOCP00000014994
ENSGACP00000007736	ENSLOCP00000006909
ENSGACP00000012561	ENSLOCP00000014223
ENSGACP00000023343	ENSLOCP00000001029
ENSGACP00000008701	ENSLOCP00000003076
ENSGACP00000027494	ENSLOCP00000005940
ENSGACP00000019060	ENSLOCP00000021864
ENSGACP00000014480	ENSLOCP00000021864
ENSGACP00000009693	ENSLOCP00000021952
ENSGACP00000021134	ENSLOCP00000021952
ENSGACP00000011289	ENSLOCP00000022191
ENSGACP00000017159	ENSLOCP00000022191
ENSGACP00000012601	ENSLOCP00000006596
ENSGACP00000021164	ENSLOCP00000020793
ENSGACP00000016938	ENSLOCP00000004333
ENSGACP00000024513	ENSLOCP00000018514
ENSGACP00000026789	ENSLOCP00000001205
ENSGACP00000014949	ENSLOCP00000017277
ENSGACP00000008706	ENSLOCP00000021963
ENSGACP00000027597	ENSLOCP00000022294
ENSGACP00000019061	ENSLOCP00000016090
ENSGACP00000014604	ENSLOCP00000002338
ENSGACP00000010450	ENSLOCP00000021214
ENSGACP00000015720	ENSLOCP00000004784
ENSGACP00000010202	ENSLOCP00000001333
ENSGACP00000000505	ENSLOCP00000015062
ENSGACP00000003715	ENSLOCP00000015062
ENSGACP00000012959	ENSLOCP00000017792
ENSGACP00000001064	ENSLOCP00000017792
ENSGACP00000014792	ENSLOCP00000019098
ENSGACP00000020396	ENSLOCP00000005259
ENSGACP00000007917	ENSLOCP00000004260
ENSGACP00000025536	ENSLOCP00000018562
ENSGACP00000002195	ENSLOCP00000009014
ENSGACP00000012589	ENSLOCP00000014320
ENSGACP00000009149	ENSLOCP00000014320
ENSGACP00000019801	ENSLOCP00000012611
ENSGACP00000010466	ENSLOCP00000012611
ENSGACP00000002456	ENSLOCP00000017435
ENSGACP00000011258	ENSLOCP00000017435
ENSGACP00000013133	ENSLOCP00000016163
ENSGACP00000000597	ENSLOCP00000016163
ENSGACP00000009088	ENSLOCP00000014341
ENSGACP00000011141	ENSLOCP00000014341
ENSGACP00000010886	ENSLOCP00000002407
ENSGACP00000026817	ENSLOCP00000016943
ENSGACP00000027364	ENSLOCP00000016858
ENSGACP00000022628	ENSLOCP00000018716
ENSGACP00000026569	ENSLOCP00000006569
ENSGACP00000008453	ENSLOCP00000007714
ENSGACP00000017316	ENSLOCP00000021373
ENSGACP00000017947	ENSLOCP00000000289
ENSGACP00000009482	ENSLOCP00000004028
ENSGACP00000019836	ENSLOCP00000008792
ENSGACP00000010196	ENSLOCP00000015535
ENSGACP00000000928	ENSLOCP00000017319
ENSGACP00000000289	ENSLOCP00000004791
ENSGACP00000000316	ENSLOCP00000012633
ENSGACP00000023829	ENSLOCP00000017241
ENSGACP00000027518	ENSLOCP00000015244
ENSGACP00000019675	ENSLOCP00000006156
ENSGACP00000017519	ENSLOCP00000010810
ENSGACP00000017548	ENSLOCP00000010800
ENSGACP00000012612	ENSLOCP00000018334
ENSGACP00000021327	ENSLOCP00000019044
ENSGACP00000022177	ENSLOCP00000006653
ENSGACP00000002534	ENSLOCP00000018380
ENSGACP00000010333	ENSLOCP00000004092
ENSGACP00000018481	ENSLOCP00000004109
ENSGACP00000015901	ENSLOCP00000007108
ENSGACP00000018507	ENSLOCP00000004645
ENSGACP00000010868	ENSLOCP00000004645
ENSGACP00000025621	ENSLOCP00000016387
ENSGACP00000009132	ENSLOCP00000016387
ENSGACP00000015615	ENSLOCP00000011007
ENSGACP00000006620	ENSLOCP00000021117
ENSGACP00000001136	ENSLOCP00000013174
ENSGACP00000025112	ENSLOCP00000021007
ENSGACP00000017904	ENSLOCP00000006240
ENSGACP00000005471	ENSLOCP00000016161
ENSGACP00000024151	ENSLOCP00000018296
ENSGACP00000002373	ENSLOCP00000021890
ENSGACP00000024076	ENSLOCP00000012858
ENSGACP00000017464	ENSLOCP00000007631
ENSGACP00000017686	ENSLOCP00000007763
ENSGACP00000020160	ENSLOCP00000021663
ENSGACP00000009120	ENSLOCP00000021889
ENSGACP00000003635	ENSLOCP00000016243
ENSGACP00000005222	ENSLOCP00000016243
ENSGACP00000005235	ENSLOCP00000010727
ENSGACP00000007171	ENSLOCP00000009929
ENSGACP00000027339	ENSLOCP00000011539
ENSGACP00000017023	ENSLOCP00000011539
ENSGACP00000014996	ENSLOCP00000004232
ENSGACP00000015044	ENSLOCP00000004209
ENSGACP00000006165	ENSLOCP00000013891
ENSGACP00000020879	ENSLOCP00000016772
ENSGACP00000024406	ENSLOCP00000011445
ENSGACP00000027045	ENSLOCP00000011445
ENSGACP00000001249	ENSLOCP00000012544
ENSGACP00000004910	ENSLOCP00000016010
ENSGACP00000011065	ENSLOCP00000016010
ENSGACP00000009396	ENSLOCP00000002363
ENSGACP00000004024	ENSLOCP00000002363
ENSGACP00000019746	ENSLOCP00000002451
ENSGACP00000013664	ENSLOCP00000010239
ENSGACP00000001521	ENSLOCP00000009573
ENSGACP00000025577	ENSLOCP00000016375
ENSGACP00000005049	ENSLOCP00000006258
ENSGACP00000007433	ENSLOCP00000010418
ENSGACP00000018323	ENSLOCP00000010418
ENSGACP00000004163	ENSLOCP00000002890
ENSGACP00000018024	ENSLOCP00000018919
ENSGACP00000019098	ENSLOCP00000014194
ENSGACP00000020938	ENSLOCP00000014194
ENSGACP00000009315	ENSLOCP00000014872
ENSGACP00000012717	ENSLOCP00000014872
ENSGACP00000003267	ENSLOCP00000011275
ENSGACP00000006171	ENSLOCP00000012566
ENSGACP00000005916	ENSLOCP00000000983
ENSGACP00000023141	ENSLOCP00000000983
ENSGACP00000006580	ENSLOCP00000012119
ENSGACP00000004367	ENSLOCP00000012119
ENSGACP00000015990	ENSLOCP00000017925
ENSGACP00000000379	ENSLOCP00000017925
ENSGACP00000003990	ENSLOCP00000016503
ENSGACP00000003476	ENSLOCP00000016503
ENSGACP00000001166	ENSLOCP00000013102
ENSGACP00000013792	ENSLOCP00000013102
ENSGACP00000016828	ENSLOCP00000020634
ENSGACP00000011577	ENSLOCP00000019516
ENSGACP00000024898	ENSLOCP00000019516
ENSGACP00000027224	ENSLOCP00000008673
ENSGACP00000015341	ENSLOCP00000019899
ENSGACP00000015408	ENSLOCP00000019899
ENSGACP00000010049	ENSLOCP00000004765
ENSGACP00000020738	ENSLOCP00000013017
ENSGACP00000020752	ENSLOCP00000012984
ENSGACP00000018553	ENSLOCP00000003718
ENSGACP00000001954	ENSLOCP00000015508
ENSGACP00000019013	ENSLOCP00000002320
ENSGACP00000008811	ENSLOCP00000021016
ENSGACP00000009579	ENSLOCP00000018469
ENSGACP00000008516	ENSLOCP00000002948
ENSGACP00000015447	ENSLOCP00000001553
ENSGACP00000015894	ENSLOCP00000001420
ENSGACP00000024230	ENSLOCP00000001420
ENSGACP00000004625	ENSLOCP00000006329
ENSGACP00000010472	ENSLOCP00000009232
ENSGACP00000017986	ENSLOCP00000005962
ENSGACP00000021907	ENSLOCP00000004624
ENSGACP00000014357	ENSLOCP00000011274
ENSGACP00000005080	ENSLOCP00000008259
ENSGACP00000021666	ENSLOCP00000018107
ENSGACP00000013942	ENSLOCP00000018107
ENSGACP00000022915	ENSLOCP00000003521
ENSGACP00000015920	ENSLOCP00000004088
ENSGACP00000007592	ENSLOCP00000008262
ENSGACP00000010684	ENSLOCP00000008262
ENSGACP00000007663	ENSLOCP00000008098
ENSGACP00000010478	ENSLOCP00000014376
ENSGACP00000025703	ENSLOCP00000020044
ENSGACP00000020721	ENSLOCP00000022020
ENSGACP00000005674	ENSLOCP00000022012
ENSGACP00000012987	ENSLOCP00000022170
ENSGACP00000006912	ENSLOCP00000022170
ENSGACP00000012982	ENSLOCP00000022168
ENSGACP00000006902	ENSLOCP00000022168
ENSGACP00000017517	ENSLOCP00000017712
ENSGACP00000024649	ENSLOCP00000011035
ENSGACP00000005811	ENSLOCP00000006007
ENSGACP00000025482	ENSLOCP00000017225
ENSGACP00000024737	ENSLOCP00000009062
ENSGACP00000013344	ENSLOCP00000009062
ENSGACP00000022042	ENSLOCP00000008754
ENSGACP00000019669	ENSLOCP00000006095
ENSGACP00000000051	ENSLOCP00000008969
ENSGACP00000005337	ENSLOCP00000017084
ENSGACP00000026179	ENSLOCP00000020241
ENSGACP00000013333	ENSLOCP00000019097
ENSGACP00000013303	ENSLOCP00000019102
ENSGACP00000005327	ENSLOCP00000017076
ENSGACP00000017255	ENSLOCP00000021804
ENSGACP00000006619	ENSLOCP00000021804
ENSGACP00000006032	ENSLOCP00000021465
ENSGACP00000003718	ENSLOCP00000014918
ENSGACP00000000517	ENSLOCP00000014918
ENSGACP00000026182	ENSLOCP00000020240
ENSGACP00000026183	ENSLOCP00000020238
ENSGACP00000000511	ENSLOCP00000014933
ENSGACP00000004390	ENSLOCP00000007468
ENSGACP00000026553	ENSLOCP00000019286
ENSGACP00000020119	ENSLOCP00000013546
ENSGACP00000001484	ENSLOCP00000003548
ENSGACP00000008033	ENSLOCP00000001614
ENSGACP00000015416	ENSLOCP00000020496
ENSGACP00000018436	ENSLOCP00000003550
ENSGACP00000019909	ENSLOCP00000009205
ENSGACP00000018461	ENSLOCP00000009205
ENSGACP00000019772	ENSLOCP00000011204
ENSGACP00000021294	ENSLOCP00000016077
ENSGACP00000023385	ENSLOCP00000017128
ENSGACP00000021605	ENSLOCP00000004943
ENSGACP00000021726	ENSLOCP00000014923
ENSGACP00000022434	ENSLOCP00000009594
ENSGACP00000009760	ENSLOCP00000008776
ENSGACP00000015680	ENSLOCP00000012425
ENSGACP00000008618	ENSLOCP00000013841
ENSGACP00000025753	ENSLOCP00000009375
ENSGACP00000013175	ENSLOCP00000006802
ENSGACP00000024215	ENSLOCP00000016790
ENSGACP00000019751	ENSLOCP00000013092
ENSGACP00000004162	ENSLOCP00000004911
ENSGACP00000023184	ENSLOCP00000015329
ENSGACP00000019271	ENSLOCP00000005418
