ENSTNIP00000006282	ENSLOCP00000011371
ENSTNIP00000016030	ENSLOCP00000015906
ENSTNIP00000018020	ENSLOCP00000002965
ENSTNIP00000007710	ENSLOCP00000002965
ENSTNIP00000019631	ENSLOCP00000004948
ENSTNIP00000019130	ENSLOCP00000003328
ENSTNIP00000012256	ENSLOCP00000003328
ENSTNIP00000018185	ENSLOCP00000014360
ENSTNIP00000016723	ENSLOCP00000020176
ENSTNIP00000008237	ENSLOCP00000002196
ENSTNIP00000018576	ENSLOCP00000004640
ENSTNIP00000017945	ENSLOCP00000004640
ENSTNIP00000010334	ENSLOCP00000014652
ENSTNIP00000013225	ENSLOCP00000002992
ENSTNIP00000011026	ENSLOCP00000005313
ENSTNIP00000009787	ENSLOCP00000002080
ENSTNIP00000016918	ENSLOCP00000013178
ENSTNIP00000020178	ENSLOCP00000006518
ENSTNIP00000013224	ENSLOCP00000003058
ENSTNIP00000017482	ENSLOCP00000004172
ENSTNIP00000006751	ENSLOCP00000014928
ENSTNIP00000014601	ENSLOCP00000013811
ENSTNIP00000007552	ENSLOCP00000005866
ENSTNIP00000016048	ENSLOCP00000007831
ENSTNIP00000016048	ENSLOCP00000003214
ENSTNIP00000021546	ENSLOCP00000006548
ENSTNIP00000021608	ENSLOCP00000007317
ENSTNIP00000000101	ENSLOCP00000005528
ENSTNIP00000015489	ENSLOCP00000005528
ENSTNIP00000018931	ENSLOCP00000018758
ENSTNIP00000008004	ENSLOCP00000018758
ENSTNIP00000017432	ENSLOCP00000008047
ENSTNIP00000022654	ENSLOCP00000008047
ENSTNIP00000007965	ENSLOCP00000016139
ENSTNIP00000020964	ENSLOCP00000016139
ENSTNIP00000011405	ENSLOCP00000003062
ENSTNIP00000022060	ENSLOCP00000014994
ENSTNIP00000016215	ENSLOCP00000014994
ENSTNIP00000019582	ENSLOCP00000006909
ENSTNIP00000017993	ENSLOCP00000014223
ENSTNIP00000009102	ENSLOCP00000001029
ENSTNIP00000010457	ENSLOCP00000005940
ENSTNIP00000012673	ENSLOCP00000021864
ENSTNIP00000013758	ENSLOCP00000021952
ENSTNIP00000007179	ENSLOCP00000021952
ENSTNIP00000015820	ENSLOCP00000022191
ENSTNIP00000014574	ENSLOCP00000022191
ENSTNIP00000020404	ENSLOCP00000006596
ENSTNIP00000016804	ENSLOCP00000020793
ENSTNIP00000003913	ENSLOCP00000018514
ENSTNIP00000019261	ENSLOCP00000001205
ENSTNIP00000022487	ENSLOCP00000017277
ENSTNIP00000006368	ENSLOCP00000021963
ENSTNIP00000013223	ENSLOCP00000021963
ENSTNIP00000003800	ENSLOCP00000022294
ENSTNIP00000000824	ENSLOCP00000016090
ENSTNIP00000009422	ENSLOCP00000002338
ENSTNIP00000009403	ENSLOCP00000004784
ENSTNIP00000013064	ENSLOCP00000001333
ENSTNIP00000010092	ENSLOCP00000015062
ENSTNIP00000009898	ENSLOCP00000017792
ENSTNIP00000008471	ENSLOCP00000005259
ENSTNIP00000022284	ENSLOCP00000004260
ENSTNIP00000010053	ENSLOCP00000018562
ENSTNIP00000011564	ENSLOCP00000009014
ENSTNIP00000017992	ENSLOCP00000014320
ENSTNIP00000022106	ENSLOCP00000014320
ENSTNIP00000002870	ENSLOCP00000012611
ENSTNIP00000015191	ENSLOCP00000017435
ENSTNIP00000014089	ENSLOCP00000016163
ENSTNIP00000020910	ENSLOCP00000014341
ENSTNIP00000021591	ENSLOCP00000014341
ENSTNIP00000013705	ENSLOCP00000016943
ENSTNIP00000012935	ENSLOCP00000016858
ENSTNIP00000019941	ENSLOCP00000018716
ENSTNIP00000011436	ENSLOCP00000006569
ENSTNIP00000009850	ENSLOCP00000007714
ENSTNIP00000004047	ENSLOCP00000003526
ENSTNIP00000013886	ENSLOCP00000021373
ENSTNIP00000005796	ENSLOCP00000000289
ENSTNIP00000021873	ENSLOCP00000004028
ENSTNIP00000009557	ENSLOCP00000017767
ENSTNIP00000017574	ENSLOCP00000008792
ENSTNIP00000020590	ENSLOCP00000015535
ENSTNIP00000005261	ENSLOCP00000017319
ENSTNIP00000017318	ENSLOCP00000004791
ENSTNIP00000018783	ENSLOCP00000012633
ENSTNIP00000009195	ENSLOCP00000017241
ENSTNIP00000010435	ENSLOCP00000015244
ENSTNIP00000006059	ENSLOCP00000006156
ENSTNIP00000006613	ENSLOCP00000010810
ENSTNIP00000010571	ENSLOCP00000018334
ENSTNIP00000020835	ENSLOCP00000019044
ENSTNIP00000011895	ENSLOCP00000006653
ENSTNIP00000006276	ENSLOCP00000018380
ENSTNIP00000012695	ENSLOCP00000004092
ENSTNIP00000005624	ENSLOCP00000007108
ENSTNIP00000021766	ENSLOCP00000004645
ENSTNIP00000015764	ENSLOCP00000004645
ENSTNIP00000008175	ENSLOCP00000016387
ENSTNIP00000022216	ENSLOCP00000011007
ENSTNIP00000017289	ENSLOCP00000021117
ENSTNIP00000017645	ENSLOCP00000013174
ENSTNIP00000009626	ENSLOCP00000021007
ENSTNIP00000017405	ENSLOCP00000006240
ENSTNIP00000007622	ENSLOCP00000016161
ENSTNIP00000011821	ENSLOCP00000018296
ENSTNIP00000018040	ENSLOCP00000021890
ENSTNIP00000011801	ENSLOCP00000012858
ENSTNIP00000018276	ENSLOCP00000007631
ENSTNIP00000000135	ENSLOCP00000021663
ENSTNIP00000021060	ENSLOCP00000016243
ENSTNIP00000010456	ENSLOCP00000001617
ENSTNIP00000012046	ENSLOCP00000009929
ENSTNIP00000012914	ENSLOCP00000011539
ENSTNIP00000008042	ENSLOCP00000011539
ENSTNIP00000018542	ENSLOCP00000004232
ENSTNIP00000018541	ENSLOCP00000004209
ENSTNIP00000019032	ENSLOCP00000013891
ENSTNIP00000012199	ENSLOCP00000016772
ENSTNIP00000020191	ENSLOCP00000011445
ENSTNIP00000021401	ENSLOCP00000011445
ENSTNIP00000006505	ENSLOCP00000012544
ENSTNIP00000016412	ENSLOCP00000016010
ENSTNIP00000015779	ENSLOCP00000016010
ENSTNIP00000012523	ENSLOCP00000002363
ENSTNIP00000013429	ENSLOCP00000002451
ENSTNIP00000010870	ENSLOCP00000010239
ENSTNIP00000017693	ENSLOCP00000009573
ENSTNIP00000005110	ENSLOCP00000016375
ENSTNIP00000016774	ENSLOCP00000006258
ENSTNIP00000000730	ENSLOCP00000010418
ENSTNIP00000016267	ENSLOCP00000010418
ENSTNIP00000020726	ENSLOCP00000002890
ENSTNIP00000022053	ENSLOCP00000018919
ENSTNIP00000003525	ENSLOCP00000018919
ENSTNIP00000018412	ENSLOCP00000014194
ENSTNIP00000010295	ENSLOCP00000014194
ENSTNIP00000022110	ENSLOCP00000014872
ENSTNIP00000011718	ENSLOCP00000011275
ENSTNIP00000020280	ENSLOCP00000012566
ENSTNIP00000000195	ENSLOCP00000000983
ENSTNIP00000018818	ENSLOCP00000000983
ENSTNIP00000021478	ENSLOCP00000012119
ENSTNIP00000010135	ENSLOCP00000017925
ENSTNIP00000004512	ENSLOCP00000017925
ENSTNIP00000021044	ENSLOCP00000016503
ENSTNIP00000017649	ENSLOCP00000013102
ENSTNIP00000017776	ENSLOCP00000013102
ENSTNIP00000022399	ENSLOCP00000020634
ENSTNIP00000013312	ENSLOCP00000019516
ENSTNIP00000001859	ENSLOCP00000008673
ENSTNIP00000022509	ENSLOCP00000019899
ENSTNIP00000015222	ENSLOCP00000019899
ENSTNIP00000017833	ENSLOCP00000004765
ENSTNIP00000016487	ENSLOCP00000013017
ENSTNIP00000016486	ENSLOCP00000012984
ENSTNIP00000017742	ENSLOCP00000015508
ENSTNIP00000018417	ENSLOCP00000002320
ENSTNIP00000005264	ENSLOCP00000021016
ENSTNIP00000011280	ENSLOCP00000018469
ENSTNIP00000019854	ENSLOCP00000010549
ENSTNIP00000014950	ENSLOCP00000002948
ENSTNIP00000005792	ENSLOCP00000001553
ENSTNIP00000022167	ENSLOCP00000001420
ENSTNIP00000013503	ENSLOCP00000006329
ENSTNIP00000017417	ENSLOCP00000005962
ENSTNIP00000016484	ENSLOCP00000010116
ENSTNIP00000021913	ENSLOCP00000004624
ENSTNIP00000018572	ENSLOCP00000011274
ENSTNIP00000014302	ENSLOCP00000018107
ENSTNIP00000011216	ENSLOCP00000018107
ENSTNIP00000003273	ENSLOCP00000003521
ENSTNIP00000013616	ENSLOCP00000004088
ENSTNIP00000006204	ENSLOCP00000008262
ENSTNIP00000016677	ENSLOCP00000008098
ENSTNIP00000018187	ENSLOCP00000014376
ENSTNIP00000005116	ENSLOCP00000017877
ENSTNIP00000019090	ENSLOCP00000022012
ENSTNIP00000005043	ENSLOCP00000022012
ENSTNIP00000018075	ENSLOCP00000022170
ENSTNIP00000021456	ENSLOCP00000022170
ENSTNIP00000018076	ENSLOCP00000022168
ENSTNIP00000021457	ENSLOCP00000022168
ENSTNIP00000013680	ENSLOCP00000017712
ENSTNIP00000009902	ENSLOCP00000011035
ENSTNIP00000006981	ENSLOCP00000006007
ENSTNIP00000015977	ENSLOCP00000017225
ENSTNIP00000001872	ENSLOCP00000009062
ENSTNIP00000010853	ENSLOCP00000009062
ENSTNIP00000022993	ENSLOCP00000008754
ENSTNIP00000004261	ENSLOCP00000006095
ENSTNIP00000020631	ENSLOCP00000008969
ENSTNIP00000013943	ENSLOCP00000020241
ENSTNIP00000006677	ENSLOCP00000019097
ENSTNIP00000003774	ENSLOCP00000019102
ENSTNIP00000005224	ENSLOCP00000017076
ENSTNIP00000012592	ENSLOCP00000021804
ENSTNIP00000019744	ENSLOCP00000021465
ENSTNIP00000021068	ENSLOCP00000014918
ENSTNIP00000010095	ENSLOCP00000014918
ENSTNIP00000002080	ENSLOCP00000020240
ENSTNIP00000013942	ENSLOCP00000020238
ENSTNIP00000010094	ENSLOCP00000014933
ENSTNIP00000021850	ENSLOCP00000007468
ENSTNIP00000015615	ENSLOCP00000019286
ENSTNIP00000005731	ENSLOCP00000013546
ENSTNIP00000007020	ENSLOCP00000003548
ENSTNIP00000014975	ENSLOCP00000001614
ENSTNIP00000022518	ENSLOCP00000020496
ENSTNIP00000009135	ENSLOCP00000009205
ENSTNIP00000008306	ENSLOCP00000016077
ENSTNIP00000019889	ENSLOCP00000017128
ENSTNIP00000010344	ENSLOCP00000004943
ENSTNIP00000010205	ENSLOCP00000014923
ENSTNIP00000006930	ENSLOCP00000009594
ENSTNIP00000018214	ENSLOCP00000008776
ENSTNIP00000005642	ENSLOCP00000012481
ENSTNIP00000000628	ENSLOCP00000012425
ENSTNIP00000020610	ENSLOCP00000013841
ENSTNIP00000007190	ENSLOCP00000009375
ENSTNIP00000020338	ENSLOCP00000006802
ENSTNIP00000007527	ENSLOCP00000016790
ENSTNIP00000015693	ENSLOCP00000004911
ENSTNIP00000018812	ENSLOCP00000015329
ENSTNIP00000018707	ENSLOCP00000005418
ENSTNIP00000004722	ENSLOCP00000009144
ENSTNIP00000009564	ENSLOCP00000000784
ENSTNIP00000019949	ENSLOCP00000018679
ENSTNIP00000017120	ENSLOCP00000016767
ENSTNIP00000020822	ENSLOCP00000016108
ENSTNIP00000013474	ENSLOCP00000014790
ENSTNIP00000008840	ENSLOCP00000012574
ENSTNIP00000010729	ENSLOCP00000011915
ENSTNIP00000015790	ENSLOCP00000003865
ENSTNIP00000006174	ENSLOCP00000015222
ENSTNIP00000018670	ENSLOCP00000003744
ENSTNIP00000004278	ENSLOCP00000005664
ENSTNIP00000013051	ENSLOCP00000016413
ENSTNIP00000005133	ENSLOCP00000002682
ENSTNIP00000014119	ENSLOCP00000011048
ENSTNIP00000005738	ENSLOCP00000014176
ENSTNIP00000003596	ENSLOCP00000018703
ENSTNIP00000006242	ENSLOCP00000005742
ENSTNIP00000011339	ENSLOCP00000011438
ENSTNIP00000020274	ENSLOCP00000013807
ENSTNIP00000020403	ENSLOCP00000006564
ENSTNIP00000005477	ENSLOCP00000004753
ENSTNIP00000021405	ENSLOCP00000004753
ENSTNIP00000015873	ENSLOCP00000010635
ENSTNIP00000005422	ENSLOCP00000021459
ENSTNIP00000007501	ENSLOCP00000021807
ENSTNIP00000002100	ENSLOCP00000021828
ENSTNIP00000012150	ENSLOCP00000001171
ENSTNIP00000011367	ENSLOCP00000015992
ENSTNIP00000011054	ENSLOCP00000015992
ENSTNIP00000010938	ENSLOCP00000009916
ENSTNIP00000010974	ENSLOCP00000010885
ENSTNIP00000013138	ENSLOCP00000015012
ENSTNIP00000014213	ENSLOCP00000015012
ENSTNIP00000014248	ENSLOCP00000013772
ENSTNIP00000015896	ENSLOCP00000009271
ENSTNIP00000004485	ENSLOCP00000000976
ENSTNIP00000021972	ENSLOCP00000003781
ENSTNIP00000019705	ENSLOCP00000020106
ENSTNIP00000014997	ENSLOCP00000015749
ENSTNIP00000008639	ENSLOCP00000015749
ENSTNIP00000020697	ENSLOCP00000008208
ENSTNIP00000021488	ENSLOCP00000008208
ENSTNIP00000010490	ENSLOCP00000009777
ENSTNIP00000019348	ENSLOCP00000009777
ENSTNIP00000007849	ENSLOCP00000015973
ENSTNIP00000017222	ENSLOCP00000015973
ENSTNIP00000012672	ENSLOCP00000016100
ENSTNIP00000009963	ENSLOCP00000005535
ENSTNIP00000009964	ENSLOCP00000005503
ENSTNIP00000009517	ENSLOCP00000013740
ENSTNIP00000011570	ENSLOCP00000000887
ENSTNIP00000010796	ENSLOCP00000000887
ENSTNIP00000002173	ENSLOCP00000013564
ENSTNIP00000017555	ENSLOCP00000013564
ENSTNIP00000005444	ENSLOCP00000011526
ENSTNIP00000009138	ENSLOCP00000009148
ENSTNIP00000012374	ENSLOCP00000009148
ENSTNIP00000013299	ENSLOCP00000017524
ENSTNIP00000012414	ENSLOCP00000017524
ENSTNIP00000018505	ENSLOCP00000002279
ENSTNIP00000007578	ENSLOCP00000003631
ENSTNIP00000000473	ENSLOCP00000005359
ENSTNIP00000007479	ENSLOCP00000015661
ENSTNIP00000012664	ENSLOCP00000015661
ENSTNIP00000002813	ENSLOCP00000010243
ENSTNIP00000022004	ENSLOCP00000013975
ENSTNIP00000014200	ENSLOCP00000013975
ENSTNIP00000013968	ENSLOCP00000020847
ENSTNIP00000015473	ENSLOCP00000018034
ENSTNIP00000018001	ENSLOCP00000018034
ENSTNIP00000015802	ENSLOCP00000004198
ENSTNIP00000005775	ENSLOCP00000010897
ENSTNIP00000005228	ENSLOCP00000017194
ENSTNIP00000011600	ENSLOCP00000016367
ENSTNIP00000017452	ENSLOCP00000015209
ENSTNIP00000019592	ENSLOCP00000007230
ENSTNIP00000011850	ENSLOCP00000015381
ENSTNIP00000020780	ENSLOCP00000001734
ENSTNIP00000003613	ENSLOCP00000016641
ENSTNIP00000010330	ENSLOCP00000014577
ENSTNIP00000021422	ENSLOCP00000001036
ENSTNIP00000007717	ENSLOCP00000001036
ENSTNIP00000011595	ENSLOCP00000012670
ENSTNIP00000001641	ENSLOCP00000003647
ENSTNIP00000016242	ENSLOCP00000006266
ENSTNIP00000021008	ENSLOCP00000006266
ENSTNIP00000020566	ENSLOCP00000013160
ENSTNIP00000016282	ENSLOCP00000012118
ENSTNIP00000000809	ENSLOCP00000021454
ENSTNIP00000003209	ENSLOCP00000015698
ENSTNIP00000005969	ENSLOCP00000001508
ENSTNIP00000007216	ENSLOCP00000008621
ENSTNIP00000013832	ENSLOCP00000009625
ENSTNIP00000020969	ENSLOCP00000015823
ENSTNIP00000004328	ENSLOCP00000004977
ENSTNIP00000001138	ENSLOCP00000007822
ENSTNIP00000006417	ENSLOCP00000000349
ENSTNIP00000021036	ENSLOCP00000006175
ENSTNIP00000020936	ENSLOCP00000003290
ENSTNIP00000022959	ENSLOCP00000004133
ENSTNIP00000003369	ENSLOCP00000011266
ENSTNIP00000018924	ENSLOCP00000009537
ENSTNIP00000011969	ENSLOCP00000009537
ENSTNIP00000003496	ENSLOCP00000000949
ENSTNIP00000000416	ENSLOCP00000000949
ENSTNIP00000018848	ENSLOCP00000018796
ENSTNIP00000019947	ENSLOCP00000018684
ENSTNIP00000008305	ENSLOCP00000009411
ENSTNIP00000013067	ENSLOCP00000001404
ENSTNIP00000012447	ENSLOCP00000018468
ENSTNIP00000007731	ENSLOCP00000019208
ENSTNIP00000006263	ENSLOCP00000016688
ENSTNIP00000000896	ENSLOCP00000010543
ENSTNIP00000016397	ENSLOCP00000019886
ENSTNIP00000012182	ENSLOCP00000008388
ENSTNIP00000018195	ENSLOCP00000015193
ENSTNIP00000017642	ENSLOCP00000013235
ENSTNIP00000011986	ENSLOCP00000003310
ENSTNIP00000018196	ENSLOCP00000015200
ENSTNIP00000017786	ENSLOCP00000013414
ENSTNIP00000017064	ENSLOCP00000015456
ENSTNIP00000018531	ENSLOCP00000007750
ENSTNIP00000018530	ENSLOCP00000007726
ENSTNIP00000020329	ENSLOCP00000007726
ENSTNIP00000018891	ENSLOCP00000012058
ENSTNIP00000011109	ENSLOCP00000005126
ENSTNIP00000019612	ENSLOCP00000015739
ENSTNIP00000006792	ENSLOCP00000013417
ENSTNIP00000015029	ENSLOCP00000008692
ENSTNIP00000018821	ENSLOCP00000018925
ENSTNIP00000014854	ENSLOCP00000006376
ENSTNIP00000011561	ENSLOCP00000008927
ENSTNIP00000014811	ENSLOCP00000015083
ENSTNIP00000014632	ENSLOCP00000015083
ENSTNIP00000010372	ENSLOCP00000002020
ENSTNIP00000004963	ENSLOCP00000013405
ENSTNIP00000017981	ENSLOCP00000014419
ENSTNIP00000000727	ENSLOCP00000011961
ENSTNIP00000016627	ENSLOCP00000004195
ENSTNIP00000022322	ENSLOCP00000021036
ENSTNIP00000017037	ENSLOCP00000010276
ENSTNIP00000015433	ENSLOCP00000002759
ENSTNIP00000011652	ENSLOCP00000002678
ENSTNIP00000007895	ENSLOCP00000009198
ENSTNIP00000016289	ENSLOCP00000022442
ENSTNIP00000006261	ENSLOCP00000021244
ENSTNIP00000021297	ENSLOCP00000004555
ENSTNIP00000011012	ENSLOCP00000004555
ENSTNIP00000013996	ENSLOCP00000003161
ENSTNIP00000013229	ENSLOCP00000015425
ENSTNIP00000003348	ENSLOCP00000015425
ENSTNIP00000016881	ENSLOCP00000010538
ENSTNIP00000015070	ENSLOCP00000006733
ENSTNIP00000003685	ENSLOCP00000006733
ENSTNIP00000013116	ENSLOCP00000010042
ENSTNIP00000013570	ENSLOCP00000009877
ENSTNIP00000011651	ENSLOCP00000020581
ENSTNIP00000021896	ENSLOCP00000019930
ENSTNIP00000010091	ENSLOCP00000015054
ENSTNIP00000004650	ENSLOCP00000005635
ENSTNIP00000008640	ENSLOCP00000005955
ENSTNIP00000022455	ENSLOCP00000020917
ENSTNIP00000016814	ENSLOCP00000005238
ENSTNIP00000015382	ENSLOCP00000012891
ENSTNIP00000005131	ENSLOCP00000012891
ENSTNIP00000009062	ENSLOCP00000019012
ENSTNIP00000019735	ENSLOCP00000019274
ENSTNIP00000013441	ENSLOCP00000016596
ENSTNIP00000001768	ENSLOCP00000016596
ENSTNIP00000007724	ENSLOCP00000019270
ENSTNIP00000019733	ENSLOCP00000019258
ENSTNIP00000010246	ENSLOCP00000001700
ENSTNIP00000018356	ENSLOCP00000006984
ENSTNIP00000009307	ENSLOCP00000017650
ENSTNIP00000012944	ENSLOCP00000017080
ENSTNIP00000006311	ENSLOCP00000008083
ENSTNIP00000009646	ENSLOCP00000017271
ENSTNIP00000022695	ENSLOCP00000020826
ENSTNIP00000020256	ENSLOCP00000013677
ENSTNIP00000021821	ENSLOCP00000013677
ENSTNIP00000015760	ENSLOCP00000000857
ENSTNIP00000018088	ENSLOCP00000011928
ENSTNIP00000008409	ENSLOCP00000011928
ENSTNIP00000014359	ENSLOCP00000018692
ENSTNIP00000016313	ENSLOCP00000014689
ENSTNIP00000017171	ENSLOCP00000014689
ENSTNIP00000017270	ENSLOCP00000013210
ENSTNIP00000019287	ENSLOCP00000007866
ENSTNIP00000003270	ENSLOCP00000003902
ENSTNIP00000011928	ENSLOCP00000003902
ENSTNIP00000022537	ENSLOCP00000014598
ENSTNIP00000003994	ENSLOCP00000019401
ENSTNIP00000014724	ENSLOCP00000016635
ENSTNIP00000013377	ENSLOCP00000001854
ENSTNIP00000005049	ENSLOCP00000020009
ENSTNIP00000023037	ENSLOCP00000001808
ENSTNIP00000013958	ENSLOCP00000020821
ENSTNIP00000014363	ENSLOCP00000022003
ENSTNIP00000015482	ENSLOCP00000005285
ENSTNIP00000020734	ENSLOCP00000015798
ENSTNIP00000011213	ENSLOCP00000018075
ENSTNIP00000014304	ENSLOCP00000018075
ENSTNIP00000010790	ENSLOCP00000008695
ENSTNIP00000011618	ENSLOCP00000008695
ENSTNIP00000009863	ENSLOCP00000007022
ENSTNIP00000014963	ENSLOCP00000007022
ENSTNIP00000013183	ENSLOCP00000008253
ENSTNIP00000016792	ENSLOCP00000011254
ENSTNIP00000022054	ENSLOCP00000018914
ENSTNIP00000010394	ENSLOCP00000019666
ENSTNIP00000022458	ENSLOCP00000020814
ENSTNIP00000005573	ENSLOCP00000000620
ENSTNIP00000011860	ENSLOCP00000014542
ENSTNIP00000016382	ENSLOCP00000015911
ENSTNIP00000022328	ENSLOCP00000020149
ENSTNIP00000022489	ENSLOCP00000020149
ENSTNIP00000014569	ENSLOCP00000007541
ENSTNIP00000014353	ENSLOCP00000020459
ENSTNIP00000000846	ENSLOCP00000001982
ENSTNIP00000020353	ENSLOCP00000012373
ENSTNIP00000006316	ENSLOCP00000004946
ENSTNIP00000013398	ENSLOCP00000019830
ENSTNIP00000009583	ENSLOCP00000019830
ENSTNIP00000010062	ENSLOCP00000013760
ENSTNIP00000013710	ENSLOCP00000017056
ENSTNIP00000019976	ENSLOCP00000018816
ENSTNIP00000020769	ENSLOCP00000010667
ENSTNIP00000018017	ENSLOCP00000002614
ENSTNIP00000004738	ENSLOCP00000019852
ENSTNIP00000003937	ENSLOCP00000002550
ENSTNIP00000012160	ENSLOCP00000017900
ENSTNIP00000002275	ENSLOCP00000008576
ENSTNIP00000000491	ENSLOCP00000021027
ENSTNIP00000013728	ENSLOCP00000007233
ENSTNIP00000018464	ENSLOCP00000007922
ENSTNIP00000016851	ENSLOCP00000001523
ENSTNIP00000010768	ENSLOCP00000001523
ENSTNIP00000007142	ENSLOCP00000002188
ENSTNIP00000014851	ENSLOCP00000002188
ENSTNIP00000005099	ENSLOCP00000004234
ENSTNIP00000008390	ENSLOCP00000000845
ENSTNIP00000013029	ENSLOCP00000007255
ENSTNIP00000020939	ENSLOCP00000005588
ENSTNIP00000010645	ENSLOCP00000012798
ENSTNIP00000007317	ENSLOCP00000001981
ENSTNIP00000011771	ENSLOCP00000021258
ENSTNIP00000006154	ENSLOCP00000012975
ENSTNIP00000008780	ENSLOCP00000015769
ENSTNIP00000016652	ENSLOCP00000015769
ENSTNIP00000005098	ENSLOCP00000004262
ENSTNIP00000012294	ENSLOCP00000006021
ENSTNIP00000011398	ENSLOCP00000003663
ENSTNIP00000019328	ENSLOCP00000003663
ENSTNIP00000002625	ENSLOCP00000006433
ENSTNIP00000005959	ENSLOCP00000006207
ENSTNIP00000010880	ENSLOCP00000007779
ENSTNIP00000011246	ENSLOCP00000018327
ENSTNIP00000014663	ENSLOCP00000015484
ENSTNIP00000012057	ENSLOCP00000008022
ENSTNIP00000017197	ENSLOCP00000001105
ENSTNIP00000012344	ENSLOCP00000007276
ENSTNIP00000015568	ENSLOCP00000008820
ENSTNIP00000017836	ENSLOCP00000004677
ENSTNIP00000017329	ENSLOCP00000005002
ENSTNIP00000018338	ENSLOCP00000005002
ENSTNIP00000020009	ENSLOCP00000020855
ENSTNIP00000016806	ENSLOCP00000005483
ENSTNIP00000013952	ENSLOCP00000019121
ENSTNIP00000011885	ENSLOCP00000018780
ENSTNIP00000006290	ENSLOCP00000015787
ENSTNIP00000002409	ENSLOCP00000006627
ENSTNIP00000022212	ENSLOCP00000011118
ENSTNIP00000022191	ENSLOCP00000021540
ENSTNIP00000022193	ENSLOCP00000021538
ENSTNIP00000001602	ENSLOCP00000021871
ENSTNIP00000008399	ENSLOCP00000021871
ENSTNIP00000016577	ENSLOCP00000022240
ENSTNIP00000000605	ENSLOCP00000022240
ENSTNIP00000009092	ENSLOCP00000022388
ENSTNIP00000001528	ENSLOCP00000021539
ENSTNIP00000019205	ENSLOCP00000021535
ENSTNIP00000022194	ENSLOCP00000021535
ENSTNIP00000001550	ENSLOCP00000021532
ENSTNIP00000022197	ENSLOCP00000021532
ENSTNIP00000022196	ENSLOCP00000021533
ENSTNIP00000007346	ENSLOCP00000021591
ENSTNIP00000013698	ENSLOCP00000017004
ENSTNIP00000008626	ENSLOCP00000017004
ENSTNIP00000010190	ENSLOCP00000000997
ENSTNIP00000016148	ENSLOCP00000005478
ENSTNIP00000019651	ENSLOCP00000005478
ENSTNIP00000019648	ENSLOCP00000005460
ENSTNIP00000019649	ENSLOCP00000005460
ENSTNIP00000019647	ENSLOCP00000005443
ENSTNIP00000013160	ENSLOCP00000011840
ENSTNIP00000017425	ENSLOCP00000014904
ENSTNIP00000003615	ENSLOCP00000011113
ENSTNIP00000008892	ENSLOCP00000022257
ENSTNIP00000003423	ENSLOCP00000021544
ENSTNIP00000005360	ENSLOCP00000011146
ENSTNIP00000014291	ENSLOCP00000014854
ENSTNIP00000007004	ENSLOCP00000008013
ENSTNIP00000014515	ENSLOCP00000008013
ENSTNIP00000008054	ENSLOCP00000016029
ENSTNIP00000012148	ENSLOCP00000001110
ENSTNIP00000014154	ENSLOCP00000003006
ENSTNIP00000010692	ENSLOCP00000010697
ENSTNIP00000020767	ENSLOCP00000010697
ENSTNIP00000008941	ENSLOCP00000010768
ENSTNIP00000019796	ENSLOCP00000012485
ENSTNIP00000010355	ENSLOCP00000012485
ENSTNIP00000018527	ENSLOCP00000007663
ENSTNIP00000007963	ENSLOCP00000010067
ENSTNIP00000006551	ENSLOCP00000003289
ENSTNIP00000005198	ENSLOCP00000009951
ENSTNIP00000009840	ENSLOCP00000012725
ENSTNIP00000019927	ENSLOCP00000018535
ENSTNIP00000020321	ENSLOCP00000021731
ENSTNIP00000010212	ENSLOCP00000002157
ENSTNIP00000012644	ENSLOCP00000002157
ENSTNIP00000013341	ENSLOCP00000017214
ENSTNIP00000009559	ENSLOCP00000019759
ENSTNIP00000004915	ENSLOCP00000013554
ENSTNIP00000018343	ENSLOCP00000007259
ENSTNIP00000007752	ENSLOCP00000010096
ENSTNIP00000021122	ENSLOCP00000020676
ENSTNIP00000010166	ENSLOCP00000012322
ENSTNIP00000015532	ENSLOCP00000012322
ENSTNIP00000018169	ENSLOCP00000012538
ENSTNIP00000009873	ENSLOCP00000012538
ENSTNIP00000019244	ENSLOCP00000004886
ENSTNIP00000018677	ENSLOCP00000004329
ENSTNIP00000019502	ENSLOCP00000020216
ENSTNIP00000017541	ENSLOCP00000013162
ENSTNIP00000018863	ENSLOCP00000018025
ENSTNIP00000019890	ENSLOCP00000017145
ENSTNIP00000012337	ENSLOCP00000005543
ENSTNIP00000012336	ENSLOCP00000021885
ENSTNIP00000009726	ENSLOCP00000011828
ENSTNIP00000015948	ENSLOCP00000014137
ENSTNIP00000015341	ENSLOCP00000012982
ENSTNIP00000009978	ENSLOCP00000012982
ENSTNIP00000015947	ENSLOCP00000014022
ENSTNIP00000018832	ENSLOCP00000018885
ENSTNIP00000012332	ENSLOCP00000006309
ENSTNIP00000016975	ENSLOCP00000006309
ENSTNIP00000016974	ENSLOCP00000006352
ENSTNIP00000010721	ENSLOCP00000006370
ENSTNIP00000016973	ENSLOCP00000006370
ENSTNIP00000010410	ENSLOCP00000011941
ENSTNIP00000013422	ENSLOCP00000011941
ENSTNIP00000016494	ENSLOCP00000013165
ENSTNIP00000020080	ENSLOCP00000008459
ENSTNIP00000018098	ENSLOCP00000007823
ENSTNIP00000013123	ENSLOCP00000009885
ENSTNIP00000021646	ENSLOCP00000004878
