ENSCAFP00000014731	ENSORLP00000017023
ENSCAFP00000015232	ENSORLP00000001127
ENSCAFP00000016271	ENSORLP00000020144
ENSCAFP00000008627	ENSORLP00000009397
ENSCAFP00000025807	ENSORLP00000001660
ENSCAFP00000028007	ENSORLP00000002090
ENSCAFP00000020805	ENSORLP00000019880
ENSCAFP00000017637	ENSORLP00000011669
ENSCAFP00000006806	ENSORLP00000017962
ENSCAFP00000016843	ENSORLP00000009402
ENSCAFP00000029477	ENSORLP00000015810
ENSCAFP00000030133	ENSORLP00000019216
ENSCAFP00000016456	ENSORLP00000009096
ENSCAFP00000011140	ENSORLP00000014785
ENSCAFP00000005591	ENSORLP00000025336
ENSCAFP00000010611	ENSORLP00000016815
ENSCAFP00000031321	ENSORLP00000012894
ENSCAFP00000025004	ENSORLP00000009193
ENSCAFP00000029168	ENSORLP00000007106
ENSCAFP00000023075	ENSORLP00000004829
ENSCAFP00000008685	ENSORLP00000015316
ENSCAFP00000013893	ENSORLP00000005333
ENSCAFP00000000198	ENSORLP00000015292
ENSCAFP00000019619	ENSORLP00000012999
ENSCAFP00000023626	ENSORLP00000011326
ENSCAFP00000023626	ENSORLP00000019947
ENSCAFP00000002500	ENSORLP00000019017
ENSCAFP00000010846	ENSORLP00000009059
ENSCAFP00000039464	ENSORLP00000006713
ENSCAFP00000036941	ENSORLP00000019225
ENSCAFP00000000819	ENSORLP00000021675
ENSCAFP00000000819	ENSORLP00000022796
ENSCAFP00000039082	ENSORLP00000005747
ENSCAFP00000003703	ENSORLP00000015539
ENSCAFP00000022645	ENSORLP00000010795
ENSCAFP00000022645	ENSORLP00000011934
ENSCAFP00000038741	ENSORLP00000001779
ENSCAFP00000022900	ENSORLP00000002028
ENSCAFP00000041069	ENSORLP00000021187
ENSCAFP00000026801	ENSORLP00000005658
ENSCAFP00000021270	ENSORLP00000024197
ENSCAFP00000021270	ENSORLP00000017293
ENSCAFP00000013454	ENSORLP00000015945
ENSCAFP00000013454	ENSORLP00000021570
ENSCAFP00000038294	ENSORLP00000012264
ENSCAFP00000038294	ENSORLP00000002137
ENSCAFP00000010197	ENSORLP00000004627
ENSCAFP00000003758	ENSORLP00000014636
ENSCAFP00000025687	ENSORLP00000004457
ENSCAFP00000025687	ENSORLP00000020680
ENSCAFP00000026880	ENSORLP00000002707
ENSCAFP00000028649	ENSORLP00000016573
ENSCAFP00000028649	ENSORLP00000015652
ENSCAFP00000027245	ENSORLP00000024683
ENSCAFP00000027245	ENSORLP00000010017
ENSCAFP00000018027	ENSORLP00000008291
ENSCAFP00000002094	ENSORLP00000002054
ENSCAFP00000018915	ENSORLP00000019807
ENSCAFP00000014580	ENSORLP00000016381
ENSCAFP00000021092	ENSORLP00000006904
ENSCAFP00000021092	ENSORLP00000011511
ENSCAFP00000024445	ENSORLP00000011969
ENSCAFP00000024445	ENSORLP00000010360
ENSCAFP00000025731	ENSORLP00000003809
ENSCAFP00000007363	ENSORLP00000005593
ENSCAFP00000007352	ENSORLP00000005607
ENSCAFP00000024067	ENSORLP00000008747
ENSCAFP00000036393	ENSORLP00000025345
ENSCAFP00000009344	ENSORLP00000014452
ENSCAFP00000025790	ENSORLP00000001080
ENSCAFP00000007267	ENSORLP00000005698
ENSCAFP00000007267	ENSORLP00000022237
ENSCAFP00000030158	ENSORLP00000008068
ENSCAFP00000030952	ENSORLP00000005703
ENSCAFP00000031515	ENSORLP00000024259
ENSCAFP00000007060	ENSORLP00000016610
ENSCAFP00000039476	ENSORLP00000021008
ENSCAFP00000025617	ENSORLP00000002290
ENSCAFP00000037150	ENSORLP00000008799
ENSCAFP00000037150	ENSORLP00000021503
ENSCAFP00000007724	ENSORLP00000021779
ENSCAFP00000037496	ENSORLP00000010805
ENSCAFP00000041395	ENSORLP00000009208
ENSCAFP00000033778	ENSORLP00000013714
ENSCAFP00000013925	ENSORLP00000009668
ENSCAFP00000022688	ENSORLP00000000729
ENSCAFP00000013395	ENSORLP00000013705
ENSCAFP00000036197	ENSORLP00000011972
ENSCAFP00000036197	ENSORLP00000007015
ENSCAFP00000018667	ENSORLP00000007026
ENSCAFP00000013462	ENSORLP00000023723
ENSCAFP00000014449	ENSORLP00000001137
ENSCAFP00000024876	ENSORLP00000004939
ENSCAFP00000041871	ENSORLP00000002192
ENSCAFP00000041871	ENSORLP00000002239
ENSCAFP00000013851	ENSORLP00000014571
ENSCAFP00000006023	ENSORLP00000007860
ENSCAFP00000006023	ENSORLP00000013871
ENSCAFP00000016721	ENSORLP00000017748
ENSCAFP00000016721	ENSORLP00000004795
ENSCAFP00000016971	ENSORLP00000007441
ENSCAFP00000016971	ENSORLP00000004735
ENSCAFP00000015283	ENSORLP00000018332
ENSCAFP00000015283	ENSORLP00000011075
ENSCAFP00000025749	ENSORLP00000002150
ENSCAFP00000012615	ENSORLP00000025289
ENSCAFP00000018312	ENSORLP00000012071
ENSCAFP00000040877	ENSORLP00000022520
ENSCAFP00000014722	ENSORLP00000017047
ENSCAFP00000000046	ENSORLP00000009745
ENSCAFP00000017487	ENSORLP00000023914
ENSCAFP00000020543	ENSORLP00000005311
ENSCAFP00000020543	ENSORLP00000010629
ENSCAFP00000020576	ENSORLP00000011272
ENSCAFP00000000929	ENSORLP00000015132
ENSCAFP00000017935	ENSORLP00000013835
ENSCAFP00000006736	ENSORLP00000006845
ENSCAFP00000006736	ENSORLP00000006727
ENSCAFP00000013100	ENSORLP00000015043
ENSCAFP00000013100	ENSORLP00000000569
ENSCAFP00000021078	ENSORLP00000020129
ENSCAFP00000004971	ENSORLP00000024457
ENSCAFP00000004971	ENSORLP00000007047
ENSCAFP00000004019	ENSORLP00000017692
ENSCAFP00000000441	ENSORLP00000011457
ENSCAFP00000009084	ENSORLP00000021568
ENSCAFP00000007034	ENSORLP00000015804
ENSCAFP00000023505	ENSORLP00000008388
ENSCAFP00000029288	ENSORLP00000007849
ENSCAFP00000008457	ENSORLP00000000838
ENSCAFP00000013867	ENSORLP00000009659
ENSCAFP00000029667	ENSORLP00000012078
ENSCAFP00000007257	ENSORLP00000021398
ENSCAFP00000018883	ENSORLP00000001288
ENSCAFP00000027180	ENSORLP00000022381
ENSCAFP00000027180	ENSORLP00000022192
ENSCAFP00000008417	ENSORLP00000015240
ENSCAFP00000008417	ENSORLP00000001188
ENSCAFP00000015629	ENSORLP00000005201
ENSCAFP00000023739	ENSORLP00000007525
ENSCAFP00000029073	ENSORLP00000000793
ENSCAFP00000029073	ENSORLP00000006534
ENSCAFP00000015513	ENSORLP00000014722
ENSCAFP00000002727	ENSORLP00000003972
ENSCAFP00000026461	ENSORLP00000018232
ENSCAFP00000016724	ENSORLP00000010942
ENSCAFP00000013852	ENSORLP00000022569
ENSCAFP00000013852	ENSORLP00000020944
ENSCAFP00000017058	ENSORLP00000024509
ENSCAFP00000011570	ENSORLP00000001634
ENSCAFP00000036087	ENSORLP00000011018
ENSCAFP00000000696	ENSORLP00000021663
ENSCAFP00000000020	ENSORLP00000025664
ENSCAFP00000028988	ENSORLP00000013096
ENSCAFP00000037746	ENSORLP00000001750
ENSCAFP00000037746	ENSORLP00000013533
ENSCAFP00000006717	ENSORLP00000023168
ENSCAFP00000006717	ENSORLP00000010003
ENSCAFP00000017184	ENSORLP00000010609
ENSCAFP00000028062	ENSORLP00000015917
ENSCAFP00000004481	ENSORLP00000006469
ENSCAFP00000040363	ENSORLP00000009463
ENSCAFP00000000435	ENSORLP00000011420
ENSCAFP00000023883	ENSORLP00000020116
ENSCAFP00000011648	ENSORLP00000009354
ENSCAFP00000005691	ENSORLP00000020290
ENSCAFP00000028824	ENSORLP00000006397
ENSCAFP00000037101	ENSORLP00000009036
ENSCAFP00000001571	ENSORLP00000003124
ENSCAFP00000001571	ENSORLP00000017655
ENSCAFP00000025121	ENSORLP00000024816
ENSCAFP00000019828	ENSORLP00000002475
ENSCAFP00000019828	ENSORLP00000014832
ENSCAFP00000004624	ENSORLP00000003190
ENSCAFP00000026721	ENSORLP00000014918
ENSCAFP00000042779	ENSORLP00000019774
ENSCAFP00000022544	ENSORLP00000012354
ENSCAFP00000022544	ENSORLP00000018582
ENSCAFP00000019079	ENSORLP00000007868
ENSCAFP00000008474	ENSORLP00000001338
ENSCAFP00000032357	ENSORLP00000002992
ENSCAFP00000032357	ENSORLP00000013932
ENSCAFP00000039833	ENSORLP00000014113
ENSCAFP00000023434	ENSORLP00000017197
ENSCAFP00000040897	ENSORLP00000011063
ENSCAFP00000041532	ENSORLP00000024350
ENSCAFP00000030487	ENSORLP00000010199
ENSCAFP00000030487	ENSORLP00000007400
ENSCAFP00000021644	ENSORLP00000015060
ENSCAFP00000007907	ENSORLP00000015860
ENSCAFP00000012878	ENSORLP00000009577
ENSCAFP00000001681	ENSORLP00000022015
ENSCAFP00000016694	ENSORLP00000018996
ENSCAFP00000036385	ENSORLP00000024750
ENSCAFP00000006607	ENSORLP00000003751
ENSCAFP00000029885	ENSORLP00000017303
ENSCAFP00000027059	ENSORLP00000000369
ENSCAFP00000021175	ENSORLP00000013445
ENSCAFP00000023896	ENSORLP00000006807
ENSCAFP00000003467	ENSORLP00000019165
ENSCAFP00000014304	ENSORLP00000009153
ENSCAFP00000014304	ENSORLP00000014427
ENSCAFP00000003185	ENSORLP00000007219
ENSCAFP00000012240	ENSORLP00000007435
ENSCAFP00000009227	ENSORLP00000011852
ENSCAFP00000015794	ENSORLP00000004070
ENSCAFP00000013954	ENSORLP00000004145
ENSCAFP00000009371	ENSORLP00000011924
ENSCAFP00000015930	ENSORLP00000018019
ENSCAFP00000009565	ENSORLP00000020123
ENSCAFP00000003309	ENSORLP00000012893
ENSCAFP00000024413	ENSORLP00000003371
ENSCAFP00000006159	ENSORLP00000009078
ENSCAFP00000037231	ENSORLP00000000437
ENSCAFP00000037231	ENSORLP00000004868
ENSCAFP00000008067	ENSORLP00000013974
ENSCAFP00000001030	ENSORLP00000014580
ENSCAFP00000021823	ENSORLP00000020090
ENSCAFP00000005680	ENSORLP00000022489
ENSCAFP00000001444	ENSORLP00000001142
ENSCAFP00000001312	ENSORLP00000007374
ENSCAFP00000012813	ENSORLP00000007669
ENSCAFP00000006695	ENSORLP00000013712
ENSCAFP00000015732	ENSORLP00000022750
ENSCAFP00000018492	ENSORLP00000019967
ENSCAFP00000014673	ENSORLP00000008343
ENSCAFP00000014901	ENSORLP00000011004
ENSCAFP00000026346	ENSORLP00000008320
ENSCAFP00000021063	ENSORLP00000003346
ENSCAFP00000000583	ENSORLP00000016484
ENSCAFP00000017435	ENSORLP00000008394
ENSCAFP00000022013	ENSORLP00000018568
ENSCAFP00000010557	ENSORLP00000010918
ENSCAFP00000006261	ENSORLP00000024271
ENSCAFP00000036141	ENSORLP00000000992
ENSCAFP00000011335	ENSORLP00000010383
ENSCAFP00000026404	ENSORLP00000009021
ENSCAFP00000027983	ENSORLP00000002163
ENSCAFP00000010309	ENSORLP00000011529
ENSCAFP00000008245	ENSORLP00000000122
ENSCAFP00000007500	ENSORLP00000004712
ENSCAFP00000007500	ENSORLP00000024493
ENSCAFP00000013675	ENSORLP00000020916
ENSCAFP00000034899	ENSORLP00000009460
ENSCAFP00000013637	ENSORLP00000020893
ENSCAFP00000023698	ENSORLP00000003236
ENSCAFP00000014864	ENSORLP00000007003
ENSCAFP00000014864	ENSORLP00000009817
ENSCAFP00000015020	ENSORLP00000015116
ENSCAFP00000015020	ENSORLP00000022723
ENSCAFP00000040286	ENSORLP00000013458
ENSCAFP00000036770	ENSORLP00000015802
ENSCAFP00000016983	ENSORLP00000013242
ENSCAFP00000008912	ENSORLP00000002148
ENSCAFP00000042061	ENSORLP00000016215
ENSCAFP00000042061	ENSORLP00000019254
ENSCAFP00000021342	ENSORLP00000013297
ENSCAFP00000021342	ENSORLP00000002821
ENSCAFP00000012955	ENSORLP00000015416
ENSCAFP00000040600	ENSORLP00000005355
ENSCAFP00000021549	ENSORLP00000003999
ENSCAFP00000021549	ENSORLP00000005748
ENSCAFP00000030199	ENSORLP00000000398
ENSCAFP00000027601	ENSORLP00000001564
ENSCAFP00000038379	ENSORLP00000018931
ENSCAFP00000009735	ENSORLP00000004291
ENSCAFP00000014962	ENSORLP00000007509
ENSCAFP00000025490	ENSORLP00000013408
ENSCAFP00000025490	ENSORLP00000017840
ENSCAFP00000003943	ENSORLP00000012765
ENSCAFP00000004014	ENSORLP00000008886
ENSCAFP00000004014	ENSORLP00000004879
ENSCAFP00000019315	ENSORLP00000021824
ENSCAFP00000019315	ENSORLP00000018065
ENSCAFP00000013515	ENSORLP00000019634
ENSCAFP00000020231	ENSORLP00000006453
ENSCAFP00000018892	ENSORLP00000009056
ENSCAFP00000000568	ENSORLP00000006553
ENSCAFP00000001071	ENSORLP00000001312
ENSCAFP00000010586	ENSORLP00000007617
ENSCAFP00000002181	ENSORLP00000013412
ENSCAFP00000014713	ENSORLP00000002895
ENSCAFP00000014713	ENSORLP00000022917
ENSCAFP00000036743	ENSORLP00000010937
ENSCAFP00000042079	ENSORLP00000007650
ENSCAFP00000010203	ENSORLP00000012577
ENSCAFP00000010203	ENSORLP00000025766
ENSCAFP00000027340	ENSORLP00000002416
ENSCAFP00000027340	ENSORLP00000012265
ENSCAFP00000029166	ENSORLP00000005427
ENSCAFP00000021986	ENSORLP00000002929
ENSCAFP00000037306	ENSORLP00000002033
ENSCAFP00000036676	ENSORLP00000004445
ENSCAFP00000036676	ENSORLP00000012797
ENSCAFP00000034270	ENSORLP00000022259
ENSCAFP00000022621	ENSORLP00000019694
ENSCAFP00000022621	ENSORLP00000019813
ENSCAFP00000002345	ENSORLP00000024965
ENSCAFP00000001223	ENSORLP00000001396
ENSCAFP00000011507	ENSORLP00000010761
ENSCAFP00000010534	ENSORLP00000014719
ENSCAFP00000013458	ENSORLP00000021575
ENSCAFP00000013458	ENSORLP00000015927
ENSCAFP00000029504	ENSORLP00000022814
ENSCAFP00000017672	ENSORLP00000016713
ENSCAFP00000017554	ENSORLP00000011696
ENSCAFP00000040824	ENSORLP00000017686
ENSCAFP00000043098	ENSORLP00000021296
ENSCAFP00000036331	ENSORLP00000012231
ENSCAFP00000010608	ENSORLP00000005786
ENSCAFP00000003376	ENSORLP00000012371
ENSCAFP00000020552	ENSORLP00000013080
ENSCAFP00000012041	ENSORLP00000001534
ENSCAFP00000012041	ENSORLP00000020084
ENSCAFP00000023722	ENSORLP00000011957
ENSCAFP00000003046	ENSORLP00000015090
ENSCAFP00000004745	ENSORLP00000025146
ENSCAFP00000039035	ENSORLP00000015111
ENSCAFP00000039035	ENSORLP00000001176
ENSCAFP00000011347	ENSORLP00000010879
ENSCAFP00000029859	ENSORLP00000016829
ENSCAFP00000003143	ENSORLP00000011550
ENSCAFP00000007867	ENSORLP00000005606
ENSCAFP00000007864	ENSORLP00000014962
ENSCAFP00000007864	ENSORLP00000011730
ENSCAFP00000004654	ENSORLP00000022250
ENSCAFP00000004654	ENSORLP00000016315
ENSCAFP00000007863	ENSORLP00000023740
ENSCAFP00000007863	ENSORLP00000007394
ENSCAFP00000004631	ENSORLP00000020808
ENSCAFP00000025714	ENSORLP00000016491
ENSCAFP00000008754	ENSORLP00000008889
ENSCAFP00000004610	ENSORLP00000022048
ENSCAFP00000020180	ENSORLP00000022689
ENSCAFP00000020013	ENSORLP00000022040
ENSCAFP00000021740	ENSORLP00000018105
ENSCAFP00000021740	ENSORLP00000000113
ENSCAFP00000000084	ENSORLP00000007912
ENSCAFP00000030193	ENSORLP00000000394
ENSCAFP00000027345	ENSORLP00000014489
ENSCAFP00000025706	ENSORLP00000016980
ENSCAFP00000025706	ENSORLP00000001667
ENSCAFP00000022928	ENSORLP00000019763
ENSCAFP00000027114	ENSORLP00000003454
ENSCAFP00000026514	ENSORLP00000007365
ENSCAFP00000026514	ENSORLP00000011992
ENSCAFP00000022032	ENSORLP00000005206
ENSCAFP00000041132	ENSORLP00000011316
ENSCAFP00000042230	ENSORLP00000003604
ENSCAFP00000018866	ENSORLP00000015139
ENSCAFP00000018866	ENSORLP00000007710
ENSCAFP00000023731	ENSORLP00000023359
ENSCAFP00000018703	ENSORLP00000003003
ENSCAFP00000023526	ENSORLP00000010799
ENSCAFP00000034716	ENSORLP00000009959
ENSCAFP00000028947	ENSORLP00000016248
ENSCAFP00000024331	ENSORLP00000023752
ENSCAFP00000009890	ENSORLP00000009951
ENSCAFP00000019812	ENSORLP00000021953
ENSCAFP00000004370	ENSORLP00000006332
ENSCAFP00000024777	ENSORLP00000021329
ENSCAFP00000012171	ENSORLP00000025197
ENSCAFP00000013060	ENSORLP00000016617
ENSCAFP00000009337	ENSORLP00000004620
ENSCAFP00000008109	ENSORLP00000001467
ENSCAFP00000015334	ENSORLP00000023766
ENSCAFP00000015334	ENSORLP00000001160
ENSCAFP00000011102	ENSORLP00000011640
ENSCAFP00000028726	ENSORLP00000017566
ENSCAFP00000002155	ENSORLP00000018042
ENSCAFP00000002155	ENSORLP00000013590
ENSCAFP00000028064	ENSORLP00000010259
ENSCAFP00000000610	ENSORLP00000021652
ENSCAFP00000020944	ENSORLP00000016134
ENSCAFP00000020944	ENSORLP00000014607
ENSCAFP00000020956	ENSORLP00000016060
ENSCAFP00000022339	ENSORLP00000009937
ENSCAFP00000014069	ENSORLP00000005932
ENSCAFP00000009896	ENSORLP00000022737
ENSCAFP00000009896	ENSORLP00000013912
ENSCAFP00000020724	ENSORLP00000009212
ENSCAFP00000001433	ENSORLP00000003988
ENSCAFP00000001433	ENSORLP00000020321
ENSCAFP00000023523	ENSORLP00000002264
ENSCAFP00000012370	ENSORLP00000012485
ENSCAFP00000011408	ENSORLP00000014603
ENSCAFP00000013219	ENSORLP00000016456
ENSCAFP00000000054	ENSORLP00000015726
ENSCAFP00000005065	ENSORLP00000009119
ENSCAFP00000018996	ENSORLP00000005399
ENSCAFP00000022718	ENSORLP00000010749
ENSCAFP00000026620	ENSORLP00000010769
ENSCAFP00000026282	ENSORLP00000008046
ENSCAFP00000017285	ENSORLP00000022283
ENSCAFP00000017285	ENSORLP00000008319
ENSCAFP00000005799	ENSORLP00000017631
ENSCAFP00000033255	ENSORLP00000018570
ENSCAFP00000017565	ENSORLP00000022637
ENSCAFP00000013035	ENSORLP00000015663
ENSCAFP00000022384	ENSORLP00000011768
ENSCAFP00000022384	ENSORLP00000017571
ENSCAFP00000016787	ENSORLP00000004531
ENSCAFP00000024333	ENSORLP00000007209
ENSCAFP00000024333	ENSORLP00000002696
ENSCAFP00000039870	ENSORLP00000002479
ENSCAFP00000022528	ENSORLP00000015967
ENSCAFP00000002558	ENSORLP00000015622
ENSCAFP00000005602	ENSORLP00000008359
ENSCAFP00000005602	ENSORLP00000021512
ENSCAFP00000015002	ENSORLP00000001370
ENSCAFP00000006731	ENSORLP00000006588
ENSCAFP00000019833	ENSORLP00000005123
ENSCAFP00000011234	ENSORLP00000010427
ENSCAFP00000027263	ENSORLP00000006743
ENSCAFP00000021725	ENSORLP00000003276
ENSCAFP00000014126	ENSORLP00000003776
ENSCAFP00000016115	ENSORLP00000008355
ENSCAFP00000016115	ENSORLP00000002655
ENSCAFP00000008915	ENSORLP00000005864
ENSCAFP00000010541	ENSORLP00000001868
ENSCAFP00000010541	ENSORLP00000020622
ENSCAFP00000021528	ENSORLP00000018532
ENSCAFP00000021528	ENSORLP00000002850
ENSCAFP00000026166	ENSORLP00000009674
ENSCAFP00000014201	ENSORLP00000013515
ENSCAFP00000016537	ENSORLP00000014606
ENSCAFP00000016537	ENSORLP00000011211
ENSCAFP00000016167	ENSORLP00000010577
ENSCAFP00000010668	ENSORLP00000009513
ENSCAFP00000010668	ENSORLP00000008132
ENSCAFP00000038378	ENSORLP00000018602
ENSCAFP00000020747	ENSORLP00000005395
ENSCAFP00000029531	ENSORLP00000014739
ENSCAFP00000002215	ENSORLP00000006471
ENSCAFP00000007225	ENSORLP00000001655
ENSCAFP00000005275	ENSORLP00000010145
ENSCAFP00000005275	ENSORLP00000004486
ENSCAFP00000036382	ENSORLP00000006874
ENSCAFP00000024213	ENSORLP00000017545
ENSCAFP00000009116	ENSORLP00000022604
ENSCAFP00000022977	ENSORLP00000004847
ENSCAFP00000008690	ENSORLP00000020608
ENSCAFP00000008690	ENSORLP00000015339
ENSCAFP00000027625	ENSORLP00000005100
ENSCAFP00000023280	ENSORLP00000024284
ENSCAFP00000008312	ENSORLP00000011390
ENSCAFP00000008691	ENSORLP00000014259
ENSCAFP00000026018	ENSORLP00000019421
ENSCAFP00000011616	ENSORLP00000013755
ENSCAFP00000018365	ENSORLP00000022665
ENSCAFP00000007303	ENSORLP00000016579
ENSCAFP00000010303	ENSORLP00000018902
ENSCAFP00000005977	ENSORLP00000020081
ENSCAFP00000026487	ENSORLP00000017494
ENSCAFP00000000421	ENSORLP00000018731
ENSCAFP00000013067	ENSORLP00000015602
ENSCAFP00000019967	ENSORLP00000010302
ENSCAFP00000001953	ENSORLP00000013159
ENSCAFP00000001953	ENSORLP00000016767
ENSCAFP00000008507	ENSORLP00000015483
ENSCAFP00000008507	ENSORLP00000002187
ENSCAFP00000022594	ENSORLP00000004110
ENSCAFP00000022594	ENSORLP00000011868
ENSCAFP00000000410	ENSORLP00000011657
ENSCAFP00000019493	ENSORLP00000009303
ENSCAFP00000034693	ENSORLP00000022886
ENSCAFP00000034693	ENSORLP00000003442
ENSCAFP00000011497	ENSORLP00000009301
ENSCAFP00000011497	ENSORLP00000003753
ENSCAFP00000018646	ENSORLP00000021144
ENSCAFP00000018639	ENSORLP00000024500
ENSCAFP00000027474	ENSORLP00000004770
ENSCAFP00000027474	ENSORLP00000004709
ENSCAFP00000021671	ENSORLP00000004870
ENSCAFP00000006358	ENSORLP00000008602
ENSCAFP00000023976	ENSORLP00000007683
ENSCAFP00000024002	ENSORLP00000020492
ENSCAFP00000024002	ENSORLP00000018195
ENSCAFP00000028282	ENSORLP00000008540
ENSCAFP00000012751	ENSORLP00000007406
ENSCAFP00000012751	ENSORLP00000011281
ENSCAFP00000022374	ENSORLP00000008273
ENSCAFP00000003097	ENSORLP00000001864
ENSCAFP00000003097	ENSORLP00000012552
ENSCAFP00000008871	ENSORLP00000013779
ENSCAFP00000014567	ENSORLP00000005073
ENSCAFP00000003676	ENSORLP00000004985
ENSCAFP00000018413	ENSORLP00000025837
ENSCAFP00000014743	ENSORLP00000006139
ENSCAFP00000019963	ENSORLP00000017210
ENSCAFP00000022712	ENSORLP00000004225
ENSCAFP00000017590	ENSORLP00000009500
ENSCAFP00000007839	ENSORLP00000015033
ENSCAFP00000007839	ENSORLP00000004803
ENSCAFP00000011905	ENSORLP00000021762
ENSCAFP00000001517	ENSORLP00000025438
ENSCAFP00000024143	ENSORLP00000010416
ENSCAFP00000024143	ENSORLP00000004276
ENSCAFP00000004656	ENSORLP00000022266
ENSCAFP00000009509	ENSORLP00000009361
ENSCAFP00000009509	ENSORLP00000024676
ENSCAFP00000016753	ENSORLP00000018321
ENSCAFP00000024850	ENSORLP00000024154
ENSCAFP00000026914	ENSORLP00000022506
ENSCAFP00000003868	ENSORLP00000002780
ENSCAFP00000013117	ENSORLP00000020652
ENSCAFP00000007497	ENSORLP00000022704
ENSCAFP00000007497	ENSORLP00000005423
ENSCAFP00000013048	ENSORLP00000015654
ENSCAFP00000039652	ENSORLP00000011152
ENSCAFP00000000333	ENSORLP00000014495
ENSCAFP00000032586	ENSORLP00000021039
ENSCAFP00000036772	ENSORLP00000010961
ENSCAFP00000026664	ENSORLP00000003754
ENSCAFP00000016051	ENSORLP00000008381
ENSCAFP00000002691	ENSORLP00000025387
ENSCAFP00000024172	ENSORLP00000005099
ENSCAFP00000005103	ENSORLP00000016774
ENSCAFP00000021921	ENSORLP00000008041
ENSCAFP00000037593	ENSORLP00000020366
ENSCAFP00000011179	ENSORLP00000020619
ENSCAFP00000028829	ENSORLP00000014699
ENSCAFP00000022471	ENSORLP00000019661
ENSCAFP00000015472	ENSORLP00000025799
ENSCAFP00000006183	ENSORLP00000010718
ENSCAFP00000042898	ENSORLP00000020794
ENSCAFP00000023200	ENSORLP00000022574
ENSCAFP00000017815	ENSORLP00000014731
ENSCAFP00000037030	ENSORLP00000000503
ENSCAFP00000038612	ENSORLP00000010452
ENSCAFP00000009817	ENSORLP00000004286
ENSCAFP00000010867	ENSORLP00000010219
ENSCAFP00000005893	ENSORLP00000025459
ENSCAFP00000027144	ENSORLP00000002459
ENSCAFP00000021233	ENSORLP00000019372
ENSCAFP00000018777	ENSORLP00000012643
ENSCAFP00000006907	ENSORLP00000013758
ENSCAFP00000021050	ENSORLP00000016840
ENSCAFP00000029780	ENSORLP00000016129
ENSCAFP00000011541	ENSORLP00000025553
ENSCAFP00000001515	ENSORLP00000001042
ENSCAFP00000020643	ENSORLP00000001346
ENSCAFP00000028165	ENSORLP00000021252
ENSCAFP00000008301	ENSORLP00000001119
ENSCAFP00000002967	ENSORLP00000005502
ENSCAFP00000002969	ENSORLP00000012810
ENSCAFP00000020474	ENSORLP00000010150
ENSCAFP00000008007	ENSORLP00000015787
ENSCAFP00000024687	ENSORLP00000015677
ENSCAFP00000013264	ENSORLP00000019565
ENSCAFP00000018940	ENSORLP00000007951
ENSCAFP00000024672	ENSORLP00000025088
ENSCAFP00000028598	ENSORLP00000014759
ENSCAFP00000028595	ENSORLP00000015082
ENSCAFP00000012316	ENSORLP00000019712
ENSCAFP00000015995	ENSORLP00000017258
ENSCAFP00000009417	ENSORLP00000009829
ENSCAFP00000017346	ENSORLP00000018121
ENSCAFP00000017346	ENSORLP00000015284
ENSCAFP00000017128	ENSORLP00000006435
ENSCAFP00000017128	ENSORLP00000016794
ENSCAFP00000011358	ENSORLP00000025065
ENSCAFP00000003348	ENSORLP00000020785
ENSCAFP00000018919	ENSORLP00000011566
ENSCAFP00000007300	ENSORLP00000004585
ENSCAFP00000034351	ENSORLP00000021198
ENSCAFP00000023011	ENSORLP00000019692
ENSCAFP00000008564	ENSORLP00000004602
ENSCAFP00000022591	ENSORLP00000017689
ENSCAFP00000022591	ENSORLP00000023943
ENSCAFP00000038824	ENSORLP00000025180
ENSCAFP00000030139	ENSORLP00000014977
ENSCAFP00000002584	ENSORLP00000016632
ENSCAFP00000009775	ENSORLP00000016913
ENSCAFP00000006630	ENSORLP00000013321
ENSCAFP00000020008	ENSORLP00000012137
ENSCAFP00000040518	ENSORLP00000014976
ENSCAFP00000003253	ENSORLP00000006516
ENSCAFP00000022848	ENSORLP00000014807
