ENSDARP00000074624	ENSMUSP00000034074
ENSDARP00000129596	ENSMUSP00000027404
ENSDARP00000075984	ENSMUSP00000027404
ENSDARP00000103749	ENSMUSP00000034832
ENSDARP00000115700	ENSMUSP00000082197
ENSDARP00000002692	ENSMUSP00000089793
ENSDARP00000049588	ENSMUSP00000089793
ENSDARP00000088068	ENSMUSP00000043816
ENSDARP00000057303	ENSMUSP00000043816
ENSDARP00000120854	ENSMUSP00000028280
ENSDARP00000096532	ENSMUSP00000084772
ENSDARP00000047843	ENSMUSP00000023123
ENSDARP00000091007	ENSMUSP00000023123
ENSDARP00000122378	ENSMUSP00000083620
ENSDARP00000031878	ENSMUSP00000083620
ENSDARP00000075954	ENSMUSP00000033899
ENSDARP00000128470	ENSMUSP00000107701
ENSDARP00000068317	ENSMUSP00000108553
ENSDARP00000111488	ENSMUSP00000033898
ENSDARP00000027281	ENSMUSP00000046525
ENSDARP00000111997	ENSMUSP00000043220
ENSDARP00000019894	ENSMUSP00000107658
ENSDARP00000100904	ENSMUSP00000107658
ENSDARP00000082031	ENSMUSP00000001181
ENSDARP00000103794	ENSMUSP00000001147
ENSDARP00000123601	ENSMUSP00000137585
ENSDARP00000106805	ENSMUSP00000111199
ENSDARP00000102543	ENSMUSP00000111199
ENSDARP00000088904	ENSMUSP00000023509
ENSDARP00000022485	ENSMUSP00000023509
ENSDARP00000087460	ENSMUSP00000041363
ENSDARP00000028820	ENSMUSP00000053023
ENSDARP00000118742	ENSMUSP00000038783
ENSDARP00000115156	ENSMUSP00000095380
ENSDARP00000079774	ENSMUSP00000050183
ENSDARP00000058940	ENSMUSP00000022985
ENSDARP00000052077	ENSMUSP00000022985
ENSDARP00000109305	ENSMUSP00000020958
ENSDARP00000030003	ENSMUSP00000020958
ENSDARP00000110552	ENSMUSP00000109960
ENSDARP00000038002	ENSMUSP00000132930
ENSDARP00000012991	ENSMUSP00000095873
ENSDARP00000057021	ENSMUSP00000095873
ENSDARP00000090560	ENSMUSP00000097627
ENSDARP00000012238	ENSMUSP00000097627
ENSDARP00000019977	ENSMUSP00000024774
ENSDARP00000061785	ENSMUSP00000000199
ENSDARP00000046953	ENSMUSP00000104964
ENSDARP00000031510	ENSMUSP00000104964
ENSDARP00000108189	ENSMUSP00000084656
ENSDARP00000105265	ENSMUSP00000099504
ENSDARP00000064580	ENSMUSP00000099504
ENSDARP00000094282	ENSMUSP00000051487
ENSDARP00000012565	ENSMUSP00000112145
ENSDARP00000094833	ENSMUSP00000087611
ENSDARP00000125940	ENSMUSP00000087611
ENSDARP00000068525	ENSMUSP00000021290
ENSDARP00000076769	ENSMUSP00000021290
ENSDARP00000122318	ENSMUSP00000081048
ENSDARP00000099354	ENSMUSP00000065213
ENSDARP00000087985	ENSMUSP00000011400
ENSDARP00000077690	ENSMUSP00000105861
ENSDARP00000105508	ENSMUSP00000029676
ENSDARP00000001187	ENSMUSP00000101684
ENSDARP00000066470	ENSMUSP00000101684
ENSDARP00000110714	ENSMUSP00000071798
ENSDARP00000060088	ENSMUSP00000071798
ENSDARP00000101388	ENSMUSP00000059705
ENSDARP00000059868	ENSMUSP00000036203
ENSDARP00000021131	ENSMUSP00000070200
ENSDARP00000060350	ENSMUSP00000070200
ENSDARP00000010895	ENSMUSP00000099473
ENSDARP00000035603	ENSMUSP00000124570
ENSDARP00000117062	ENSMUSP00000124570
ENSDARP00000070108	ENSMUSP00000063136
ENSDARP00000129642	ENSMUSP00000063136
ENSDARP00000070593	ENSMUSP00000139389
ENSDARP00000129450	ENSMUSP00000086052
ENSDARP00000115108	ENSMUSP00000022235
ENSDARP00000074167	ENSMUSP00000083583
ENSDARP00000063664	ENSMUSP00000069114
ENSDARP00000084847	ENSMUSP00000069114
ENSDARP00000074526	ENSMUSP00000062741
ENSDARP00000007507	ENSMUSP00000045335
ENSDARP00000051531	ENSMUSP00000086592
ENSDARP00000083086	ENSMUSP00000029603
ENSDARP00000110708	ENSMUSP00000129247
ENSDARP00000018477	ENSMUSP00000057406
ENSDARP00000118755	ENSMUSP00000022660
ENSDARP00000044962	ENSMUSP00000125803
ENSDARP00000100065	ENSMUSP00000125803
ENSDARP00000020541	ENSMUSP00000048357
ENSDARP00000112167	ENSMUSP00000023450
ENSDARP00000090939	ENSMUSP00000000769
ENSDARP00000124022	ENSMUSP00000048704
ENSDARP00000123643	ENSMUSP00000048704
ENSDARP00000075304	ENSMUSP00000023994
ENSDARP00000077445	ENSMUSP00000011492
ENSDARP00000066777	ENSMUSP00000043424
ENSDARP00000108139	ENSMUSP00000027153
ENSDARP00000014757	ENSMUSP00000031524
ENSDARP00000117024	ENSMUSP00000072483
ENSDARP00000117492	ENSMUSP00000028188
ENSDARP00000117174	ENSMUSP00000028188
ENSDARP00000016228	ENSMUSP00000039472
ENSDARP00000105685	ENSMUSP00000034003
ENSDARP00000054229	ENSMUSP00000037018
ENSDARP00000025335	ENSMUSP00000027885
ENSDARP00000006394	ENSMUSP00000027885
ENSDARP00000022066	ENSMUSP00000035784
ENSDARP00000023829	ENSMUSP00000046131
ENSDARP00000101081	ENSMUSP00000028955
ENSDARP00000043712	ENSMUSP00000022921
ENSDARP00000024418	ENSMUSP00000033846
ENSDARP00000112231	ENSMUSP00000054499
ENSDARP00000094530	ENSMUSP00000054499
ENSDARP00000117939	ENSMUSP00000030280
ENSDARP00000071646	ENSMUSP00000039452
ENSDARP00000010406	ENSMUSP00000107298
ENSDARP00000012374	ENSMUSP00000127487
ENSDARP00000014099	ENSMUSP00000042150
ENSDARP00000116362	ENSMUSP00000035045
ENSDARP00000068225	ENSMUSP00000034351
ENSDARP00000100974	ENSMUSP00000127199
ENSDARP00000048035	ENSMUSP00000103939
ENSDARP00000005231	ENSMUSP00000000369
ENSDARP00000070001	ENSMUSP00000034723
ENSDARP00000093667	ENSMUSP00000020497
ENSDARP00000053398	ENSMUSP00000038878
ENSDARP00000070002	ENSMUSP00000082288
ENSDARP00000042219	ENSMUSP00000033414
ENSDARP00000008096	ENSMUSP00000072709
ENSDARP00000111850	ENSMUSP00000022100
ENSDARP00000088027	ENSMUSP00000066779
ENSDARP00000038666	ENSMUSP00000110109
ENSDARP00000064081	ENSMUSP00000032185
ENSDARP00000041793	ENSMUSP00000032185
ENSDARP00000067661	ENSMUSP00000110349
ENSDARP00000110563	ENSMUSP00000122962
ENSDARP00000116687	ENSMUSP00000105043
ENSDARP00000117953	ENSMUSP00000085826
ENSDARP00000119968	ENSMUSP00000085826
ENSDARP00000078195	ENSMUSP00000081514
ENSDARP00000100646	ENSMUSP00000115136
ENSDARP00000104250	ENSMUSP00000115136
ENSDARP00000079716	ENSMUSP00000055122
ENSDARP00000129408	ENSMUSP00000030739
ENSDARP00000039745	ENSMUSP00000030739
ENSDARP00000098469	ENSMUSP00000057103
ENSDARP00000122496	ENSMUSP00000057103
ENSDARP00000102148	ENSMUSP00000026635
ENSDARP00000129410	ENSMUSP00000112725
ENSDARP00000092043	ENSMUSP00000058966
ENSDARP00000124276	ENSMUSP00000030142
ENSDARP00000000854	ENSMUSP00000067614
ENSDARP00000000192	ENSMUSP00000067614
ENSDARP00000085090	ENSMUSP00000105493
ENSDARP00000122836	ENSMUSP00000026580
ENSDARP00000087440	ENSMUSP00000132865
ENSDARP00000067072	ENSMUSP00000073502
ENSDARP00000106491	ENSMUSP00000035076
ENSDARP00000126821	ENSMUSP00000041199
ENSDARP00000099731	ENSMUSP00000041199
ENSDARP00000080204	ENSMUSP00000108825
ENSDARP00000102822	ENSMUSP00000099555
ENSDARP00000125877	ENSMUSP00000023491
ENSDARP00000101690	ENSMUSP00000086363
ENSDARP00000106520	ENSMUSP00000053597
ENSDARP00000103681	ENSMUSP00000053597
ENSDARP00000116703	ENSMUSP00000063882
ENSDARP00000129244	ENSMUSP00000063882
ENSDARP00000066456	ENSMUSP00000061828
ENSDARP00000026343	ENSMUSP00000127615
ENSDARP00000112770	ENSMUSP00000066857
ENSDARP00000097956	ENSMUSP00000041499
ENSDARP00000097720	ENSMUSP00000041499
ENSDARP00000098441	ENSMUSP00000097897
ENSDARP00000055316	ENSMUSP00000038569
ENSDARP00000022100	ENSMUSP00000064443
ENSDARP00000111867	ENSMUSP00000077492
ENSDARP00000027451	ENSMUSP00000130057
ENSDARP00000104112	ENSMUSP00000088561
ENSDARP00000113605	ENSMUSP00000088561
ENSDARP00000121308	ENSMUSP00000003017
ENSDARP00000083913	ENSMUSP00000092966
ENSDARP00000082409	ENSMUSP00000092966
ENSDARP00000008954	ENSMUSP00000028177
ENSDARP00000117426	ENSMUSP00000028177
ENSDARP00000096531	ENSMUSP00000060985
ENSDARP00000057237	ENSMUSP00000060985
ENSDARP00000126863	ENSMUSP00000034692
ENSDARP00000028581	ENSMUSP00000028020
ENSDARP00000084869	ENSMUSP00000114029
ENSDARP00000084034	ENSMUSP00000029440
ENSDARP00000083130	ENSMUSP00000029440
ENSDARP00000123342	ENSMUSP00000047291
ENSDARP00000113441	ENSMUSP00000047291
ENSDARP00000078874	ENSMUSP00000058761
ENSDARP00000124840	ENSMUSP00000056080
ENSDARP00000107119	ENSMUSP00000096800
ENSDARP00000087771	ENSMUSP00000124068
ENSDARP00000080637	ENSMUSP00000099715
ENSDARP00000088259	ENSMUSP00000046601
ENSDARP00000067654	ENSMUSP00000046601
ENSDARP00000030741	ENSMUSP00000102521
ENSDARP00000122498	ENSMUSP00000034307
ENSDARP00000095067	ENSMUSP00000034307
ENSDARP00000013442	ENSMUSP00000113488
ENSDARP00000104238	ENSMUSP00000052716
ENSDARP00000067321	ENSMUSP00000032094
ENSDARP00000100443	ENSMUSP00000099432
ENSDARP00000122173	ENSMUSP00000042219
ENSDARP00000084255	ENSMUSP00000061305
ENSDARP00000080759	ENSMUSP00000048562
ENSDARP00000112101	ENSMUSP00000026256
ENSDARP00000100618	ENSMUSP00000001975
ENSDARP00000026694	ENSMUSP00000110342
ENSDARP00000101084	ENSMUSP00000109796
ENSDARP00000062628	ENSMUSP00000125253
ENSDARP00000116712	ENSMUSP00000108783
ENSDARP00000043396	ENSMUSP00000070071
ENSDARP00000073800	ENSMUSP00000057515
ENSDARP00000024683	ENSMUSP00000057466
ENSDARP00000015726	ENSMUSP00000057466
ENSDARP00000067599	ENSMUSP00000092645
ENSDARP00000127315	ENSMUSP00000026062
ENSDARP00000071815	ENSMUSP00000091238
ENSDARP00000006831	ENSMUSP00000091238
ENSDARP00000105801	ENSMUSP00000031895
ENSDARP00000047019	ENSMUSP00000030747
ENSDARP00000104936	ENSMUSP00000088264
ENSDARP00000091879	ENSMUSP00000088264
ENSDARP00000116072	ENSMUSP00000049532
ENSDARP00000026053	ENSMUSP00000049532
ENSDARP00000112455	ENSMUSP00000022693
ENSDARP00000059794	ENSMUSP00000022693
ENSDARP00000124413	ENSMUSP00000113516
ENSDARP00000051538	ENSMUSP00000113516
ENSDARP00000102358	ENSMUSP00000104421
ENSDARP00000110048	ENSMUSP00000031731
ENSDARP00000068296	ENSMUSP00000031731
ENSDARP00000040110	ENSMUSP00000015498
ENSDARP00000072417	ENSMUSP00000015498
ENSDARP00000095009	ENSMUSP00000087742
ENSDARP00000088855	ENSMUSP00000087742
ENSDARP00000101999	ENSMUSP00000101127
ENSDARP00000106841	ENSMUSP00000101127
ENSDARP00000038211	ENSMUSP00000072107
ENSDARP00000118019	ENSMUSP00000072107
ENSDARP00000099134	ENSMUSP00000030676
ENSDARP00000128785	ENSMUSP00000110515
ENSDARP00000054598	ENSMUSP00000027020
ENSDARP00000024670	ENSMUSP00000027020
ENSDARP00000043179	ENSMUSP00000075687
ENSDARP00000049290	ENSMUSP00000075687
ENSDARP00000085057	ENSMUSP00000042327
ENSDARP00000091856	ENSMUSP00000042327
ENSDARP00000113964	ENSMUSP00000109108
ENSDARP00000027181	ENSMUSP00000029462
ENSDARP00000110832	ENSMUSP00000034991
ENSDARP00000111502	ENSMUSP00000128247
ENSDARP00000089658	ENSMUSP00000052591
ENSDARP00000102929	ENSMUSP00000113032
ENSDARP00000128308	ENSMUSP00000070925
ENSDARP00000118808	ENSMUSP00000009241
ENSDARP00000103376	ENSMUSP00000027859
ENSDARP00000045017	ENSMUSP00000055869
ENSDARP00000062479	ENSMUSP00000055697
ENSDARP00000127574	ENSMUSP00000055137
ENSDARP00000102031	ENSMUSP00000029331
ENSDARP00000015108	ENSMUSP00000091579
ENSDARP00000010616	ENSMUSP00000103682
ENSDARP00000025722	ENSMUSP00000018748
ENSDARP00000006235	ENSMUSP00000079733
ENSDARP00000104189	ENSMUSP00000113221
ENSDARP00000097423	ENSMUSP00000035358
ENSDARP00000106254	ENSMUSP00000071836
ENSDARP00000092779	ENSMUSP00000129397
ENSDARP00000027383	ENSMUSP00000033617
ENSDARP00000069305	ENSMUSP00000020366
ENSDARP00000115099	ENSMUSP00000030925
ENSDARP00000003360	ENSMUSP00000138151
ENSDARP00000021833	ENSMUSP00000138151
ENSDARP00000048429	ENSMUSP00000109980
ENSDARP00000127470	ENSMUSP00000109980
ENSDARP00000003530	ENSMUSP00000007797
ENSDARP00000104215	ENSMUSP00000007797
ENSDARP00000097944	ENSMUSP00000031122
ENSDARP00000081734	ENSMUSP00000038051
ENSDARP00000093565	ENSMUSP00000029654
ENSDARP00000069171	ENSMUSP00000029654
ENSDARP00000030826	ENSMUSP00000018739
ENSDARP00000026925	ENSMUSP00000018739
ENSDARP00000066191	ENSMUSP00000060827
ENSDARP00000012434	ENSMUSP00000000275
ENSDARP00000066196	ENSMUSP00000099777
ENSDARP00000113142	ENSMUSP00000030826
ENSDARP00000008780	ENSMUSP00000032476
ENSDARP00000120492	ENSMUSP00000032476
ENSDARP00000012264	ENSMUSP00000030398
ENSDARP00000022579	ENSMUSP00000030398
ENSDARP00000073100	ENSMUSP00000029240
ENSDARP00000077899	ENSMUSP00000096514
ENSDARP00000060544	ENSMUSP00000079295
ENSDARP00000069429	ENSMUSP00000138255
ENSDARP00000096391	ENSMUSP00000127580
ENSDARP00000120303	ENSMUSP00000011623
ENSDARP00000054367	ENSMUSP00000077067
ENSDARP00000115748	ENSMUSP00000052444
ENSDARP00000010091	ENSMUSP00000137518
ENSDARP00000061498	ENSMUSP00000053489
ENSDARP00000074800	ENSMUSP00000053489
ENSDARP00000106824	ENSMUSP00000095029
ENSDARP00000056883	ENSMUSP00000095029
ENSDARP00000071978	ENSMUSP00000137144
ENSDARP00000118528	ENSMUSP00000099423
ENSDARP00000058702	ENSMUSP00000075507
ENSDARP00000116973	ENSMUSP00000075507
ENSDARP00000022348	ENSMUSP00000113919
ENSDARP00000078375	ENSMUSP00000040919
ENSDARP00000077475	ENSMUSP00000081678
ENSDARP00000059832	ENSMUSP00000025223
ENSDARP00000043155	ENSMUSP00000026012
ENSDARP00000090643	ENSMUSP00000024894
ENSDARP00000073990	ENSMUSP00000031119
ENSDARP00000104664	ENSMUSP00000062638
ENSDARP00000094910	ENSMUSP00000063276
ENSDARP00000044677	ENSMUSP00000000572
ENSDARP00000090772	ENSMUSP00000020707
ENSDARP00000109146	ENSMUSP00000126114
ENSDARP00000005716	ENSMUSP00000031121
ENSDARP00000109475	ENSMUSP00000028689
ENSDARP00000087554	ENSMUSP00000032322
ENSDARP00000108215	ENSMUSP00000079752
ENSDARP00000093330	ENSMUSP00000102343
ENSDARP00000128493	ENSMUSP00000022340
ENSDARP00000119933	ENSMUSP00000022340
ENSDARP00000111809	ENSMUSP00000029653
ENSDARP00000008527	ENSMUSP00000105833
ENSDARP00000091431	ENSMUSP00000025906
ENSDARP00000041299	ENSMUSP00000098849
ENSDARP00000110930	ENSMUSP00000098849
ENSDARP00000100256	ENSMUSP00000028166
ENSDARP00000065384	ENSMUSP00000028166
ENSDARP00000072712	ENSMUSP00000030025
ENSDARP00000109370	ENSMUSP00000063562
ENSDARP00000088795	ENSMUSP00000052648
ENSDARP00000110804	ENSMUSP00000101638
ENSDARP00000102269	ENSMUSP00000077080
ENSDARP00000117015	ENSMUSP00000074159
ENSDARP00000106720	ENSMUSP00000026994
ENSDARP00000102505	ENSMUSP00000112570
ENSDARP00000124159	ENSMUSP00000129624
ENSDARP00000123523	ENSMUSP00000129624
ENSDARP00000124055	ENSMUSP00000083840
ENSDARP00000061546	ENSMUSP00000028759
ENSDARP00000118327	ENSMUSP00000020045
ENSDARP00000118145	ENSMUSP00000048171
ENSDARP00000101065	ENSMUSP00000021918
ENSDARP00000000102	ENSMUSP00000095665
ENSDARP00000106635	ENSMUSP00000029712
ENSDARP00000086160	ENSMUSP00000037909
ENSDARP00000086161	ENSMUSP00000037909
ENSDARP00000081397	ENSMUSP00000099718
ENSDARP00000044313	ENSMUSP00000028499
ENSDARP00000059037	ENSMUSP00000028106
ENSDARP00000013339	ENSMUSP00000099375
ENSDARP00000065639	ENSMUSP00000101913
ENSDARP00000055262	ENSMUSP00000001548
ENSDARP00000096662	ENSMUSP00000001548
ENSDARP00000052388	ENSMUSP00000034774
ENSDARP00000127550	ENSMUSP00000034774
ENSDARP00000120150	ENSMUSP00000029744
ENSDARP00000118073	ENSMUSP00000053891
ENSDARP00000107979	ENSMUSP00000053891
ENSDARP00000097940	ENSMUSP00000052181
ENSDARP00000099577	ENSMUSP00000102050
ENSDARP00000081131	ENSMUSP00000106353
ENSDARP00000098064	ENSMUSP00000107587
ENSDARP00000012969	ENSMUSP00000107587
ENSDARP00000078930	ENSMUSP00000092138
ENSDARP00000082939	ENSMUSP00000109267
ENSDARP00000069525	ENSMUSP00000016399
ENSDARP00000108727	ENSMUSP00000001513
ENSDARP00000099049	ENSMUSP00000045023
ENSDARP00000039385	ENSMUSP00000032362
ENSDARP00000120042	ENSMUSP00000102703
ENSDARP00000115216	ENSMUSP00000035148
ENSDARP00000044156	ENSMUSP00000021056
ENSDARP00000097312	ENSMUSP00000021056
ENSDARP00000024690	ENSMUSP00000080842
ENSDARP00000126281	ENSMUSP00000080842
ENSDARP00000062405	ENSMUSP00000107695
ENSDARP00000096673	ENSMUSP00000107695
ENSDARP00000127548	ENSMUSP00000077586
ENSDARP00000094387	ENSMUSP00000077586
ENSDARP00000120313	ENSMUSP00000125063
ENSDARP00000106730	ENSMUSP00000098127
ENSDARP00000041563	ENSMUSP00000111391
ENSDARP00000022597	ENSMUSP00000111391
ENSDARP00000084389	ENSMUSP00000107869
ENSDARP00000116425	ENSMUSP00000108413
ENSDARP00000095341	ENSMUSP00000027431
ENSDARP00000003786	ENSMUSP00000075170
ENSDARP00000123971	ENSMUSP00000075170
ENSDARP00000109548	ENSMUSP00000023390
ENSDARP00000006774	ENSMUSP00000026569
ENSDARP00000051973	ENSMUSP00000026569
ENSDARP00000096103	ENSMUSP00000055579
ENSDARP00000129862	ENSMUSP00000055579
ENSDARP00000129085	ENSMUSP00000097185
ENSDARP00000006023	ENSMUSP00000097185
ENSDARP00000072421	ENSMUSP00000130874
ENSDARP00000043683	ENSMUSP00000130874
ENSDARP00000091412	ENSMUSP00000130000
ENSDARP00000068772	ENSMUSP00000086383
ENSDARP00000085856	ENSMUSP00000020928
ENSDARP00000122633	ENSMUSP00000088964
ENSDARP00000129322	ENSMUSP00000099398
ENSDARP00000036302	ENSMUSP00000075240
ENSDARP00000115933	ENSMUSP00000072336
ENSDARP00000014501	ENSMUSP00000041939
ENSDARP00000101005	ENSMUSP00000051079
ENSDARP00000106655	ENSMUSP00000094165
ENSDARP00000121957	ENSMUSP00000094165
ENSDARP00000109070	ENSMUSP00000043055
ENSDARP00000107322	ENSMUSP00000108019
ENSDARP00000109092	ENSMUSP00000108019
ENSDARP00000014779	ENSMUSP00000034056
ENSDARP00000110559	ENSMUSP00000029623
ENSDARP00000100221	ENSMUSP00000107793
ENSDARP00000105671	ENSMUSP00000061853
ENSDARP00000027138	ENSMUSP00000086485
ENSDARP00000097279	ENSMUSP00000025956
ENSDARP00000000392	ENSMUSP00000025468
ENSDARP00000123023	ENSMUSP00000031456
ENSDARP00000082742	ENSMUSP00000103978
ENSDARP00000093598	ENSMUSP00000088334
ENSDARP00000125869	ENSMUSP00000088334
ENSDARP00000073983	ENSMUSP00000033182
ENSDARP00000106543	ENSMUSP00000004156
ENSDARP00000057184	ENSMUSP00000041819
ENSDARP00000097982	ENSMUSP00000034316
ENSDARP00000048390	ENSMUSP00000002487
ENSDARP00000062431	ENSMUSP00000023812
ENSDARP00000092499	ENSMUSP00000100789
ENSDARP00000009152	ENSMUSP00000040307
ENSDARP00000116976	ENSMUSP00000000924
ENSDARP00000071747	ENSMUSP00000000924
ENSDARP00000121807	ENSMUSP00000029881
ENSDARP00000047398	ENSMUSP00000029141
ENSDARP00000004149	ENSMUSP00000034243
ENSDARP00000068174	ENSMUSP00000034243
ENSDARP00000044263	ENSMUSP00000087119
ENSDARP00000019511	ENSMUSP00000087119
ENSDARP00000067446	ENSMUSP00000018767
ENSDARP00000075824	ENSMUSP00000024696
ENSDARP00000126081	ENSMUSP00000024696
ENSDARP00000098785	ENSMUSP00000031390
ENSDARP00000099069	ENSMUSP00000005815
ENSDARP00000044029	ENSMUSP00000005815
ENSDARP00000075800	ENSMUSP00000039041
ENSDARP00000011898	ENSMUSP00000133064
ENSDARP00000091059	ENSMUSP00000005452
ENSDARP00000002466	ENSMUSP00000031653
ENSDARP00000049203	ENSMUSP00000109144
ENSDARP00000112456	ENSMUSP00000020617
ENSDARP00000106639	ENSMUSP00000050034
ENSDARP00000121156	ENSMUSP00000050034
ENSDARP00000039570	ENSMUSP00000099952
ENSDARP00000096291	ENSMUSP00000071720
ENSDARP00000073113	ENSMUSP00000071720
ENSDARP00000108125	ENSMUSP00000040430
ENSDARP00000037116	ENSMUSP00000040430
ENSDARP00000108452	ENSMUSP00000046539
ENSDARP00000073709	ENSMUSP00000061700
ENSDARP00000115462	ENSMUSP00000107510
ENSDARP00000064089	ENSMUSP00000002087
ENSDARP00000011264	ENSMUSP00000016323
ENSDARP00000065379	ENSMUSP00000016323
ENSDARP00000105059	ENSMUSP00000100048
ENSDARP00000101311	ENSMUSP00000100042
ENSDARP00000057420	ENSMUSP00000020947
ENSDARP00000014422	ENSMUSP00000020947
ENSDARP00000020652	ENSMUSP00000004756
ENSDARP00000100957	ENSMUSP00000076472
ENSDARP00000089195	ENSMUSP00000020922
ENSDARP00000101435	ENSMUSP00000068834
ENSDARP00000036401	ENSMUSP00000041747
ENSDARP00000106262	ENSMUSP00000068007
ENSDARP00000110808	ENSMUSP00000111990
ENSDARP00000099409	ENSMUSP00000091331
ENSDARP00000100386	ENSMUSP00000014927
ENSDARP00000127685	ENSMUSP00000040546
ENSDARP00000128635	ENSMUSP00000040546
ENSDARP00000029561	ENSMUSP00000020220
ENSDARP00000025528	ENSMUSP00000020220
ENSDARP00000116197	ENSMUSP00000072039
ENSDARP00000079966	ENSMUSP00000063166
ENSDARP00000029313	ENSMUSP00000099070
ENSDARP00000083822	ENSMUSP00000099070
ENSDARP00000044452	ENSMUSP00000046884
ENSDARP00000118028	ENSMUSP00000046884
ENSDARP00000082268	ENSMUSP00000071770
ENSDARP00000102413	ENSMUSP00000067689
ENSDARP00000098054	ENSMUSP00000067689
ENSDARP00000099800	ENSMUSP00000091157
ENSDARP00000117153	ENSMUSP00000091157
ENSDARP00000128198	ENSMUSP00000050495
ENSDARP00000046210	ENSMUSP00000016664
ENSDARP00000118247	ENSMUSP00000084405
ENSDARP00000058341	ENSMUSP00000001792
ENSDARP00000068999	ENSMUSP00000022059
ENSDARP00000049829	ENSMUSP00000112137
ENSDARP00000092285	ENSMUSP00000002053
ENSDARP00000016823	ENSMUSP00000098975
ENSDARP00000014024	ENSMUSP00000072043
ENSDARP00000033085	ENSMUSP00000020071
ENSDARP00000003984	ENSMUSP00000020071
ENSDARP00000021260	ENSMUSP00000024954
ENSDARP00000074832	ENSMUSP00000024954
ENSDARP00000004329	ENSMUSP00000021530
ENSDARP00000010923	ENSMUSP00000104132
ENSDARP00000110017	ENSMUSP00000099810
ENSDARP00000074756	ENSMUSP00000047968
ENSDARP00000056560	ENSMUSP00000022186
ENSDARP00000118440	ENSMUSP00000048829
ENSDARP00000104658	ENSMUSP00000034443
ENSDARP00000088707	ENSMUSP00000000314
ENSDARP00000003949	ENSMUSP00000025166
ENSDARP00000062819	ENSMUSP00000102261
ENSDARP00000114513	ENSMUSP00000132945
ENSDARP00000095064	ENSMUSP00000105719
ENSDARP00000073298	ENSMUSP00000105719
ENSDARP00000110018	ENSMUSP00000128645
ENSDARP00000073437	ENSMUSP00000025804
ENSDARP00000055809	ENSMUSP00000025804
ENSDARP00000080761	ENSMUSP00000003121
ENSDARP00000049461	ENSMUSP00000021459
ENSDARP00000089021	ENSMUSP00000021076
ENSDARP00000075256	ENSMUSP00000049039
ENSDARP00000102311	ENSMUSP00000049039
ENSDARP00000018280	ENSMUSP00000029422
ENSDARP00000118357	ENSMUSP00000064107
ENSDARP00000107941	ENSMUSP00000014747
ENSDARP00000123391	ENSMUSP00000129230
ENSDARP00000061587	ENSMUSP00000027878
ENSDARP00000041364	ENSMUSP00000027878
ENSDARP00000124036	ENSMUSP00000023612
ENSDARP00000087775	ENSMUSP00000070878
ENSDARP00000071331	ENSMUSP00000016231
ENSDARP00000102806	ENSMUSP00000109477
ENSDARP00000107613	ENSMUSP00000078551
ENSDARP00000108566	ENSMUSP00000078551
ENSDARP00000016969	ENSMUSP00000129261
ENSDARP00000005313	ENSMUSP00000093442
ENSDARP00000014904	ENSMUSP00000030029
ENSDARP00000020838	ENSMUSP00000014640
ENSDARP00000036961	ENSMUSP00000137616
ENSDARP00000087454	ENSMUSP00000014642
ENSDARP00000030948	ENSMUSP00000014642
ENSDARP00000082533	ENSMUSP00000138326
ENSDARP00000082539	ENSMUSP00000138326
ENSDARP00000114785	ENSMUSP00000043765
ENSDARP00000006703	ENSMUSP00000043765
ENSDARP00000113095	ENSMUSP00000060110
ENSDARP00000125863	ENSMUSP00000034533
ENSDARP00000076416	ENSMUSP00000097108
ENSDARP00000020190	ENSMUSP00000037192
ENSDARP00000107515	ENSMUSP00000037192
ENSDARP00000099559	ENSMUSP00000071829
ENSDARP00000089083	ENSMUSP00000094075
ENSDARP00000078026	ENSMUSP00000041696
ENSDARP00000116442	ENSMUSP00000041696
ENSDARP00000044377	ENSMUSP00000101514
ENSDARP00000044704	ENSMUSP00000024575
ENSDARP00000021899	ENSMUSP00000131625
ENSDARP00000106306	ENSMUSP00000054356
ENSDARP00000024344	ENSMUSP00000054356
