ENSCAFP00000018255	ENSP00000371994
ENSCAFP00000006828	ENSP00000305107
ENSCAFP00000006831	ENSP00000302833
ENSCAFP00000041260	ENSP00000223293
ENSCAFP00000034143	ENSP00000330374
ENSCAFP00000006834	ENSP00000315474
ENSCAFP00000006837	ENSP00000255945
ENSCAFP00000001151	ENSP00000438284
ENSCAFP00000020029	ENSP00000286063
ENSCAFP00000011712	ENSP00000360502
ENSCAFP00000026963	ENSP00000255266
ENSCAFP00000024683	ENSP00000420295
ENSCAFP00000008536	ENSP00000334910
ENSCAFP00000018259	ENSP00000351957
ENSCAFP00000012465	ENSP00000282096
ENSCAFP00000034752	ENSP00000347046
ENSCAFP00000008036	ENSP00000253055
ENSCAFP00000019377	ENSP00000364361
ENSCAFP00000033861	ENSP00000379975
ENSCAFP00000019767	ENSP00000309597
ENSCAFP00000024529	ENSP00000451263
ENSCAFP00000017003	ENSP00000355583
ENSCAFP00000007376	ENSP00000251849
ENSCAFP00000005842	ENSP00000288602
ENSCAFP00000014510	ENSP00000339952
ENSCAFP00000010290	ENSP00000448689
ENSCAFP00000019489	ENSP00000265026
ENSCAFP00000010472	ENSP00000310722
ENSCAFP00000004664	ENSP00000358335
ENSCAFP00000020807	ENSP00000215743
ENSCAFP00000013128	ENSP00000286614
ENSCAFP00000011799	ENSP00000246186
ENSCAFP00000012558	ENSP00000219271
ENSCAFP00000016472	ENSP00000308208
ENSCAFP00000030466	ENSP00000260227
ENSCAFP00000022211	ENSP00000260228
ENSCAFP00000022174	ENSP00000260302
ENSCAFP00000028515	ENSP00000337816
ENSCAFP00000009861	ENSP00000353767
ENSCAFP00000022188	ENSP00000322788
ENSCAFP00000022184	ENSP00000236826
ENSCAFP00000022195	ENSP00000299855
ENSCAFP00000022199	ENSP00000260229
ENSCAFP00000026920	ENSP00000286301
ENSCAFP00000039467	ENSP00000288135
ENSCAFP00000003038	ENSP00000257290
ENSCAFP00000000714	ENSP00000261799
ENSCAFP00000010018	ENSP00000241453
ENSCAFP00000024312	ENSP00000339824
ENSCAFP00000024307	ENSP00000292408
ENSCAFP00000009012	ENSP00000393312
ENSCAFP00000010508	ENSP00000347942
ENSCAFP00000010012	ENSP00000282397
ENSCAFP00000003064	ENSP00000263923
ENSCAFP00000000712	ENSP00000261937
ENSCAFP00000011628	ENSP00000303887
ENSCAFP00000026864	ENSP00000337697
ENSCAFP00000009346	ENSP00000255448
ENSCAFP00000017868	ENSP00000339740
ENSCAFP00000026845	ENSP00000381412
ENSCAFP00000042385	ENSP00000379098
ENSCAFP00000022369	ENSP00000319060
ENSCAFP00000016269	ENSP00000419195
ENSCAFP00000010959	ENSP00000282356
ENSCAFP00000012821	ENSP00000276616
ENSCAFP00000030160	ENSP00000291041
ENSCAFP00000038945	ENSP00000394484
ENSCAFP00000007134	ENSP00000368124
ENSCAFP00000007955	ENSP00000256460
ENSCAFP00000028378	ENSP00000405950
ENSCAFP00000017531	ENSP00000009105
ENSCAFP00000035200	ENSP00000342836
ENSCAFP00000038008	ENSP00000351211
ENSCAFP00000037500	ENSP00000368989
ENSCAFP00000040105	ENSP00000328402
ENSCAFP00000015887	ENSP00000377799
ENSCAFP00000034229	ENSP00000443017
ENSCAFP00000019126	ENSP00000346316
ENSCAFP00000036545	ENSP00000367034
ENSCAFP00000037739	ENSP00000370648
ENSCAFP00000029680	ENSP00000457230
ENSCAFP00000016307	ENSP00000334113
ENSCAFP00000024194	ENSP00000450614
ENSCAFP00000003829	ENSP00000391121
ENSCAFP00000037309	ENSP00000320560
ENSCAFP00000005226	ENSP00000386167
ENSCAFP00000005223	ENSP00000386137
ENSCAFP00000043229	ENSP00000386174
ENSCAFP00000039577	ENSP00000386208
ENSCAFP00000043023	ENSP00000155926
ENSCAFP00000001510	ENSP00000312150
ENSCAFP00000010352	ENSP00000217233
ENSCAFP00000013032	ENSP00000270112
ENSCAFP00000005029	ENSP00000362221
ENSCAFP00000008192	ENSP00000298694
ENSCAFP00000016281	ENSP00000283426
ENSCAFP00000030204	ENSP00000353646
ENSCAFP00000013057	ENSP00000279024
ENSCAFP00000013586	ENSP00000339299
ENSCAFP00000002760	ENSP00000261402
ENSCAFP00000014767	ENSP00000356125
ENSCAFP00000027993	ENSP00000360290
ENSCAFP00000027471	ENSP00000346148
ENSCAFP00000028038	ENSP00000430276
ENSCAFP00000009352	ENSP00000440374
ENSCAFP00000017368	ENSP00000328118
ENSCAFP00000014790	ENSP00000315371
ENSCAFP00000013798	ENSP00000409126
ENSCAFP00000010300	ENSP00000376705
ENSCAFP00000014915	ENSP00000256737
ENSCAFP00000009748	ENSP00000332788
ENSCAFP00000006684	ENSP00000292246
ENSCAFP00000022703	ENSP00000159087
ENSCAFP00000018979	ENSP00000274979
ENSCAFP00000040837	ENSP00000314048
ENSCAFP00000015707	ENSP00000347454
ENSCAFP00000010116	ENSP00000325929
ENSCAFP00000003006	ENSP00000263925
ENSCAFP00000027921	ENSP00000402033
ENSCAFP00000020395	ENSP00000302935
ENSCAFP00000018995	ENSP00000351618
ENSCAFP00000005582	ENSP00000363921
ENSCAFP00000002165	ENSP00000439807
ENSCAFP00000035257	ENSP00000323816
ENSCAFP00000003573	ENSP00000242057
ENSCAFP00000041248	ENSP00000469142
ENSCAFP00000036438	ENSP00000348460
ENSCAFP00000014237	ENSP00000290399
ENSCAFP00000005258	ENSP00000358210
ENSCAFP00000003819	ENSP00000263734
ENSCAFP00000023100	ENSP00000437955
ENSCAFP00000040536	ENSP00000338283
ENSCAFP00000003157	ENSP00000308741
ENSCAFP00000016353	ENSP00000266503
ENSCAFP00000036573	ENSP00000374357
ENSCAFP00000039580	ENSP00000351407
ENSCAFP00000020531	ENSP00000307479
ENSCAFP00000041467	ENSP00000357727
ENSCAFP00000025855	ENSP00000357726
ENSCAFP00000040657	ENSP00000357697
ENSCAFP00000025862	ENSP00000357705
ENSCAFP00000025859	ENSP00000357702
ENSCAFP00000025864	ENSP00000357707
ENSCAFP00000018025	ENSP00000291700
ENSCAFP00000021149	ENSP00000296370
ENSCAFP00000026681	ENSP00000261590
ENSCAFP00000026686	ENSP00000257189
ENSCAFP00000031230	ENSP00000257192
ENSCAFP00000026689	ENSP00000352785
ENSCAFP00000026734	ENSP00000280904
ENSCAFP00000026735	ENSP00000353608
ENSCAFP00000026724	ENSP00000257198
ENSCAFP00000032632	ENSP00000339390
ENSCAFP00000029392	ENSP00000289746
ENSCAFP00000029596	ENSP00000268613
ENSCAFP00000030114	ENSP00000264012
ENSCAFP00000030108	ENSP00000261769
ENSCAFP00000018408	ENSP00000353656
ENSCAFP00000026768	ENSP00000269141
ENSCAFP00000035608	ENSP00000360718
ENSCAFP00000032892	ENSP00000222120
ENSCAFP00000010411	ENSP00000282878
ENSCAFP00000022020	ENSP00000222256
ENSCAFP00000027554	ENSP00000331748
ENSCAFP00000004753	ENSP00000387286
ENSCAFP00000037722	ENSP00000300935
ENSCAFP00000036940	ENSP00000264710
ENSCAFP00000028667	ENSP00000210187
ENSCAFP00000006847	ENSP00000376390
ENSCAFP00000019946	ENSP00000368332
ENSCAFP00000008561	ENSP00000298231
ENSCAFP00000002612	ENSP00000226382
ENSCAFP00000016165	ENSP00000370990
ENSCAFP00000013069	ENSP00000374240
ENSCAFP00000009888	ENSP00000401653
ENSCAFP00000013906	ENSP00000332744
ENSCAFP00000029305	ENSP00000358807
ENSCAFP00000008953	ENSP00000315417
ENSCAFP00000002523	ENSP00000311492
ENSCAFP00000040174	ENSP00000302814
ENSCAFP00000029607	ENSP00000361547
ENSCAFP00000022090	ENSP00000239461
ENSCAFP00000000135	ENSP00000334813
ENSCAFP00000028302	ENSP00000450456
ENSCAFP00000035191	ENSP00000406027
ENSCAFP00000025119	ENSP00000328017
ENSCAFP00000017556	ENSP00000395259
ENSCAFP00000037564	ENSP00000411372
ENSCAFP00000038465	ENSP00000398106
ENSCAFP00000038138	ENSP00000386184
ENSCAFP00000015170	ENSP00000376436
ENSCAFP00000037999	ENSP00000222329
ENSCAFP00000024230	ENSP00000357175
ENSCAFP00000024235	ENSP00000430271
ENSCAFP00000012511	ENSP00000346886
ENSCAFP00000010285	ENSP00000384524
ENSCAFP00000042024	ENSP00000433488
ENSCAFP00000014613	ENSP00000414150
ENSCAFP00000019797	ENSP00000306894
ENSCAFP00000021366	ENSP00000321835
ENSCAFP00000003400	ENSP00000405327
ENSCAFP00000005898	ENSP00000425658
ENSCAFP00000003719	ENSP00000262457
ENSCAFP00000008873	ENSP00000382379
ENSCAFP00000000164	ENSP00000267116
ENSCAFP00000008529	ENSP00000265709
ENSCAFP00000018833	ENSP00000280772
ENSCAFP00000017398	ENSP00000349588
ENSCAFP00000022439	ENSP00000459943
ENSCAFP00000040299	ENSP00000445688
ENSCAFP00000010845	ENSP00000360689
ENSCAFP00000009960	ENSP00000311579
ENSCAFP00000013508	ENSP00000295101
ENSCAFP00000039334	ENSP00000357067
ENSCAFP00000015051	ENSP00000433295
ENSCAFP00000014417	ENSP00000477437
ENSCAFP00000015804	ENSP00000243457
ENSCAFP00000002016	ENSP00000306497
ENSCAFP00000027352	ENSP00000463778
ENSCAFP00000018358	ENSP00000435412
ENSCAFP00000001202	ENSP00000427015
ENSCAFP00000019441	ENSP00000368884
ENSCAFP00000025598	ENSP00000262752
ENSCAFP00000021249	ENSP00000333896
ENSCAFP00000025865	ENSP00000261991
ENSCAFP00000015054	ENSP00000376432
ENSCAFP00000014422	ENSP00000331698
ENSCAFP00000032858	ENSP00000376438
ENSCAFP00000033242	ENSP00000345708
ENSCAFP00000036689	ENSP00000240662
ENSCAFP00000028723	ENSP00000250896
ENSCAFP00000016805	ENSP00000356070
ENSCAFP00000015096	ENSP00000396467
ENSCAFP00000012876	ENSP00000449381
ENSCAFP00000005912	ENSP00000201586
ENSCAFP00000039802	ENSP00000260637
ENSCAFP00000004258	ENSP00000226444
ENSCAFP00000004246	ENSP00000308770
ENSCAFP00000003029	ENSP00000319622
ENSCAFP00000003010	ENSP00000272452
ENSCAFP00000001281	ENSP00000332565
ENSCAFP00000036915	ENSP00000390076
ENSCAFP00000022116	ENSP00000337363
ENSCAFP00000040781	ENSP00000332433
ENSCAFP00000028299	ENSP00000219478
ENSCAFP00000037887	ENSP00000268655
ENSCAFP00000021882	ENSP00000306372
ENSCAFP00000026325	ENSP00000315664
ENSCAFP00000037820	ENSP00000472802
ENSCAFP00000026466	ENSP00000331577
ENSCAFP00000026421	ENSP00000392371
ENSCAFP00000026414	ENSP00000261332
ENSCAFP00000026411	ENSP00000302310
ENSCAFP00000017045	ENSP00000332750
ENSCAFP00000039933	ENSP00000323148
ENSCAFP00000036546	ENSP00000292450
ENSCAFP00000017543	ENSP00000354305
ENSCAFP00000017525	ENSP00000289788
ENSCAFP00000036130	ENSP00000366527
ENSCAFP00000005827	ENSP00000337907
ENSCAFP00000021285	ENSP00000381425
ENSCAFP00000018177	ENSP00000387278
ENSCAFP00000024081	ENSP00000261681
ENSCAFP00000021257	ENSP00000269095
ENSCAFP00000004166	ENSP00000222644
ENSCAFP00000021243	ENSP00000367408
ENSCAFP00000029029	ENSP00000358547
ENSCAFP00000019662	ENSP00000345731
ENSCAFP00000023569	ENSP00000382428
ENSCAFP00000024828	ENSP00000363480
ENSCAFP00000027438	ENSP00000392660
ENSCAFP00000001572	ENSP00000357131
ENSCAFP00000021382	ENSP00000356671
ENSCAFP00000033670	ENSP00000372221
ENSCAFP00000000063	ENSP00000381101
ENSCAFP00000021511	ENSP00000295777
ENSCAFP00000021446	ENSP00000420621
ENSCAFP00000017044	ENSP00000338967
ENSCAFP00000027712	ENSP00000276211
ENSCAFP00000020492	ENSP00000223095
ENSCAFP00000023923	ENSP00000415786
ENSCAFP00000041083	ENSP00000428316
ENSCAFP00000009481	ENSP00000338785
ENSCAFP00000010111	ENSP00000276297
ENSCAFP00000024593	ENSP00000363727
ENSCAFP00000000064	ENSP00000238508
ENSCAFP00000000067	ENSP00000401645
ENSCAFP00000013671	ENSP00000370115
ENSCAFP00000013703	ENSP00000369891
ENSCAFP00000000062	ENSP00000381072
ENSCAFP00000041205	ENSP00000370074
ENSCAFP00000000071	ENSP00000341584
ENSCAFP00000000072	ENSP00000269491
ENSCAFP00000000068	ENSP00000441497
ENSCAFP00000034226	ENSP00000380869
ENSCAFP00000010623	ENSP00000262646
ENSCAFP00000025408	ENSP00000261890
ENSCAFP00000024805	ENSP00000354376
ENSCAFP00000018020	ENSP00000355651
ENSCAFP00000005418	ENSP00000362946
ENSCAFP00000029049	ENSP00000358466
ENSCAFP00000037555	ENSP00000322594
ENSCAFP00000006449	ENSP00000319781
ENSCAFP00000005887	ENSP00000440167
ENSCAFP00000026109	ENSP00000219689
ENSCAFP00000025704	ENSP00000285199
ENSCAFP00000012675	ENSP00000334808
ENSCAFP00000005222	ENSP00000333376
ENSCAFP00000017081	ENSP00000265560
ENSCAFP00000000450	ENSP00000280377
ENSCAFP00000022125	ENSP00000218348
ENSCAFP00000017120	ENSP00000401197
ENSCAFP00000006394	ENSP00000324191
ENSCAFP00000007550	ENSP00000366694
ENSCAFP00000009491	ENSP00000426548
ENSCAFP00000002672	ENSP00000353129
ENSCAFP00000010916	ENSP00000394390
ENSCAFP00000036862	ENSP00000384367
ENSCAFP00000007234	ENSP00000316482
ENSCAFP00000007178	ENSP00000339340
ENSCAFP00000006778	ENSP00000385144
ENSCAFP00000010857	ENSP00000347188
ENSCAFP00000036780	ENSP00000327675
ENSCAFP00000039892	ENSP00000292524
ENSCAFP00000020034	ENSP00000445675
ENSCAFP00000019522	ENSP00000296252
ENSCAFP00000011830	ENSP00000343331
ENSCAFP00000016238	ENSP00000273371
ENSCAFP00000014922	ENSP00000309757
ENSCAFP00000028093	ENSP00000261292
ENSCAFP00000024355	ENSP00000348425
ENSCAFP00000017400	ENSP00000358223
ENSCAFP00000017453	ENSP00000433933
ENSCAFP00000027075	ENSP00000425394
ENSCAFP00000021425	ENSP00000393511
ENSCAFP00000016985	ENSP00000277895
ENSCAFP00000020651	ENSP00000273317
ENSCAFP00000010747	ENSP00000466953
ENSCAFP00000016587	ENSP00000262713
ENSCAFP00000005381	ENSP00000324422
ENSCAFP00000023779	ENSP00000416387
ENSCAFP00000020701	ENSP00000200457
ENSCAFP00000020507	ENSP00000318089
ENSCAFP00000011459	ENSP00000405812
ENSCAFP00000015180	ENSP00000393066
ENSCAFP00000008402	ENSP00000295736
ENSCAFP00000008598	ENSP00000230993
ENSCAFP00000012777	ENSP00000366861
ENSCAFP00000004359	ENSP00000393557
ENSCAFP00000020983	ENSP00000262418
ENSCAFP00000023108	ENSP00000362867
ENSCAFP00000006927	ENSP00000419412
ENSCAFP00000009572	ENSP00000369399
ENSCAFP00000001721	ENSP00000440556
ENSCAFP00000000460	ENSP00000231188
ENSCAFP00000008349	ENSP00000350348
ENSCAFP00000002605	ENSP00000355316
ENSCAFP00000002534	ENSP00000344173
ENSCAFP00000006522	ENSP00000402912
ENSCAFP00000000479	ENSP00000354896
ENSCAFP00000029003	ENSP00000331867
ENSCAFP00000028447	ENSP00000344411
ENSCAFP00000011028	ENSP00000261308
ENSCAFP00000002060	ENSP00000362803
ENSCAFP00000022652	ENSP00000390427
ENSCAFP00000025107	ENSP00000300026
ENSCAFP00000036987	ENSP00000303057
ENSCAFP00000019634	ENSP00000340226
ENSCAFP00000036707	ENSP00000347684
ENSCAFP00000029999	ENSP00000362717
ENSCAFP00000016688	ENSP00000356357
ENSCAFP00000026343	ENSP00000254457
ENSCAFP00000013426	ENSP00000261731
ENSCAFP00000018765	ENSP00000360811
ENSCAFP00000029157	ENSP00000263726
ENSCAFP00000027248	ENSP00000230658
ENSCAFP00000042246	ENSP00000290759
ENSCAFP00000030074	ENSP00000377854
ENSCAFP00000030256	ENSP00000294638
ENSCAFP00000013337	ENSP00000265969
ENSCAFP00000029292	ENSP00000358802
ENSCAFP00000000699	ENSP00000449253
ENSCAFP00000020125	ENSP00000319591
ENSCAFP00000023070	ENSP00000218176
ENSCAFP00000031052	ENSP00000358784
ENSCAFP00000040687	ENSP00000408321
ENSCAFP00000022540	ENSP00000371985
ENSCAFP00000029266	ENSP00000433109
ENSCAFP00000037462	ENSP00000252321
ENSCAFP00000042120	ENSP00000358786
ENSCAFP00000016310	ENSP00000377747
ENSCAFP00000041422	ENSP00000284049
ENSCAFP00000036157	ENSP00000262450
ENSCAFP00000024834	ENSP00000369716
ENSCAFP00000037426	ENSP00000349508
ENSCAFP00000008408	ENSP00000382863
ENSCAFP00000014262	ENSP00000457466
ENSCAFP00000033127	ENSP00000364694
ENSCAFP00000009230	ENSP00000052754
ENSCAFP00000028297	ENSP00000327336
ENSCAFP00000003345	ENSP00000344758
ENSCAFP00000025534	ENSP00000332879
ENSCAFP00000034288	ENSP00000367292
ENSCAFP00000021716	ENSP00000246841
ENSCAFP00000013913	ENSP00000347041
ENSCAFP00000009219	ENSP00000266718
ENSCAFP00000009210	ENSP00000266719
ENSCAFP00000013916	ENSP00000343924
ENSCAFP00000003349	ENSP00000364700
ENSCAFP00000028295	ENSP00000308315
ENSCAFP00000024298	ENSP00000345175
ENSCAFP00000034905	ENSP00000339726
ENSCAFP00000032322	ENSP00000324534
ENSCAFP00000012910	ENSP00000378235
ENSCAFP00000007631	ENSP00000355109
ENSCAFP00000025516	ENSP00000468304
ENSCAFP00000001579	ENSP00000216237
ENSCAFP00000027430	ENSP00000284898
ENSCAFP00000013658	ENSP00000402107
ENSCAFP00000001573	ENSP00000431962
ENSCAFP00000005576	ENSP00000358016
ENSCAFP00000041454	ENSP00000369380
ENSCAFP00000003780	ENSP00000386079
ENSCAFP00000018840	ENSP00000251900
ENSCAFP00000021453	ENSP00000209884
ENSCAFP00000023802	ENSP00000423897
ENSCAFP00000023800	ENSP00000362206
ENSCAFP00000007394	ENSP00000367075
ENSCAFP00000013957	ENSP00000273963
ENSCAFP00000001586	ENSP00000312397
ENSCAFP00000013009	ENSP00000424198
ENSCAFP00000028608	ENSP00000343930
ENSCAFP00000019632	ENSP00000232766
ENSCAFP00000015275	ENSP00000356230
ENSCAFP00000032088	ENSP00000379434
ENSCAFP00000026217	ENSP00000171111
ENSCAFP00000023319	ENSP00000293303
ENSCAFP00000034514	ENSP00000167588
ENSCAFP00000030974	ENSP00000347823
ENSCAFP00000023553	ENSP00000366984
ENSCAFP00000023459	ENSP00000329165
ENSCAFP00000023468	ENSP00000377558
ENSCAFP00000023471	ENSP00000225899
ENSCAFP00000023445	ENSP00000167586
ENSCAFP00000023465	ENSP00000246662
ENSCAFP00000023460	ENSP00000355124
ENSCAFP00000040538	ENSP00000254043
ENSCAFP00000040458	ENSP00000246635
ENSCAFP00000023573	ENSP00000251643
ENSCAFP00000023591	ENSP00000264651
ENSCAFP00000032235	ENSP00000310573
ENSCAFP00000023584	ENSP00000301656
ENSCAFP00000023588	ENSP00000334798
ENSCAFP00000023577	ENSP00000269576
ENSCAFP00000015329	ENSP00000301072
ENSCAFP00000022418	ENSP00000248437
ENSCAFP00000023932	ENSP00000333326
ENSCAFP00000038097	ENSP00000326042
ENSCAFP00000028792	ENSP00000311336
ENSCAFP00000010426	ENSP00000371070
ENSCAFP00000002661	ENSP00000371084
ENSCAFP00000022087	ENSP00000284509
ENSCAFP00000000182	ENSP00000445359
ENSCAFP00000009306	ENSP00000420387
ENSCAFP00000028075	ENSP00000332756
ENSCAFP00000011668	ENSP00000296522
ENSCAFP00000001317	ENSP00000363794
ENSCAFP00000011184	ENSP00000303525
ENSCAFP00000023971	ENSP00000168216
ENSCAFP00000005802	ENSP00000263278
ENSCAFP00000013241	ENSP00000220764
ENSCAFP00000029114	ENSP00000219481
ENSCAFP00000017134	ENSP00000344674
ENSCAFP00000008891	ENSP00000303356
ENSCAFP00000017164	ENSP00000335535
ENSCAFP00000036003	ENSP00000344101
ENSCAFP00000017162	ENSP00000357126
ENSCAFP00000035448	ENSP00000357127
ENSCAFP00000017157	ENSP00000352626
ENSCAFP00000042758	ENSP00000349930
ENSCAFP00000023158	ENSP00000318997
ENSCAFP00000031203	ENSP00000319071
ENSCAFP00000019781	ENSP00000324287
ENSCAFP00000023942	ENSP00000158762
ENSCAFP00000028484	ENSP00000346733
ENSCAFP00000009326	ENSP00000239440
ENSCAFP00000024024	ENSP00000302895
ENSCAFP00000008494	ENSP00000377233
ENSCAFP00000017866	ENSP00000307634
ENSCAFP00000007121	ENSP00000380413
ENSCAFP00000001537	ENSP00000350297
ENSCAFP00000005006	ENSP00000281419
ENSCAFP00000019558	ENSP00000338769
ENSCAFP00000036400	ENSP00000449241
ENSCAFP00000029503	ENSP00000262426
ENSCAFP00000013516	ENSP00000259806
ENSCAFP00000003731	ENSP00000361653
ENSCAFP00000016069	ENSP00000299162
ENSCAFP00000027604	ENSP00000226247
ENSCAFP00000023730	ENSP00000328720
ENSCAFP00000007529	ENSP00000323880
ENSCAFP00000041407	ENSP00000427329
ENSCAFP00000018278	ENSP00000314806
ENSCAFP00000015074	ENSP00000407546
ENSCAFP00000023412	ENSP00000312663
ENSCAFP00000033489	ENSP00000250699
ENSCAFP00000019996	ENSP00000260191
ENSCAFP00000007487	ENSP00000334854
ENSCAFP00000017883	ENSP00000322617
ENSCAFP00000017871	ENSP00000371929
ENSCAFP00000017896	ENSP00000406050
ENSCAFP00000005643	ENSP00000265371
ENSCAFP00000019551	ENSP00000353582
ENSCAFP00000013555	ENSP00000321573
ENSCAFP00000001316	ENSP00000296955
ENSCAFP00000022424	ENSP00000356771
ENSCAFP00000029035	ENSP00000353393
ENSCAFP00000018885	ENSP00000369320
ENSCAFP00000017002	ENSP00000268150
ENSCAFP00000012448	ENSP00000296591
ENSCAFP00000016500	ENSP00000360985
ENSCAFP00000011196	ENSP00000262215
ENSCAFP00000008251	ENSP00000354398
ENSCAFP00000023088	ENSP00000297044
ENSCAFP00000002173	ENSP00000248901
ENSCAFP00000011650	ENSP00000377280
ENSCAFP00000023159	ENSP00000437554
ENSCAFP00000006470	ENSP00000273221
ENSCAFP00000023844	ENSP00000379712
ENSCAFP00000028309	ENSP00000304586
ENSCAFP00000004941	ENSP00000256707
ENSCAFP00000000301	ENSP00000274457
ENSCAFP00000025753	ENSP00000307298
ENSCAFP00000003630	ENSP00000297837
ENSCAFP00000019084	ENSP00000357682
ENSCAFP00000019236	ENSP00000387593
ENSCAFP00000013802	ENSP00000263635
ENSCAFP00000004479	ENSP00000351416
ENSCAFP00000026859	ENSP00000468354
ENSCAFP00000023564	ENSP00000345530
ENSCAFP00000000179	ENSP00000383199
ENSCAFP00000011172	ENSP00000262650
ENSCAFP00000030034	ENSP00000352069
ENSCAFP00000022329	ENSP00000354621
ENSCAFP00000005210	ENSP00000379228
ENSCAFP00000015710	ENSP00000260983
ENSCAFP00000024966	ENSP00000348714
ENSCAFP00000040958	ENSP00000429084
ENSCAFP00000031506	ENSP00000351539
ENSCAFP00000043002	ENSP00000409107
ENSCAFP00000023004	ENSP00000378286
ENSCAFP00000037907	ENSP00000366902
ENSCAFP00000032824	ENSP00000326240
ENSCAFP00000023056	ENSP00000338807
ENSCAFP00000023746	ENSP00000364895
ENSCAFP00000043140	ENSP00000307604
ENSCAFP00000031317	ENSP00000433457
ENSCAFP00000041800	ENSP00000387757
ENSCAFP00000028411	ENSP00000314080
ENSCAFP00000015381	ENSP00000362609
ENSCAFP00000019232	ENSP00000245663
ENSCAFP00000012371	ENSP00000387462
ENSCAFP00000029099	ENSP00000360777
ENSCAFP00000013299	ENSP00000409667
ENSCAFP00000000914	ENSP00000347792
ENSCAFP00000019103	ENSP00000384534
ENSCAFP00000028292	ENSP00000413937
ENSCAFP00000004807	ENSP00000362115
ENSCAFP00000027583	ENSP00000360154
ENSCAFP00000008615	ENSP00000298229
ENSCAFP00000017222	ENSP00000352575
ENSCAFP00000028743	ENSP00000255641
ENSCAFP00000000799	ENSP00000378807
ENSCAFP00000002025	ENSP00000380044
ENSCAFP00000009117	ENSP00000324464
ENSCAFP00000041966	ENSP00000259750
ENSCAFP00000016528	ENSP00000267890
ENSCAFP00000004342	ENSP00000408002
ENSCAFP00000005102	ENSP00000469880
ENSCAFP00000024156	ENSP00000343027
ENSCAFP00000029356	ENSP00000358867
ENSCAFP00000033576	ENSP00000312999
ENSCAFP00000020136	ENSP00000248996
ENSCAFP00000029355	ENSP00000251337
ENSCAFP00000015846	ENSP00000232461
ENSCAFP00000020146	ENSP00000381339
ENSCAFP00000028444	ENSP00000262958
ENSCAFP00000028446	ENSP00000286548
ENSCAFP00000041847	ENSP00000365807
ENSCAFP00000037852	ENSP00000275364
ENSCAFP00000016361	ENSP00000400717
ENSCAFP00000009471	ENSP00000322823
ENSCAFP00000009454	ENSP00000323224
ENSCAFP00000034857	ENSP00000369725
ENSCAFP00000008991	ENSP00000353343
ENSCAFP00000014021	ENSP00000359478
ENSCAFP00000008132	ENSP00000366084
ENSCAFP00000025351	ENSP00000285238
ENSCAFP00000025361	ENSP00000382342
ENSCAFP00000026886	ENSP00000205557
ENSCAFP00000013129	ENSP00000374467
ENSCAFP00000017829	ENSP00000333926
ENSCAFP00000015004	ENSP00000311030
ENSCAFP00000014807	ENSP00000378230
ENSCAFP00000005909	ENSP00000263056
ENSCAFP00000010286	ENSP00000382423
ENSCAFP00000007499	ENSP00000365005
ENSCAFP00000006768	ENSP00000387246
ENSCAFP00000033671	ENSP00000354927
ENSCAFP00000019241	ENSP00000345629
ENSCAFP00000000362	ENSP00000351908
ENSCAFP00000017922	ENSP00000419591
ENSCAFP00000016996	ENSP00000360626
ENSCAFP00000029574	ENSP00000312129
ENSCAFP00000009759	ENSP00000304127
ENSCAFP00000001051	ENSP00000435954
ENSCAFP00000014170	ENSP00000307694
ENSCAFP00000000715	ENSP00000287042
ENSCAFP00000005187	ENSP00000295082
ENSCAFP00000016730	ENSP00000360806
ENSCAFP00000002985	ENSP00000371514
ENSCAFP00000041919	ENSP00000233969
