ENSTNIP00000004863	ENSTGUP00000008915
ENSTNIP00000012570	ENSTGUP00000012871
ENSTNIP00000019983	ENSTGUP00000002651
ENSTNIP00000007826	ENSTGUP00000005537
ENSTNIP00000022929	ENSTGUP00000002657
ENSTNIP00000020395	ENSTGUP00000000899
ENSTNIP00000019880	ENSTGUP00000008657
ENSTNIP00000019718	ENSTGUP00000009740
ENSTNIP00000009360	ENSTGUP00000013832
ENSTNIP00000019948	ENSTGUP00000002741
ENSTNIP00000013194	ENSTGUP00000013878
ENSTNIP00000013191	ENSTGUP00000013877
ENSTNIP00000010514	ENSTGUP00000011694
ENSTNIP00000010511	ENSTGUP00000011683
ENSTNIP00000017411	ENSTGUP00000008027
ENSTNIP00000012162	ENSTGUP00000010444
ENSTNIP00000016232	ENSTGUP00000000990
ENSTNIP00000019135	ENSTGUP00000014721
ENSTNIP00000014890	ENSTGUP00000014721
ENSTNIP00000018577	ENSTGUP00000000136
ENSTNIP00000001849	ENSTGUP00000015504
ENSTNIP00000020188	ENSTGUP00000015304
ENSTNIP00000013844	ENSTGUP00000003066
ENSTNIP00000020432	ENSTGUP00000012782
ENSTNIP00000012909	ENSTGUP00000013901
ENSTNIP00000011556	ENSTGUP00000013901
ENSTNIP00000011789	ENSTGUP00000001482
ENSTNIP00000011788	ENSTGUP00000001482
ENSTNIP00000013707	ENSTGUP00000006491
ENSTNIP00000016014	ENSTGUP00000005630
ENSTNIP00000018829	ENSTGUP00000006738
ENSTNIP00000014786	ENSTGUP00000006738
ENSTNIP00000016964	ENSTGUP00000008406
ENSTNIP00000017119	ENSTGUP00000006521
ENSTNIP00000016827	ENSTGUP00000013521
ENSTNIP00000021354	ENSTGUP00000013521
ENSTNIP00000021470	ENSTGUP00000002277
ENSTNIP00000005858	ENSTGUP00000002277
ENSTNIP00000009987	ENSTGUP00000004518
ENSTNIP00000008658	ENSTGUP00000007277
ENSTNIP00000013075	ENSTGUP00000004480
ENSTNIP00000012243	ENSTGUP00000008599
ENSTNIP00000013811	ENSTGUP00000001033
ENSTNIP00000019388	ENSTGUP00000000021
ENSTNIP00000003765	ENSTGUP00000012180
ENSTNIP00000010726	ENSTGUP00000012180
ENSTNIP00000007450	ENSTGUP00000009852
ENSTNIP00000005644	ENSTGUP00000004650
ENSTNIP00000016669	ENSTGUP00000004650
ENSTNIP00000003257	ENSTGUP00000010179
ENSTNIP00000007836	ENSTGUP00000012322
ENSTNIP00000021768	ENSTGUP00000006067
ENSTNIP00000021622	ENSTGUP00000003346
ENSTNIP00000004470	ENSTGUP00000009061
ENSTNIP00000007520	ENSTGUP00000008687
ENSTNIP00000005495	ENSTGUP00000008687
ENSTNIP00000013708	ENSTGUP00000006537
ENSTNIP00000006841	ENSTGUP00000008664
ENSTNIP00000021361	ENSTGUP00000001504
ENSTNIP00000000790	ENSTGUP00000008625
ENSTNIP00000012483	ENSTGUP00000010903
ENSTNIP00000018108	ENSTGUP00000016176
ENSTNIP00000017586	ENSTGUP00000016176
ENSTNIP00000007426	ENSTGUP00000010277
ENSTNIP00000005946	ENSTGUP00000013094
ENSTNIP00000007101	ENSTGUP00000008033
ENSTNIP00000016218	ENSTGUP00000005056
ENSTNIP00000014381	ENSTGUP00000005056
ENSTNIP00000021260	ENSTGUP00000009572
ENSTNIP00000010670	ENSTGUP00000009572
ENSTNIP00000000598	ENSTGUP00000013518
ENSTNIP00000016005	ENSTGUP00000004353
ENSTNIP00000019448	ENSTGUP00000012619
ENSTNIP00000020553	ENSTGUP00000012619
ENSTNIP00000015231	ENSTGUP00000011604
ENSTNIP00000015350	ENSTGUP00000013330
ENSTNIP00000005636	ENSTGUP00000013330
ENSTNIP00000021548	ENSTGUP00000009130
ENSTNIP00000009884	ENSTGUP00000017115
ENSTNIP00000015485	ENSTGUP00000017115
ENSTNIP00000002483	ENSTGUP00000013165
ENSTNIP00000014780	ENSTGUP00000002859
ENSTNIP00000018864	ENSTGUP00000002859
ENSTNIP00000002292	ENSTGUP00000003333
ENSTNIP00000011846	ENSTGUP00000000511
ENSTNIP00000016156	ENSTGUP00000017406
ENSTNIP00000009736	ENSTGUP00000017406
ENSTNIP00000019858	ENSTGUP00000002862
ENSTNIP00000011762	ENSTGUP00000005592
ENSTNIP00000020461	ENSTGUP00000011201
ENSTNIP00000021270	ENSTGUP00000010261
ENSTNIP00000005174	ENSTGUP00000001342
ENSTNIP00000014880	ENSTGUP00000008956
ENSTNIP00000022427	ENSTGUP00000008956
ENSTNIP00000018873	ENSTGUP00000003194
ENSTNIP00000010362	ENSTGUP00000003194
ENSTNIP00000006123	ENSTGUP00000009739
ENSTNIP00000022592	ENSTGUP00000011470
ENSTNIP00000003907	ENSTGUP00000001390
ENSTNIP00000015913	ENSTGUP00000010881
ENSTNIP00000000154	ENSTGUP00000006447
ENSTNIP00000021162	ENSTGUP00000006447
ENSTNIP00000005130	ENSTGUP00000012264
ENSTNIP00000003779	ENSTGUP00000008407
ENSTNIP00000010340	ENSTGUP00000002851
ENSTNIP00000014373	ENSTGUP00000004117
ENSTNIP00000009846	ENSTGUP00000008276
ENSTNIP00000007945	ENSTGUP00000012355
ENSTNIP00000003444	ENSTGUP00000012698
ENSTNIP00000019119	ENSTGUP00000012698
ENSTNIP00000003692	ENSTGUP00000013857
ENSTNIP00000001759	ENSTGUP00000003375
ENSTNIP00000000434	ENSTGUP00000003375
ENSTNIP00000018160	ENSTGUP00000003476
ENSTNIP00000018136	ENSTGUP00000001207
ENSTNIP00000011124	ENSTGUP00000001207
ENSTNIP00000009661	ENSTGUP00000007215
ENSTNIP00000008140	ENSTGUP00000007215
ENSTNIP00000022002	ENSTGUP00000010533
ENSTNIP00000015604	ENSTGUP00000010533
ENSTNIP00000009659	ENSTGUP00000009424
ENSTNIP00000014981	ENSTGUP00000007125
ENSTNIP00000017711	ENSTGUP00000007125
ENSTNIP00000021796	ENSTGUP00000007675
ENSTNIP00000010598	ENSTGUP00000000268
ENSTNIP00000015701	ENSTGUP00000013801
ENSTNIP00000020151	ENSTGUP00000010916
ENSTNIP00000015179	ENSTGUP00000012007
ENSTNIP00000020585	ENSTGUP00000012007
ENSTNIP00000014342	ENSTGUP00000011897
ENSTNIP00000015093	ENSTGUP00000011897
ENSTNIP00000017489	ENSTGUP00000010967
ENSTNIP00000017847	ENSTGUP00000004296
ENSTNIP00000012288	ENSTGUP00000008002
ENSTNIP00000017508	ENSTGUP00000008828
ENSTNIP00000001062	ENSTGUP00000001894
ENSTNIP00000004393	ENSTGUP00000003948
ENSTNIP00000002657	ENSTGUP00000005001
ENSTNIP00000014644	ENSTGUP00000002833
ENSTNIP00000004375	ENSTGUP00000005926
ENSTNIP00000000617	ENSTGUP00000006958
ENSTNIP00000013027	ENSTGUP00000005085
ENSTNIP00000006609	ENSTGUP00000004798
ENSTNIP00000013502	ENSTGUP00000007370
ENSTNIP00000002924	ENSTGUP00000011307
ENSTNIP00000016620	ENSTGUP00000007912
ENSTNIP00000012908	ENSTGUP00000007912
ENSTNIP00000009925	ENSTGUP00000007089
ENSTNIP00000016967	ENSTGUP00000008496
ENSTNIP00000019719	ENSTGUP00000009728
ENSTNIP00000020083	ENSTGUP00000009381
ENSTNIP00000023104	ENSTGUP00000009381
ENSTNIP00000022094	ENSTGUP00000009024
ENSTNIP00000003199	ENSTGUP00000009024
ENSTNIP00000007905	ENSTGUP00000013973
ENSTNIP00000020065	ENSTGUP00000008928
ENSTNIP00000014032	ENSTGUP00000008928
ENSTNIP00000019340	ENSTGUP00000000609
ENSTNIP00000022551	ENSTGUP00000011709
ENSTNIP00000020131	ENSTGUP00000010518
ENSTNIP00000010036	ENSTGUP00000011997
ENSTNIP00000008281	ENSTGUP00000012740
ENSTNIP00000009907	ENSTGUP00000010654
ENSTNIP00000003582	ENSTGUP00000010654
ENSTNIP00000002277	ENSTGUP00000012146
ENSTNIP00000017882	ENSTGUP00000012146
ENSTNIP00000005399	ENSTGUP00000003767
ENSTNIP00000013026	ENSTGUP00000004922
ENSTNIP00000011670	ENSTGUP00000004922
ENSTNIP00000003543	ENSTGUP00000007975
ENSTNIP00000006719	ENSTGUP00000007975
ENSTNIP00000001318	ENSTGUP00000008023
ENSTNIP00000017238	ENSTGUP00000000985
ENSTNIP00000010424	ENSTGUP00000000985
ENSTNIP00000002998	ENSTGUP00000010939
ENSTNIP00000010448	ENSTGUP00000000448
ENSTNIP00000019939	ENSTGUP00000005852
ENSTNIP00000015679	ENSTGUP00000012008
ENSTNIP00000020805	ENSTGUP00000007901
ENSTNIP00000011840	ENSTGUP00000001030
ENSTNIP00000020883	ENSTGUP00000002646
ENSTNIP00000012945	ENSTGUP00000006366
ENSTNIP00000010420	ENSTGUP00000000934
ENSTNIP00000010139	ENSTGUP00000005209
ENSTNIP00000002228	ENSTGUP00000005209
ENSTNIP00000004954	ENSTGUP00000000903
ENSTNIP00000007374	ENSTGUP00000005497
ENSTNIP00000020101	ENSTGUP00000005860
ENSTNIP00000008617	ENSTGUP00000001554
ENSTNIP00000001155	ENSTGUP00000009622
ENSTNIP00000013860	ENSTGUP00000012434
ENSTNIP00000015200	ENSTGUP00000013519
ENSTNIP00000013591	ENSTGUP00000016764
ENSTNIP00000015071	ENSTGUP00000004766
ENSTNIP00000017518	ENSTGUP00000011074
ENSTNIP00000021845	ENSTGUP00000011874
ENSTNIP00000013639	ENSTGUP00000013479
ENSTNIP00000012052	ENSTGUP00000012875
ENSTNIP00000012836	ENSTGUP00000013864
ENSTNIP00000010594	ENSTGUP00000015456
ENSTNIP00000000167	ENSTGUP00000007468
ENSTNIP00000019064	ENSTGUP00000011407
ENSTNIP00000010300	ENSTGUP00000002252
ENSTNIP00000003834	ENSTGUP00000002272
ENSTNIP00000009082	ENSTGUP00000002272
ENSTNIP00000004909	ENSTGUP00000010826
ENSTNIP00000016682	ENSTGUP00000004695
ENSTNIP00000021655	ENSTGUP00000006228
ENSTNIP00000009167	ENSTGUP00000006956
ENSTNIP00000016681	ENSTGUP00000006956
ENSTNIP00000000732	ENSTGUP00000003952
ENSTNIP00000009687	ENSTGUP00000012310
ENSTNIP00000000923	ENSTGUP00000012310
ENSTNIP00000015685	ENSTGUP00000011953
ENSTNIP00000020809	ENSTGUP00000008056
ENSTNIP00000023053	ENSTGUP00000005893
ENSTNIP00000014257	ENSTGUP00000004817
ENSTNIP00000011599	ENSTGUP00000009007
ENSTNIP00000000711	ENSTGUP00000005007
ENSTNIP00000023099	ENSTGUP00000012641
ENSTNIP00000015273	ENSTGUP00000012641
ENSTNIP00000023088	ENSTGUP00000004086
ENSTNIP00000002184	ENSTGUP00000004086
ENSTNIP00000002550	ENSTGUP00000016307
ENSTNIP00000010888	ENSTGUP00000004811
ENSTNIP00000016476	ENSTGUP00000004195
ENSTNIP00000009011	ENSTGUP00000010994
ENSTNIP00000015578	ENSTGUP00000008215
ENSTNIP00000009889	ENSTGUP00000008215
ENSTNIP00000018274	ENSTGUP00000010977
ENSTNIP00000013384	ENSTGUP00000010977
ENSTNIP00000008230	ENSTGUP00000009155
ENSTNIP00000020740	ENSTGUP00000002698
ENSTNIP00000017901	ENSTGUP00000010205
ENSTNIP00000017939	ENSTGUP00000000734
ENSTNIP00000000266	ENSTGUP00000000734
ENSTNIP00000012642	ENSTGUP00000006534
ENSTNIP00000006068	ENSTGUP00000006534
ENSTNIP00000010983	ENSTGUP00000007302
ENSTNIP00000008304	ENSTGUP00000013978
ENSTNIP00000016030	ENSTGUP00000008870
ENSTNIP00000018020	ENSTGUP00000011024
ENSTNIP00000007710	ENSTGUP00000011024
ENSTNIP00000019631	ENSTGUP00000008453
ENSTNIP00000018185	ENSTGUP00000000879
ENSTNIP00000016723	ENSTGUP00000008140
ENSTNIP00000008237	ENSTGUP00000017575
ENSTNIP00000018576	ENSTGUP00000000137
ENSTNIP00000017945	ENSTGUP00000000137
ENSTNIP00000010334	ENSTGUP00000017764
ENSTNIP00000013225	ENSTGUP00000000611
ENSTNIP00000013224	ENSTGUP00000000604
ENSTNIP00000017482	ENSTGUP00000006257
ENSTNIP00000006751	ENSTGUP00000003014
ENSTNIP00000014601	ENSTGUP00000002587
ENSTNIP00000016048	ENSTGUP00000002099
ENSTNIP00000021546	ENSTGUP00000009069
ENSTNIP00000021608	ENSTGUP00000003204
ENSTNIP00000004254	ENSTGUP00000010937
ENSTNIP00000000101	ENSTGUP00000014288
ENSTNIP00000015489	ENSTGUP00000014288
ENSTNIP00000017432	ENSTGUP00000005638
ENSTNIP00000022654	ENSTGUP00000005638
ENSTNIP00000007965	ENSTGUP00000001874
ENSTNIP00000020964	ENSTGUP00000001874
ENSTNIP00000022060	ENSTGUP00000005031
ENSTNIP00000016215	ENSTGUP00000005031
ENSTNIP00000009102	ENSTGUP00000015831
ENSTNIP00000010457	ENSTGUP00000005135
ENSTNIP00000012673	ENSTGUP00000002964
ENSTNIP00000013758	ENSTGUP00000010735
ENSTNIP00000007179	ENSTGUP00000010735
ENSTNIP00000016804	ENSTGUP00000009821
ENSTNIP00000003913	ENSTGUP00000002595
ENSTNIP00000006368	ENSTGUP00000000596
ENSTNIP00000013223	ENSTGUP00000000596
ENSTNIP00000010244	ENSTGUP00000014524
ENSTNIP00000008976	ENSTGUP00000014524
ENSTNIP00000003800	ENSTGUP00000005136
ENSTNIP00000000824	ENSTGUP00000016067
ENSTNIP00000009422	ENSTGUP00000008936
ENSTNIP00000009249	ENSTGUP00000012447
ENSTNIP00000013064	ENSTGUP00000000284
ENSTNIP00000009898	ENSTGUP00000004891
ENSTNIP00000019801	ENSTGUP00000006822
ENSTNIP00000010053	ENSTGUP00000012366
ENSTNIP00000011564	ENSTGUP00000001120
ENSTNIP00000017992	ENSTGUP00000003055
ENSTNIP00000022106	ENSTGUP00000003055
ENSTNIP00000002870	ENSTGUP00000010562
ENSTNIP00000015191	ENSTGUP00000011928
ENSTNIP00000013705	ENSTGUP00000007054
ENSTNIP00000021238	ENSTGUP00000016165
ENSTNIP00000006375	ENSTGUP00000014884
ENSTNIP00000019941	ENSTGUP00000007653
ENSTNIP00000009850	ENSTGUP00000004688
ENSTNIP00000004047	ENSTGUP00000010285
ENSTNIP00000013886	ENSTGUP00000012084
ENSTNIP00000005796	ENSTGUP00000004201
ENSTNIP00000021873	ENSTGUP00000011417
ENSTNIP00000017574	ENSTGUP00000008570
ENSTNIP00000017318	ENSTGUP00000008214
ENSTNIP00000018783	ENSTGUP00000012461
ENSTNIP00000009195	ENSTGUP00000007585
ENSTNIP00000011059	ENSTGUP00000002180
ENSTNIP00000006059	ENSTGUP00000011536
ENSTNIP00000020835	ENSTGUP00000010387
ENSTNIP00000011895	ENSTGUP00000006859
ENSTNIP00000009428	ENSTGUP00000012031
ENSTNIP00000021672	ENSTGUP00000012031
ENSTNIP00000005624	ENSTGUP00000013327
ENSTNIP00000021766	ENSTGUP00000006096
ENSTNIP00000015764	ENSTGUP00000006096
ENSTNIP00000008175	ENSTGUP00000005304
ENSTNIP00000017289	ENSTGUP00000012650
ENSTNIP00000017645	ENSTGUP00000006881
ENSTNIP00000009626	ENSTGUP00000006482
ENSTNIP00000007622	ENSTGUP00000009112
ENSTNIP00000011821	ENSTGUP00000005679
ENSTNIP00000012302	ENSTGUP00000012918
ENSTNIP00000018276	ENSTGUP00000010938
ENSTNIP00000021060	ENSTGUP00000009467
ENSTNIP00000010456	ENSTGUP00000005521
ENSTNIP00000012046	ENSTGUP00000007042
ENSTNIP00000018541	ENSTGUP00000000295
ENSTNIP00000019032	ENSTGUP00000000068
ENSTNIP00000012199	ENSTGUP00000006311
ENSTNIP00000020191	ENSTGUP00000000280
ENSTNIP00000021401	ENSTGUP00000000280
ENSTNIP00000006505	ENSTGUP00000010552
ENSTNIP00000016412	ENSTGUP00000011298
ENSTNIP00000015779	ENSTGUP00000011298
ENSTNIP00000012523	ENSTGUP00000005199
ENSTNIP00000013429	ENSTGUP00000009897
ENSTNIP00000010870	ENSTGUP00000013633
ENSTNIP00000017693	ENSTGUP00000002130
ENSTNIP00000016774	ENSTGUP00000009693
ENSTNIP00000000730	ENSTGUP00000006990
ENSTNIP00000016267	ENSTGUP00000006990
ENSTNIP00000020726	ENSTGUP00000003651
ENSTNIP00000022053	ENSTGUP00000017597
ENSTNIP00000003525	ENSTGUP00000017597
ENSTNIP00000018412	ENSTGUP00000001680
ENSTNIP00000010295	ENSTGUP00000001680
ENSTNIP00000022110	ENSTGUP00000001955
ENSTNIP00000011718	ENSTGUP00000006519
ENSTNIP00000020280	ENSTGUP00000000078
ENSTNIP00000000195	ENSTGUP00000011342
ENSTNIP00000018818	ENSTGUP00000011342
ENSTNIP00000010135	ENSTGUP00000014214
ENSTNIP00000004512	ENSTGUP00000014214
ENSTNIP00000021044	ENSTGUP00000010708
ENSTNIP00000017649	ENSTGUP00000006783
ENSTNIP00000017776	ENSTGUP00000006783
ENSTNIP00000018014	ENSTGUP00000010677
ENSTNIP00000022509	ENSTGUP00000011095
ENSTNIP00000015222	ENSTGUP00000011095
ENSTNIP00000014959	ENSTGUP00000002674
ENSTNIP00000017833	ENSTGUP00000003279
ENSTNIP00000016487	ENSTGUP00000002876
ENSTNIP00000016486	ENSTGUP00000002928
ENSTNIP00000018417	ENSTGUP00000008850
ENSTNIP00000011280	ENSTGUP00000014617
ENSTNIP00000019854	ENSTGUP00000001152
ENSTNIP00000014950	ENSTGUP00000017546
ENSTNIP00000005792	ENSTGUP00000017593
ENSTNIP00000022167	ENSTGUP00000007635
ENSTNIP00000013503	ENSTGUP00000007295
ENSTNIP00000021913	ENSTGUP00000006564
ENSTNIP00000014302	ENSTGUP00000003668
ENSTNIP00000011216	ENSTGUP00000003668
ENSTNIP00000003273	ENSTGUP00000006986
ENSTNIP00000013616	ENSTGUP00000010741
ENSTNIP00000016677	ENSTGUP00000009088
ENSTNIP00000018187	ENSTGUP00000000905
ENSTNIP00000019090	ENSTGUP00000012318
ENSTNIP00000005043	ENSTGUP00000012318
ENSTNIP00000018075	ENSTGUP00000000922
ENSTNIP00000021456	ENSTGUP00000000922
ENSTNIP00000002532	ENSTGUP00000018214
ENSTNIP00000012461	ENSTGUP00000004911
ENSTNIP00000018076	ENSTGUP00000000880
ENSTNIP00000021457	ENSTGUP00000000880
ENSTNIP00000006981	ENSTGUP00000002728
ENSTNIP00000022993	ENSTGUP00000007722
ENSTNIP00000004261	ENSTGUP00000011560
ENSTNIP00000013943	ENSTGUP00000008448
ENSTNIP00000012592	ENSTGUP00000012754
ENSTNIP00000019744	ENSTGUP00000002507
ENSTNIP00000021068	ENSTGUP00000017737
ENSTNIP00000010095	ENSTGUP00000017737
ENSTNIP00000002080	ENSTGUP00000008423
ENSTNIP00000013942	ENSTGUP00000008421
ENSTNIP00000010094	ENSTGUP00000017742
ENSTNIP00000021850	ENSTGUP00000009415
ENSTNIP00000014056	ENSTGUP00000005683
ENSTNIP00000015615	ENSTGUP00000002135
ENSTNIP00000005731	ENSTGUP00000009692
ENSTNIP00000015923	ENSTGUP00000010328
ENSTNIP00000021533	ENSTGUP00000000777
ENSTNIP00000022518	ENSTGUP00000012528
ENSTNIP00000008306	ENSTGUP00000009286
ENSTNIP00000019889	ENSTGUP00000002487
ENSTNIP00000010344	ENSTGUP00000002347
ENSTNIP00000010205	ENSTGUP00000001239
ENSTNIP00000006930	ENSTGUP00000006089
ENSTNIP00000018214	ENSTGUP00000004126
ENSTNIP00000005642	ENSTGUP00000000157
ENSTNIP00000000628	ENSTGUP00000001287
ENSTNIP00000020610	ENSTGUP00000013631
ENSTNIP00000007190	ENSTGUP00000014851
ENSTNIP00000015693	ENSTGUP00000011876
ENSTNIP00000007248	ENSTGUP00000015745
ENSTNIP00000018707	ENSTGUP00000001862
ENSTNIP00000004722	ENSTGUP00000004165
ENSTNIP00000019949	ENSTGUP00000002312
ENSTNIP00000017120	ENSTGUP00000006489
ENSTNIP00000020822	ENSTGUP00000006258
ENSTNIP00000013474	ENSTGUP00000003838
ENSTNIP00000008840	ENSTGUP00000012181
ENSTNIP00000015790	ENSTGUP00000003885
ENSTNIP00000006174	ENSTGUP00000003765
ENSTNIP00000004278	ENSTGUP00000009333
ENSTNIP00000005738	ENSTGUP00000015484
ENSTNIP00000011339	ENSTGUP00000000063
ENSTNIP00000020274	ENSTGUP00000012898
ENSTNIP00000020403	ENSTGUP00000000946
ENSTNIP00000015873	ENSTGUP00000008785
ENSTNIP00000012150	ENSTGUP00000004268
ENSTNIP00000010938	ENSTGUP00000013528
ENSTNIP00000018979	ENSTGUP00000007455
ENSTNIP00000014248	ENSTGUP00000008258
ENSTNIP00000019705	ENSTGUP00000005779
ENSTNIP00000014997	ENSTGUP00000000143
ENSTNIP00000008639	ENSTGUP00000000143
ENSTNIP00000007849	ENSTGUP00000008970
ENSTNIP00000017222	ENSTGUP00000008970
ENSTNIP00000009963	ENSTGUP00000000113
ENSTNIP00000011570	ENSTGUP00000000988
ENSTNIP00000010796	ENSTGUP00000000988
ENSTNIP00000002173	ENSTGUP00000010196
ENSTNIP00000017555	ENSTGUP00000010196
ENSTNIP00000005444	ENSTGUP00000014044
ENSTNIP00000009138	ENSTGUP00000007989
ENSTNIP00000012374	ENSTGUP00000007989
ENSTNIP00000013299	ENSTGUP00000008535
ENSTNIP00000012414	ENSTGUP00000008535
ENSTNIP00000018505	ENSTGUP00000007051
ENSTNIP00000007578	ENSTGUP00000009167
ENSTNIP00000002813	ENSTGUP00000009132
ENSTNIP00000013968	ENSTGUP00000013033
ENSTNIP00000015802	ENSTGUP00000003920
ENSTNIP00000005775	ENSTGUP00000001374
ENSTNIP00000005228	ENSTGUP00000009903
ENSTNIP00000011850	ENSTGUP00000001723
ENSTNIP00000020780	ENSTGUP00000010806
ENSTNIP00000003613	ENSTGUP00000006589
ENSTNIP00000010330	ENSTGUP00000017772
ENSTNIP00000021422	ENSTGUP00000003662
ENSTNIP00000007717	ENSTGUP00000003662
ENSTNIP00000001641	ENSTGUP00000008415
ENSTNIP00000020566	ENSTGUP00000012519
ENSTNIP00000000809	ENSTGUP00000008494
ENSTNIP00000015419	ENSTGUP00000002667
ENSTNIP00000007216	ENSTGUP00000011349
ENSTNIP00000013832	ENSTGUP00000002106
ENSTNIP00000001138	ENSTGUP00000005992
ENSTNIP00000006417	ENSTGUP00000001417
ENSTNIP00000020936	ENSTGUP00000012001
ENSTNIP00000022959	ENSTGUP00000006425
ENSTNIP00000003369	ENSTGUP00000013844
ENSTNIP00000018924	ENSTGUP00000011049
ENSTNIP00000011969	ENSTGUP00000011049
ENSTNIP00000018848	ENSTGUP00000005200
ENSTNIP00000019947	ENSTGUP00000002738
ENSTNIP00000012447	ENSTGUP00000004800
ENSTNIP00000007731	ENSTGUP00000005498
ENSTNIP00000006263	ENSTGUP00000011502
ENSTNIP00000000896	ENSTGUP00000013079
ENSTNIP00000016397	ENSTGUP00000007052
ENSTNIP00000012182	ENSTGUP00000003443
ENSTNIP00000018195	ENSTGUP00000001170
ENSTNIP00000017642	ENSTGUP00000006690
ENSTNIP00000011986	ENSTGUP00000010296
ENSTNIP00000018196	ENSTGUP00000001164
ENSTNIP00000018891	ENSTGUP00000003530
ENSTNIP00000011109	ENSTGUP00000008291
ENSTNIP00000006792	ENSTGUP00000009479
ENSTNIP00000014811	ENSTGUP00000002173
ENSTNIP00000014632	ENSTGUP00000002173
ENSTNIP00000010372	ENSTGUP00000018092
ENSTNIP00000004963	ENSTGUP00000005145
ENSTNIP00000017981	ENSTGUP00000002017
ENSTNIP00000000727	ENSTGUP00000000426
ENSTNIP00000016627	ENSTGUP00000007868
ENSTNIP00000022322	ENSTGUP00000011202
ENSTNIP00000017037	ENSTGUP00000006846
ENSTNIP00000015433	ENSTGUP00000008896
ENSTNIP00000011652	ENSTGUP00000004465
ENSTNIP00000007895	ENSTGUP00000005194
ENSTNIP00000006261	ENSTGUP00000013517
ENSTNIP00000013996	ENSTGUP00000000101
ENSTNIP00000013229	ENSTGUP00000005530
ENSTNIP00000003348	ENSTGUP00000005530
ENSTNIP00000015070	ENSTGUP00000000997
ENSTNIP00000003685	ENSTGUP00000000997
ENSTNIP00000013116	ENSTGUP00000005976
ENSTNIP00000005191	ENSTGUP00000007040
ENSTNIP00000019964	ENSTGUP00000002979
ENSTNIP00000021390	ENSTGUP00000002979
ENSTNIP00000013570	ENSTGUP00000010935
ENSTNIP00000011651	ENSTGUP00000012618
ENSTNIP00000021896	ENSTGUP00000006900
ENSTNIP00000010091	ENSTGUP00000001119
ENSTNIP00000008640	ENSTGUP00000005131
ENSTNIP00000022455	ENSTGUP00000011747
ENSTNIP00000016814	ENSTGUP00000005223
ENSTNIP00000015382	ENSTGUP00000001607
ENSTNIP00000005131	ENSTGUP00000001607
ENSTNIP00000009062	ENSTGUP00000010268
ENSTNIP00000019735	ENSTGUP00000002717
ENSTNIP00000013441	ENSTGUP00000011447
ENSTNIP00000001768	ENSTGUP00000011447
ENSTNIP00000010246	ENSTGUP00000014935
ENSTNIP00000018356	ENSTGUP00000010345
ENSTNIP00000008285	ENSTGUP00000001210
ENSTNIP00000022695	ENSTGUP00000013305
ENSTNIP00000018088	ENSTGUP00000001428
ENSTNIP00000008409	ENSTGUP00000001428
ENSTNIP00000014359	ENSTGUP00000011665
ENSTNIP00000016313	ENSTGUP00000010727
ENSTNIP00000017171	ENSTGUP00000010727
ENSTNIP00000017270	ENSTGUP00000000298
ENSTNIP00000019287	ENSTGUP00000006505
ENSTNIP00000003270	ENSTGUP00000009474
ENSTNIP00000011928	ENSTGUP00000009474
ENSTNIP00000022537	ENSTGUP00000013566
ENSTNIP00000003994	ENSTGUP00000002097
ENSTNIP00000005049	ENSTGUP00000007362
ENSTNIP00000012460	ENSTGUP00000010078
ENSTNIP00000019161	ENSTGUP00000010078
ENSTNIP00000020734	ENSTGUP00000000071
ENSTNIP00000011213	ENSTGUP00000003786
ENSTNIP00000014304	ENSTGUP00000003786
ENSTNIP00000010790	ENSTGUP00000001032
ENSTNIP00000011618	ENSTGUP00000001032
ENSTNIP00000013183	ENSTGUP00000003873
ENSTNIP00000016382	ENSTGUP00000006314
ENSTNIP00000014569	ENSTGUP00000004871
ENSTNIP00000014353	ENSTGUP00000012861
ENSTNIP00000020353	ENSTGUP00000003265
ENSTNIP00000006316	ENSTGUP00000016492
ENSTNIP00000010062	ENSTGUP00000001231
ENSTNIP00000013710	ENSTGUP00000002684
ENSTNIP00000019976	ENSTGUP00000002379
ENSTNIP00000003937	ENSTGUP00000005027
ENSTNIP00000012160	ENSTGUP00000008363
ENSTNIP00000013728	ENSTGUP00000008268
ENSTNIP00000013029	ENSTGUP00000007101
ENSTNIP00000007317	ENSTGUP00000009533
ENSTNIP00000011771	ENSTGUP00000013553
ENSTNIP00000006154	ENSTGUP00000001556
ENSTNIP00000012294	ENSTGUP00000010017
ENSTNIP00000005959	ENSTGUP00000011522
ENSTNIP00000014663	ENSTGUP00000002617
ENSTNIP00000012057	ENSTGUP00000003370
ENSTNIP00000012344	ENSTGUP00000012613
ENSTNIP00000017329	ENSTGUP00000008000
ENSTNIP00000018338	ENSTGUP00000008000
ENSTNIP00000006290	ENSTGUP00000007459
ENSTNIP00000002409	ENSTGUP00000007853
ENSTNIP00000007346	ENSTGUP00000006613
ENSTNIP00000020000	ENSTGUP00000011480
ENSTNIP00000005068	ENSTGUP00000011480
ENSTNIP00000010190	ENSTGUP00000017536
ENSTNIP00000019648	ENSTGUP00000006802
ENSTNIP00000019649	ENSTGUP00000006802
ENSTNIP00000003407	ENSTGUP00000006786
ENSTNIP00000019647	ENSTGUP00000006806
ENSTNIP00000013160	ENSTGUP00000013909
ENSTNIP00000017425	ENSTGUP00000003031
ENSTNIP00000003423	ENSTGUP00000008507
ENSTNIP00000005360	ENSTGUP00000005648
