ENSP00000262384	ENSORLP00000017023
ENSP00000384136	ENSORLP00000006904
ENSP00000384136	ENSORLP00000011511
ENSP00000353408	ENSORLP00000011969
ENSP00000353408	ENSORLP00000010360
ENSP00000264360	ENSORLP00000025368
ENSP00000442186	ENSORLP00000005593
ENSP00000386653	ENSORLP00000005607
ENSP00000441802	ENSORLP00000008747
ENSP00000355082	ENSORLP00000025345
ENSP00000231484	ENSORLP00000014452
ENSP00000362125	ENSORLP00000001080
ENSP00000367151	ENSORLP00000005698
ENSP00000367151	ENSORLP00000022237
ENSP00000458537	ENSORLP00000008068
ENSP00000365116	ENSORLP00000005703
ENSP00000273814	ENSORLP00000024259
ENSP00000337572	ENSORLP00000016610
ENSP00000288490	ENSORLP00000021008
ENSP00000284061	ENSORLP00000002290
ENSP00000346879	ENSORLP00000010821
ENSP00000345147	ENSORLP00000008799
ENSP00000345147	ENSORLP00000021503
ENSP00000366347	ENSORLP00000021779
ENSP00000258829	ENSORLP00000010805
ENSP00000327758	ENSORLP00000009208
ENSP00000320089	ENSORLP00000013714
ENSP00000342828	ENSORLP00000009668
ENSP00000371875	ENSORLP00000000729
ENSP00000370253	ENSORLP00000013705
ENSP00000350549	ENSORLP00000011972
ENSP00000350549	ENSORLP00000007015
ENSP00000341108	ENSORLP00000007026
ENSP00000295886	ENSORLP00000023723
ENSP00000359215	ENSORLP00000001137
ENSP00000296921	ENSORLP00000004939
ENSP00000361636	ENSORLP00000002192
ENSP00000361636	ENSORLP00000002239
ENSP00000232975	ENSORLP00000014571
ENSP00000349467	ENSORLP00000001797
ENSP00000293255	ENSORLP00000007860
ENSP00000293255	ENSORLP00000013871
ENSP00000294288	ENSORLP00000017748
ENSP00000294288	ENSORLP00000004795
ENSP00000324960	ENSORLP00000007441
ENSP00000324960	ENSORLP00000004735
ENSP00000317310	ENSORLP00000018332
ENSP00000317310	ENSORLP00000011075
ENSP00000419081	ENSORLP00000002150
ENSP00000414904	ENSORLP00000025289
ENSP00000310832	ENSORLP00000012071
ENSP00000332139	ENSORLP00000022520
ENSP00000219197	ENSORLP00000017047
ENSP00000269503	ENSORLP00000009745
ENSP00000064571	ENSORLP00000023914
ENSP00000253407	ENSORLP00000005311
ENSP00000253407	ENSORLP00000010629
ENSP00000298943	ENSORLP00000024171
ENSP00000395220	ENSORLP00000011272
ENSP00000297239	ENSORLP00000015132
ENSP00000440704	ENSORLP00000013835
ENSP00000346576	ENSORLP00000006845
ENSP00000346576	ENSORLP00000006727
ENSP00000374036	ENSORLP00000015043
ENSP00000374036	ENSORLP00000000569
ENSP00000272895	ENSORLP00000020129
ENSP00000359245	ENSORLP00000024457
ENSP00000359245	ENSORLP00000007047
ENSP00000363868	ENSORLP00000017692
ENSP00000261187	ENSORLP00000011457
ENSP00000463978	ENSORLP00000021568
ENSP00000390564	ENSORLP00000015804
ENSP00000309751	ENSORLP00000008388
ENSP00000358794	ENSORLP00000007849
ENSP00000364883	ENSORLP00000025083
ENSP00000360577	ENSORLP00000018384
ENSP00000221418	ENSORLP00000000838
ENSP00000476295	ENSORLP00000012078
ENSP00000368517	ENSORLP00000021398
ENSP00000308893	ENSORLP00000001288
ENSP00000328169	ENSORLP00000022381
ENSP00000328169	ENSORLP00000022192
ENSP00000254958	ENSORLP00000015240
ENSP00000254958	ENSORLP00000001188
ENSP00000256646	ENSORLP00000005201
ENSP00000263388	ENSORLP00000007525
ENSP00000277541	ENSORLP00000000793
ENSP00000277541	ENSORLP00000006534
ENSP00000345229	ENSORLP00000014722
ENSP00000349893	ENSORLP00000003972
ENSP00000340292	ENSORLP00000018232
ENSP00000356370	ENSORLP00000010942
ENSP00000249749	ENSORLP00000022569
ENSP00000249749	ENSORLP00000020944
ENSP00000265162	ENSORLP00000024509
ENSP00000296754	ENSORLP00000001634
ENSP00000231368	ENSORLP00000011018
ENSP00000261180	ENSORLP00000021663
ENSP00000299727	ENSORLP00000025664
ENSP00000293897	ENSORLP00000013096
ENSP00000330138	ENSORLP00000001750
ENSP00000330138	ENSORLP00000013533
ENSP00000350198	ENSORLP00000023168
ENSP00000350198	ENSORLP00000010003
ENSP00000394624	ENSORLP00000006195
ENSP00000234961	ENSORLP00000010609
ENSP00000302621	ENSORLP00000015917
ENSP00000355396	ENSORLP00000009463
ENSP00000326759	ENSORLP00000011420
ENSP00000416015	ENSORLP00000020116
ENSP00000256194	ENSORLP00000009354
ENSP00000351664	ENSORLP00000020290
ENSP00000416683	ENSORLP00000006397
ENSP00000274711	ENSORLP00000009036
ENSP00000216241	ENSORLP00000003124
ENSP00000216241	ENSORLP00000017655
ENSP00000423812	ENSORLP00000024816
ENSP00000312671	ENSORLP00000002475
ENSP00000312671	ENSORLP00000014832
ENSP00000263991	ENSORLP00000003190
ENSP00000261503	ENSORLP00000014918
ENSP00000373964	ENSORLP00000012354
ENSP00000373964	ENSORLP00000018582
ENSP00000351593	ENSORLP00000007868
ENSP00000302100	ENSORLP00000001338
ENSP00000341032	ENSORLP00000002992
ENSP00000341032	ENSORLP00000013932
ENSP00000285018	ENSORLP00000014113
ENSP00000380379	ENSORLP00000017197
ENSP00000417310	ENSORLP00000011063
ENSP00000265441	ENSORLP00000024350
ENSP00000358698	ENSORLP00000010199
ENSP00000358698	ENSORLP00000007400
ENSP00000290167	ENSORLP00000015060
ENSP00000325526	ENSORLP00000015860
ENSP00000293549	ENSORLP00000009577
ENSP00000284523	ENSORLP00000022015
ENSP00000333799	ENSORLP00000018996
ENSP00000362937	ENSORLP00000024750
ENSP00000359356	ENSORLP00000017303
ENSP00000445905	ENSORLP00000000369
ENSP00000386921	ENSORLP00000013445
ENSP00000261439	ENSORLP00000006807
ENSP00000306844	ENSORLP00000019165
ENSP00000210633	ENSORLP00000009153
ENSP00000210633	ENSORLP00000014427
ENSP00000416523	ENSORLP00000007219
ENSP00000350547	ENSORLP00000007435
ENSP00000284136	ENSORLP00000011852
ENSP00000231721	ENSORLP00000004145
ENSP00000303212	ENSORLP00000011924
ENSP00000002829	ENSORLP00000018019
ENSP00000265361	ENSORLP00000020123
ENSP00000385795	ENSORLP00000012893
ENSP00000316426	ENSORLP00000003371
ENSP00000307411	ENSORLP00000009078
ENSP00000350267	ENSORLP00000000437
ENSP00000350267	ENSORLP00000004868
ENSP00000373340	ENSORLP00000013974
ENSP00000216267	ENSORLP00000014580
ENSP00000218343	ENSORLP00000020090
ENSP00000226319	ENSORLP00000022489
ENSP00000378451	ENSORLP00000001142
ENSP00000363809	ENSORLP00000007374
ENSP00000354689	ENSORLP00000007669
ENSP00000366586	ENSORLP00000013712
ENSP00000378310	ENSORLP00000022750
ENSP00000377112	ENSORLP00000019967
ENSP00000387694	ENSORLP00000008343
ENSP00000386766	ENSORLP00000011004
ENSP00000269187	ENSORLP00000008320
ENSP00000379822	ENSORLP00000003346
ENSP00000356297	ENSORLP00000016484
ENSP00000216862	ENSORLP00000008394
ENSP00000258415	ENSORLP00000018568
ENSP00000316845	ENSORLP00000024271
ENSP00000361009	ENSORLP00000000992
ENSP00000288368	ENSORLP00000010383
ENSP00000268053	ENSORLP00000009021
ENSP00000250617	ENSORLP00000002163
ENSP00000257863	ENSORLP00000011529
ENSP00000241416	ENSORLP00000000122
ENSP00000340361	ENSORLP00000004712
ENSP00000340361	ENSORLP00000024493
ENSP00000263640	ENSORLP00000020916
ENSP00000373574	ENSORLP00000009460
ENSP00000243349	ENSORLP00000020893
ENSP00000361107	ENSORLP00000003236
ENSP00000401907	ENSORLP00000007003
ENSP00000401907	ENSORLP00000009817
ENSP00000306275	ENSORLP00000015116
ENSP00000306275	ENSORLP00000022723
ENSP00000282146	ENSORLP00000013458
ENSP00000272233	ENSORLP00000015802
ENSP00000355580	ENSORLP00000013242
ENSP00000263372	ENSORLP00000002148
ENSP00000391498	ENSORLP00000022261
ENSP00000312811	ENSORLP00000016215
ENSP00000312811	ENSORLP00000019254
ENSP00000444948	ENSORLP00000013297
ENSP00000444948	ENSORLP00000002821
ENSP00000308461	ENSORLP00000015416
ENSP00000364886	ENSORLP00000005355
ENSP00000466680	ENSORLP00000003999
ENSP00000466680	ENSORLP00000005748
ENSP00000340299	ENSORLP00000000398
ENSP00000349689	ENSORLP00000001564
ENSP00000384716	ENSORLP00000018931
ENSP00000298386	ENSORLP00000004291
ENSP00000441235	ENSORLP00000013408
ENSP00000441235	ENSORLP00000017840
ENSP00000384708	ENSORLP00000012765
ENSP00000343656	ENSORLP00000008886
ENSP00000343656	ENSORLP00000004879
ENSP00000380271	ENSORLP00000021824
ENSP00000380271	ENSORLP00000018065
ENSP00000395708	ENSORLP00000019634
ENSP00000299882	ENSORLP00000006453
ENSP00000416037	ENSORLP00000009056
ENSP00000377037	ENSORLP00000006553
ENSP00000262626	ENSORLP00000007617
ENSP00000334962	ENSORLP00000013412
ENSP00000278742	ENSORLP00000002895
ENSP00000278742	ENSORLP00000022917
ENSP00000411645	ENSORLP00000010937
ENSP00000399324	ENSORLP00000007650
ENSP00000180166	ENSORLP00000012577
ENSP00000180166	ENSORLP00000025766
ENSP00000264664	ENSORLP00000002416
ENSP00000264664	ENSORLP00000012265
ENSP00000215530	ENSORLP00000005427
ENSP00000267843	ENSORLP00000002929
ENSP00000334122	ENSORLP00000000370
ENSP00000293829	ENSORLP00000004445
ENSP00000293829	ENSORLP00000012797
ENSP00000311697	ENSORLP00000022259
ENSP00000228837	ENSORLP00000019694
ENSP00000228837	ENSORLP00000019813
ENSP00000349770	ENSORLP00000024965
ENSP00000355988	ENSORLP00000000629
ENSP00000245414	ENSORLP00000001396
ENSP00000377218	ENSORLP00000010761
ENSP00000370343	ENSORLP00000021575
ENSP00000370343	ENSORLP00000015927
ENSP00000268638	ENSORLP00000022814
ENSP00000380073	ENSORLP00000016713
ENSP00000343701	ENSORLP00000011696
ENSP00000362728	ENSORLP00000017686
ENSP00000358831	ENSORLP00000021296
ENSP00000438095	ENSORLP00000012231
ENSP00000330878	ENSORLP00000025770
ENSP00000424123	ENSORLP00000005786
ENSP00000359899	ENSORLP00000012371
ENSP00000362403	ENSORLP00000013080
ENSP00000303522	ENSORLP00000001534
ENSP00000303522	ENSORLP00000020084
ENSP00000363431	ENSORLP00000011957
ENSP00000332591	ENSORLP00000003030
ENSP00000262352	ENSORLP00000015090
ENSP00000234256	ENSORLP00000025146
ENSP00000278379	ENSORLP00000015111
ENSP00000278379	ENSORLP00000001176
ENSP00000366549	ENSORLP00000010879
ENSP00000377257	ENSORLP00000016829
ENSP00000330959	ENSORLP00000011550
ENSP00000019103	ENSORLP00000005606
ENSP00000327246	ENSORLP00000014962
ENSP00000327246	ENSORLP00000011730
ENSP00000379514	ENSORLP00000022250
ENSP00000379514	ENSORLP00000016315
ENSP00000262178	ENSORLP00000023740
ENSP00000262178	ENSORLP00000007394
ENSP00000320180	ENSORLP00000020808
ENSP00000262441	ENSORLP00000016491
ENSP00000383558	ENSORLP00000008889
ENSP00000340943	ENSORLP00000022048
ENSP00000272847	ENSORLP00000022689
ENSP00000321999	ENSORLP00000022040
ENSP00000386972	ENSORLP00000018105
ENSP00000386972	ENSORLP00000000113
ENSP00000257895	ENSORLP00000007912
ENSP00000316786	ENSORLP00000000394
ENSP00000378887	ENSORLP00000014489
ENSP00000327975	ENSORLP00000016980
ENSP00000327975	ENSORLP00000001667
ENSP00000216500	ENSORLP00000019763
ENSP00000225823	ENSORLP00000003454
ENSP00000466058	ENSORLP00000007365
ENSP00000466058	ENSORLP00000011992
ENSP00000305877	ENSORLP00000011316
ENSP00000218721	ENSORLP00000003604
ENSP00000339867	ENSORLP00000015139
ENSP00000339867	ENSORLP00000007710
ENSP00000359532	ENSORLP00000003003
ENSP00000365256	ENSORLP00000010799
ENSP00000261514	ENSORLP00000009959
ENSP00000372193	ENSORLP00000016248
ENSP00000234488	ENSORLP00000023752
ENSP00000243108	ENSORLP00000009951
ENSP00000302548	ENSORLP00000021953
ENSP00000353151	ENSORLP00000006332
ENSP00000328928	ENSORLP00000021329
ENSP00000317257	ENSORLP00000025197
ENSP00000439018	ENSORLP00000016617
ENSP00000421705	ENSORLP00000004620
ENSP00000373343	ENSORLP00000001467
ENSP00000329748	ENSORLP00000023766
ENSP00000329748	ENSORLP00000001160
ENSP00000229330	ENSORLP00000011640
ENSP00000309555	ENSORLP00000017566
ENSP00000334140	ENSORLP00000018042
ENSP00000334140	ENSORLP00000013590
ENSP00000225719	ENSORLP00000010259
ENSP00000448517	ENSORLP00000021652
ENSP00000352282	ENSORLP00000016134
ENSP00000352282	ENSORLP00000014607
ENSP00000298307	ENSORLP00000016060
ENSP00000215739	ENSORLP00000009937
ENSP00000359446	ENSORLP00000005932
ENSP00000369979	ENSORLP00000022737
ENSP00000369979	ENSORLP00000013912
ENSP00000356621	ENSORLP00000009212
ENSP00000403636	ENSORLP00000003988
ENSP00000403636	ENSORLP00000020321
ENSP00000341905	ENSORLP00000002264
ENSP00000274376	ENSORLP00000012485
ENSP00000286364	ENSORLP00000014603
ENSP00000450244	ENSORLP00000016456
ENSP00000299608	ENSORLP00000015726
ENSP00000286091	ENSORLP00000009119
ENSP00000300289	ENSORLP00000001825
ENSP00000266397	ENSORLP00000005399
ENSP00000219406	ENSORLP00000010749
ENSP00000305465	ENSORLP00000010769
ENSP00000243298	ENSORLP00000008046
ENSP00000420127	ENSORLP00000022283
ENSP00000420127	ENSORLP00000008319
ENSP00000357915	ENSORLP00000017631
ENSP00000325618	ENSORLP00000016931
ENSP00000228820	ENSORLP00000018570
ENSP00000353512	ENSORLP00000022637
ENSP00000420612	ENSORLP00000015663
ENSP00000361850	ENSORLP00000011768
ENSP00000361850	ENSORLP00000017571
ENSP00000220809	ENSORLP00000002926
ENSP00000414287	ENSORLP00000004531
ENSP00000325239	ENSORLP00000007209
ENSP00000325239	ENSORLP00000002696
ENSP00000223364	ENSORLP00000002479
ENSP00000320239	ENSORLP00000015967
ENSP00000354006	ENSORLP00000015622
ENSP00000252826	ENSORLP00000008359
ENSP00000252826	ENSORLP00000021512
ENSP00000155858	ENSORLP00000001370
ENSP00000181383	ENSORLP00000006588
ENSP00000272852	ENSORLP00000005123
ENSP00000297770	ENSORLP00000010427
ENSP00000222402	ENSORLP00000014686
ENSP00000470498	ENSORLP00000006743
ENSP00000325527	ENSORLP00000003276
ENSP00000416341	ENSORLP00000003776
ENSP00000389252	ENSORLP00000008355
ENSP00000389252	ENSORLP00000002655
ENSP00000360108	ENSORLP00000012508
ENSP00000319756	ENSORLP00000001868
ENSP00000319756	ENSORLP00000020622
ENSP00000171887	ENSORLP00000018532
ENSP00000171887	ENSORLP00000002850
ENSP00000262039	ENSORLP00000009674
ENSP00000356155	ENSORLP00000013515
ENSP00000263967	ENSORLP00000014606
ENSP00000263967	ENSORLP00000011211
ENSP00000358413	ENSORLP00000010577
ENSP00000371905	ENSORLP00000009513
ENSP00000371905	ENSORLP00000008132
ENSP00000221930	ENSORLP00000001565
ENSP00000257868	ENSORLP00000018602
ENSP00000296127	ENSORLP00000005395
ENSP00000456782	ENSORLP00000014739
ENSP00000370303	ENSORLP00000006471
ENSP00000295228	ENSORLP00000001655
ENSP00000242208	ENSORLP00000010145
ENSP00000242208	ENSORLP00000004486
ENSP00000266646	ENSORLP00000006874
ENSP00000304376	ENSORLP00000017545
ENSP00000267328	ENSORLP00000022604
ENSP00000273047	ENSORLP00000020608
ENSP00000273047	ENSORLP00000015339
ENSP00000225665	ENSORLP00000024284
ENSP00000312029	ENSORLP00000011390
ENSP00000231121	ENSORLP00000019421
ENSP00000352565	ENSORLP00000013755
ENSP00000405176	ENSORLP00000022665
ENSP00000283713	ENSORLP00000016579
ENSP00000246080	ENSORLP00000018902
ENSP00000294339	ENSORLP00000020081
ENSP00000264824	ENSORLP00000017494
ENSP00000257861	ENSORLP00000018731
ENSP00000295927	ENSORLP00000015602
ENSP00000415034	ENSORLP00000010302
ENSP00000327545	ENSORLP00000013159
ENSP00000327545	ENSORLP00000016767
ENSP00000307549	ENSORLP00000015483
ENSP00000307549	ENSORLP00000002187
ENSP00000265634	ENSORLP00000004110
ENSP00000265634	ENSORLP00000011868
ENSP00000320563	ENSORLP00000011308
ENSP00000258042	ENSORLP00000011657
ENSP00000258341	ENSORLP00000009303
ENSP00000356251	ENSORLP00000022886
ENSP00000356251	ENSORLP00000003442
ENSP00000315011	ENSORLP00000009301
ENSP00000315011	ENSORLP00000003753
ENSP00000252999	ENSORLP00000024500
ENSP00000302846	ENSORLP00000004770
ENSP00000302846	ENSORLP00000004709
ENSP00000245457	ENSORLP00000004870
ENSP00000291294	ENSORLP00000008602
ENSP00000459799	ENSORLP00000007683
ENSP00000292513	ENSORLP00000020492
ENSP00000292513	ENSORLP00000018195
ENSP00000349003	ENSORLP00000009973
ENSP00000393333	ENSORLP00000008540
ENSP00000380638	ENSORLP00000007406
ENSP00000380638	ENSORLP00000011281
ENSP00000391676	ENSORLP00000008273
ENSP00000371067	ENSORLP00000001864
ENSP00000371067	ENSORLP00000012552
ENSP00000200181	ENSORLP00000025722
ENSP00000365351	ENSORLP00000013779
ENSP00000283249	ENSORLP00000005073
ENSP00000222573	ENSORLP00000004985
ENSP00000296181	ENSORLP00000025837
ENSP00000302216	ENSORLP00000006139
ENSP00000362777	ENSORLP00000017210
ENSP00000476312	ENSORLP00000004225
ENSP00000380942	ENSORLP00000009500
ENSP00000337261	ENSORLP00000016970
ENSP00000347134	ENSORLP00000015033
ENSP00000347134	ENSORLP00000004803
ENSP00000341071	ENSORLP00000021762
ENSP00000317580	ENSORLP00000025438
ENSP00000295108	ENSORLP00000013241
ENSP00000306754	ENSORLP00000010416
ENSP00000306754	ENSORLP00000004276
ENSP00000297142	ENSORLP00000022266
ENSP00000242994	ENSORLP00000009361
ENSP00000242994	ENSORLP00000024676
ENSP00000354718	ENSORLP00000018321
ENSP00000354837	ENSORLP00000024154
ENSP00000348019	ENSORLP00000002780
ENSP00000261900	ENSORLP00000020652
ENSP00000264157	ENSORLP00000022704
ENSP00000264157	ENSORLP00000005423
ENSP00000295926	ENSORLP00000015654
ENSP00000225174	ENSORLP00000011152
ENSP00000029410	ENSORLP00000014495
ENSP00000320965	ENSORLP00000010961
ENSP00000306459	ENSORLP00000003754
ENSP00000420161	ENSORLP00000008381
ENSP00000369055	ENSORLP00000025387
ENSP00000365435	ENSORLP00000005099
ENSP00000302599	ENSORLP00000016774
ENSP00000361932	ENSORLP00000008041
ENSP00000416658	ENSORLP00000020366
ENSP00000265191	ENSORLP00000006669
ENSP00000372667	ENSORLP00000020619
ENSP00000219302	ENSORLP00000014699
ENSP00000219479	ENSORLP00000014089
ENSP00000356785	ENSORLP00000019661
ENSP00000291547	ENSORLP00000025799
ENSP00000453307	ENSORLP00000010718
ENSP00000362981	ENSORLP00000020794
ENSP00000269878	ENSORLP00000022574
ENSP00000333873	ENSORLP00000014731
ENSP00000300113	ENSORLP00000000503
ENSP00000349768	ENSORLP00000010452
ENSP00000299441	ENSORLP00000004286
ENSP00000406229	ENSORLP00000010219
ENSP00000377862	ENSORLP00000025459
ENSP00000217909	ENSORLP00000002459
ENSP00000326693	ENSORLP00000019372
ENSP00000351338	ENSORLP00000012643
ENSP00000317128	ENSORLP00000013758
ENSP00000362159	ENSORLP00000016129
ENSP00000296741	ENSORLP00000025553
ENSP00000362352	ENSORLP00000001346
ENSP00000332656	ENSORLP00000001119
ENSP00000318066	ENSORLP00000005502
ENSP00000360436	ENSORLP00000012810
ENSP00000223114	ENSORLP00000010150
ENSP00000228027	ENSORLP00000015787
ENSP00000317714	ENSORLP00000015677
ENSP00000320679	ENSORLP00000019565
ENSP00000222812	ENSORLP00000007951
ENSP00000215095	ENSORLP00000025088
ENSP00000225538	ENSORLP00000014759
ENSP00000353032	ENSORLP00000019712
ENSP00000377370	ENSORLP00000017258
ENSP00000343339	ENSORLP00000009829
ENSP00000357080	ENSORLP00000018121
ENSP00000357080	ENSORLP00000015284
ENSP00000405577	ENSORLP00000006435
ENSP00000405577	ENSORLP00000016794
ENSP00000253382	ENSORLP00000025065
ENSP00000275358	ENSORLP00000020785
ENSP00000256953	ENSORLP00000011566
ENSP00000386272	ENSORLP00000021198
ENSP00000346959	ENSORLP00000019692
ENSP00000363891	ENSORLP00000004602
ENSP00000366073	ENSORLP00000017689
ENSP00000366073	ENSORLP00000023943
ENSP00000363228	ENSORLP00000025180
ENSP00000418748	ENSORLP00000014977
ENSP00000411932	ENSORLP00000016632
ENSP00000356257	ENSORLP00000007260
ENSP00000414670	ENSORLP00000016913
ENSP00000379739	ENSORLP00000013321
ENSP00000356468	ENSORLP00000012137
ENSP00000317404	ENSORLP00000001408
ENSP00000317404	ENSORLP00000014726
ENSP00000305725	ENSORLP00000014976
ENSP00000264249	ENSORLP00000006516
ENSP00000252011	ENSORLP00000011861
ENSP00000284690	ENSORLP00000012282
ENSP00000284690	ENSORLP00000007197
ENSP00000384621	ENSORLP00000017901
ENSP00000365625	ENSORLP00000020005
ENSP00000351805	ENSORLP00000008896
ENSP00000351805	ENSORLP00000020858
ENSP00000324270	ENSORLP00000000885
ENSP00000324270	ENSORLP00000004098
ENSP00000355384	ENSORLP00000015109
ENSP00000320217	ENSORLP00000009426
ENSP00000286298	ENSORLP00000014088
ENSP00000354721	ENSORLP00000014291
ENSP00000345873	ENSORLP00000015168
ENSP00000304783	ENSORLP00000023044
ENSP00000266682	ENSORLP00000024820
ENSP00000330199	ENSORLP00000000519
ENSP00000330199	ENSORLP00000007776
ENSP00000323549	ENSORLP00000017430
ENSP00000305260	ENSORLP00000009914
ENSP00000362300	ENSORLP00000018760
ENSP00000362306	ENSORLP00000012381
ENSP00000349208	ENSORLP00000017131
ENSP00000348769	ENSORLP00000003576
ENSP00000362555	ENSORLP00000009228
ENSP00000321330	ENSORLP00000018813
ENSP00000259939	ENSORLP00000003941
ENSP00000379176	ENSORLP00000011406
ENSP00000389588	ENSORLP00000008277
ENSP00000389588	ENSORLP00000012416
ENSP00000371936	ENSORLP00000009696
ENSP00000322343	ENSORLP00000021217
ENSP00000357909	ENSORLP00000019836
ENSP00000357909	ENSORLP00000001499
ENSP00000324857	ENSORLP00000003529
ENSP00000352413	ENSORLP00000025196
ENSP00000297784	ENSORLP00000015418
ENSP00000351732	ENSORLP00000015430
ENSP00000351732	ENSORLP00000017045
ENSP00000465261	ENSORLP00000015332
ENSP00000465261	ENSORLP00000009783
ENSP00000379531	ENSORLP00000016590
ENSP00000304710	ENSORLP00000016651
ENSP00000325561	ENSORLP00000015352
ENSP00000365776	ENSORLP00000014069
ENSP00000360021	ENSORLP00000006607
ENSP00000334448	ENSORLP00000011120
ENSP00000356832	ENSORLP00000020683
ENSP00000340608	ENSORLP00000004348
ENSP00000451828	ENSORLP00000021301
ENSP00000308413	ENSORLP00000002818
ENSP00000354734	ENSORLP00000022557
ENSP00000264952	ENSORLP00000014549
ENSP00000264952	ENSORLP00000005925
ENSP00000381034	ENSORLP00000009748
ENSP00000356954	ENSORLP00000022627
ENSP00000361959	ENSORLP00000020455
ENSP00000381129	ENSORLP00000018334
ENSP00000409346	ENSORLP00000004749
ENSP00000409346	ENSORLP00000023406
ENSP00000347409	ENSORLP00000015192
ENSP00000384223	ENSORLP00000025753
ENSP00000368682	ENSORLP00000017615
ENSP00000367668	ENSORLP00000005209
ENSP00000418525	ENSORLP00000007278
