ENSDARP00000074624	ENSP00000262384
ENSDARP00000060258	ENSP00000265441
ENSDARP00000046003	ENSP00000358698
ENSDARP00000094209	ENSP00000358698
ENSDARP00000095904	ENSP00000290167
ENSDARP00000090653	ENSP00000325526
ENSDARP00000104431	ENSP00000233948
ENSDARP00000110057	ENSP00000293549
ENSDARP00000089165	ENSP00000284523
ENSDARP00000077387	ENSP00000333799
ENSDARP00000054025	ENSP00000362937
ENSDARP00000101769	ENSP00000359356
ENSDARP00000069169	ENSP00000445905
ENSDARP00000040945	ENSP00000386921
ENSDARP00000121325	ENSP00000261439
ENSDARP00000098457	ENSP00000306844
ENSDARP00000101537	ENSP00000210633
ENSDARP00000111243	ENSP00000210633
ENSDARP00000088434	ENSP00000416523
ENSDARP00000108130	ENSP00000350547
ENSDARP00000111122	ENSP00000284136
ENSDARP00000046862	ENSP00000231721
ENSDARP00000053124	ENSP00000303212
ENSDARP00000028248	ENSP00000002829
ENSDARP00000046497	ENSP00000002829
ENSDARP00000019469	ENSP00000265361
ENSDARP00000082096	ENSP00000385795
ENSDARP00000123992	ENSP00000307411
ENSDARP00000116871	ENSP00000350267
ENSDARP00000094346	ENSP00000350267
ENSDARP00000067827	ENSP00000373340
ENSDARP00000116486	ENSP00000216267
ENSDARP00000067969	ENSP00000216267
ENSDARP00000120486	ENSP00000218343
ENSDARP00000042059	ENSP00000226319
ENSDARP00000069915	ENSP00000378451
ENSDARP00000052863	ENSP00000363809
ENSDARP00000100998	ENSP00000354689
ENSDARP00000103432	ENSP00000377112
ENSDARP00000128585	ENSP00000387694
ENSDARP00000119636	ENSP00000387694
ENSDARP00000035851	ENSP00000386766
ENSDARP00000123704	ENSP00000266980
ENSDARP00000089128	ENSP00000269187
ENSDARP00000022311	ENSP00000379822
ENSDARP00000128494	ENSP00000386733
ENSDARP00000087254	ENSP00000356297
ENSDARP00000094084	ENSP00000216862
ENSDARP00000057215	ENSP00000316845
ENSDARP00000072486	ENSP00000361009
ENSDARP00000096964	ENSP00000288368
ENSDARP00000007758	ENSP00000250617
ENSDARP00000039831	ENSP00000351905
ENSDARP00000076901	ENSP00000351905
ENSDARP00000008289	ENSP00000241416
ENSDARP00000024124	ENSP00000241416
ENSDARP00000028046	ENSP00000340361
ENSDARP00000060865	ENSP00000340361
ENSDARP00000123002	ENSP00000373574
ENSDARP00000107775	ENSP00000243349
ENSDARP00000061972	ENSP00000364133
ENSDARP00000111880	ENSP00000364133
ENSDARP00000015287	ENSP00000361107
ENSDARP00000108329	ENSP00000361107
ENSDARP00000043929	ENSP00000401907
ENSDARP00000119440	ENSP00000361952
ENSDARP00000063815	ENSP00000306275
ENSDARP00000069324	ENSP00000306275
ENSDARP00000008922	ENSP00000282146
ENSDARP00000009284	ENSP00000282146
ENSDARP00000103270	ENSP00000327611
ENSDARP00000071047	ENSP00000267205
ENSDARP00000006324	ENSP00000355580
ENSDARP00000111823	ENSP00000355580
ENSDARP00000074419	ENSP00000344820
ENSDARP00000025586	ENSP00000263372
ENSDARP00000100352	ENSP00000362328
ENSDARP00000067541	ENSP00000312811
ENSDARP00000119931	ENSP00000312811
ENSDARP00000098499	ENSP00000444948
ENSDARP00000022232	ENSP00000308461
ENSDARP00000044985	ENSP00000308461
ENSDARP00000102340	ENSP00000364886
ENSDARP00000112911	ENSP00000466680
ENSDARP00000102433	ENSP00000340299
ENSDARP00000079770	ENSP00000349689
ENSDARP00000108476	ENSP00000384716
ENSDARP00000111657	ENSP00000303248
ENSDARP00000117313	ENSP00000298386
ENSDARP00000125030	ENSP00000298386
ENSDARP00000054085	ENSP00000441235
ENSDARP00000096529	ENSP00000384708
ENSDARP00000100132	ENSP00000343656
ENSDARP00000103378	ENSP00000343656
ENSDARP00000100483	ENSP00000408322
ENSDARP00000098635	ENSP00000380271
ENSDARP00000098662	ENSP00000395708
ENSDARP00000053098	ENSP00000291532
ENSDARP00000127719	ENSP00000299882
ENSDARP00000092075	ENSP00000416037
ENSDARP00000088525	ENSP00000416037
ENSDARP00000081386	ENSP00000278742
ENSDARP00000119901	ENSP00000278742
ENSDARP00000107498	ENSP00000411645
ENSDARP00000061927	ENSP00000399324
ENSDARP00000106996	ENSP00000180166
ENSDARP00000007295	ENSP00000180166
ENSDARP00000087991	ENSP00000264664
ENSDARP00000048580	ENSP00000264664
ENSDARP00000122453	ENSP00000267843
ENSDARP00000099184	ENSP00000334122
ENSDARP00000008134	ENSP00000359635
ENSDARP00000116092	ENSP00000293829
ENSDARP00000124486	ENSP00000293829
ENSDARP00000051255	ENSP00000311697
ENSDARP00000067389	ENSP00000228837
ENSDARP00000010978	ENSP00000228837
ENSDARP00000089055	ENSP00000168712
ENSDARP00000094398	ENSP00000380697
ENSDARP00000067163	ENSP00000349770
ENSDARP00000061534	ENSP00000355988
ENSDARP00000048292	ENSP00000245414
ENSDARP00000059229	ENSP00000377218
ENSDARP00000115520	ENSP00000377218
ENSDARP00000005897	ENSP00000370343
ENSDARP00000073353	ENSP00000268638
ENSDARP00000123550	ENSP00000380073
ENSDARP00000120790	ENSP00000343701
ENSDARP00000066122	ENSP00000362728
ENSDARP00000092803	ENSP00000357552
ENSDARP00000056327	ENSP00000358831
ENSDARP00000066780	ENSP00000346693
ENSDARP00000027516	ENSP00000438095
ENSDARP00000037801	ENSP00000330878
ENSDARP00000015545	ENSP00000424123
ENSDARP00000116745	ENSP00000424123
ENSDARP00000106142	ENSP00000277942
ENSDARP00000029101	ENSP00000359899
ENSDARP00000117211	ENSP00000362403
ENSDARP00000115808	ENSP00000354652
ENSDARP00000063623	ENSP00000363431
ENSDARP00000119318	ENSP00000332591
ENSDARP00000124867	ENSP00000262352
ENSDARP00000057583	ENSP00000234256
ENSDARP00000125072	ENSP00000278379
ENSDARP00000068422	ENSP00000278379
ENSDARP00000088030	ENSP00000436047
ENSDARP00000054689	ENSP00000366549
ENSDARP00000106786	ENSP00000225276
ENSDARP00000104478	ENSP00000377257
ENSDARP00000075996	ENSP00000314807
ENSDARP00000046126	ENSP00000327246
ENSDARP00000116281	ENSP00000327246
ENSDARP00000043447	ENSP00000379514
ENSDARP00000128526	ENSP00000379514
ENSDARP00000110404	ENSP00000262178
ENSDARP00000100411	ENSP00000262441
ENSDARP00000129115	ENSP00000383558
ENSDARP00000013211	ENSP00000383558
ENSDARP00000128358	ENSP00000467494
ENSDARP00000055712	ENSP00000340943
ENSDARP00000091807	ENSP00000321999
ENSDARP00000111592	ENSP00000386972
ENSDARP00000043907	ENSP00000386972
ENSDARP00000107807	ENSP00000257895
ENSDARP00000066984	ENSP00000199936
ENSDARP00000118501	ENSP00000316786
ENSDARP00000122514	ENSP00000378887
ENSDARP00000097447	ENSP00000327975
ENSDARP00000057639	ENSP00000327975
ENSDARP00000004163	ENSP00000216500
ENSDARP00000079238	ENSP00000225823
ENSDARP00000032715	ENSP00000466058
ENSDARP00000023007	ENSP00000466058
ENSDARP00000116244	ENSP00000305877
ENSDARP00000015466	ENSP00000305877
ENSDARP00000073156	ENSP00000241256
ENSDARP00000106018	ENSP00000218721
ENSDARP00000083712	ENSP00000265593
ENSDARP00000083725	ENSP00000339867
ENSDARP00000041093	ENSP00000339867
ENSDARP00000098245	ENSP00000359532
ENSDARP00000108285	ENSP00000261514
ENSDARP00000094436	ENSP00000372193
ENSDARP00000047133	ENSP00000234488
ENSDARP00000093913	ENSP00000040584
ENSDARP00000093809	ENSP00000243108
ENSDARP00000067697	ENSP00000243108
ENSDARP00000072915	ENSP00000239165
ENSDARP00000076791	ENSP00000302548
ENSDARP00000008458	ENSP00000328928
ENSDARP00000094289	ENSP00000317257
ENSDARP00000002576	ENSP00000439018
ENSDARP00000052852	ENSP00000421705
ENSDARP00000121014	ENSP00000421705
ENSDARP00000055273	ENSP00000329748
ENSDARP00000030953	ENSP00000329748
ENSDARP00000127992	ENSP00000229330
ENSDARP00000007626	ENSP00000309555
ENSDARP00000121690	ENSP00000309555
ENSDARP00000067047	ENSP00000334140
ENSDARP00000007770	ENSP00000448517
ENSDARP00000099206	ENSP00000298307
ENSDARP00000121691	ENSP00000215739
ENSDARP00000058065	ENSP00000369979
ENSDARP00000102233	ENSP00000369979
ENSDARP00000052665	ENSP00000356621
ENSDARP00000087800	ENSP00000403636
ENSDARP00000087797	ENSP00000403636
ENSDARP00000106789	ENSP00000341905
ENSDARP00000098243	ENSP00000286364
ENSDARP00000018458	ENSP00000286091
ENSDARP00000129394	ENSP00000300289
ENSDARP00000053699	ENSP00000266397
ENSDARP00000012585	ENSP00000219406
ENSDARP00000055010	ENSP00000305465
ENSDARP00000117194	ENSP00000243298
ENSDARP00000066197	ENSP00000420127
ENSDARP00000076638	ENSP00000310241
ENSDARP00000076146	ENSP00000275300
ENSDARP00000019931	ENSP00000357915
ENSDARP00000108181	ENSP00000325618
ENSDARP00000084919	ENSP00000353512
ENSDARP00000124327	ENSP00000420612
ENSDARP00000100380	ENSP00000361850
ENSDARP00000057178	ENSP00000361850
ENSDARP00000120778	ENSP00000220809
ENSDARP00000045407	ENSP00000414287
ENSDARP00000023063	ENSP00000325239
ENSDARP00000069948	ENSP00000325239
ENSDARP00000040012	ENSP00000223364
ENSDARP00000089204	ENSP00000320239
ENSDARP00000105106	ENSP00000354006
ENSDARP00000125689	ENSP00000252826
ENSDARP00000077908	ENSP00000155858
ENSDARP00000054058	ENSP00000181383
ENSDARP00000097989	ENSP00000272852
ENSDARP00000096966	ENSP00000297770
ENSDARP00000089210	ENSP00000222402
ENSDARP00000033537	ENSP00000363019
ENSDARP00000010840	ENSP00000386788
ENSDARP00000111598	ENSP00000416341
ENSDARP00000085584	ENSP00000416341
ENSDARP00000020901	ENSP00000389252
ENSDARP00000129415	ENSP00000360108
ENSDARP00000100006	ENSP00000319756
ENSDARP00000089676	ENSP00000319756
ENSDARP00000023241	ENSP00000171887
ENSDARP00000104095	ENSP00000171887
ENSDARP00000092039	ENSP00000262039
ENSDARP00000110942	ENSP00000356155
ENSDARP00000127320	ENSP00000358413
ENSDARP00000075441	ENSP00000371905
ENSDARP00000071840	ENSP00000371905
ENSDARP00000019867	ENSP00000262096
ENSDARP00000066032	ENSP00000257868
ENSDARP00000025104	ENSP00000296127
ENSDARP00000076218	ENSP00000296127
ENSDARP00000017839	ENSP00000456782
ENSDARP00000097603	ENSP00000370303
ENSDARP00000059752	ENSP00000295228
ENSDARP00000047467	ENSP00000242208
ENSDARP00000006400	ENSP00000242208
ENSDARP00000059761	ENSP00000266646
ENSDARP00000070635	ENSP00000304376
ENSDARP00000122604	ENSP00000267328
ENSDARP00000010427	ENSP00000273047
ENSDARP00000032505	ENSP00000273047
ENSDARP00000062924	ENSP00000360398
ENSDARP00000051848	ENSP00000225665
ENSDARP00000063358	ENSP00000312029
ENSDARP00000037614	ENSP00000262999
ENSDARP00000022921	ENSP00000352565
ENSDARP00000102619	ENSP00000405176
ENSDARP00000077698	ENSP00000324573
ENSDARP00000087984	ENSP00000246080
ENSDARP00000077498	ENSP00000294339
ENSDARP00000046608	ENSP00000297029
ENSDARP00000059227	ENSP00000248444
ENSDARP00000095319	ENSP00000257861
ENSDARP00000038543	ENSP00000415034
ENSDARP00000107185	ENSP00000327545
ENSDARP00000059178	ENSP00000327545
ENSDARP00000091100	ENSP00000307549
ENSDARP00000066406	ENSP00000265634
ENSDARP00000127578	ENSP00000265634
ENSDARP00000055499	ENSP00000293922
ENSDARP00000097777	ENSP00000320563
ENSDARP00000106452	ENSP00000373433
ENSDARP00000106341	ENSP00000222399
ENSDARP00000073606	ENSP00000369643
ENSDARP00000070784	ENSP00000258042
ENSDARP00000117247	ENSP00000354360
ENSDARP00000102758	ENSP00000374309
ENSDARP00000067210	ENSP00000356251
ENSDARP00000124758	ENSP00000356251
ENSDARP00000002773	ENSP00000315011
ENSDARP00000124118	ENSP00000315011
ENSDARP00000045125	ENSP00000252999
ENSDARP00000088783	ENSP00000302846
ENSDARP00000092384	ENSP00000302846
ENSDARP00000128285	ENSP00000291294
ENSDARP00000122788	ENSP00000364907
ENSDARP00000118604	ENSP00000459799
ENSDARP00000102166	ENSP00000292513
ENSDARP00000125736	ENSP00000292513
ENSDARP00000079933	ENSP00000349003
ENSDARP00000126522	ENSP00000380638
ENSDARP00000057818	ENSP00000380638
ENSDARP00000129749	ENSP00000391676
ENSDARP00000105218	ENSP00000371067
ENSDARP00000107572	ENSP00000371067
ENSDARP00000031533	ENSP00000200181
ENSDARP00000060053	ENSP00000365351
ENSDARP00000048900	ENSP00000380948
ENSDARP00000065932	ENSP00000283249
ENSDARP00000049371	ENSP00000222573
ENSDARP00000074455	ENSP00000296181
ENSDARP00000105581	ENSP00000302216
ENSDARP00000092102	ENSP00000362777
ENSDARP00000099059	ENSP00000476312
ENSDARP00000127744	ENSP00000380942
ENSDARP00000040541	ENSP00000380942
ENSDARP00000120441	ENSP00000337261
ENSDARP00000026889	ENSP00000357177
ENSDARP00000011006	ENSP00000347134
ENSDARP00000110756	ENSP00000341071
ENSDARP00000106489	ENSP00000242462
ENSDARP00000073024	ENSP00000317580
ENSDARP00000026490	ENSP00000295108
ENSDARP00000023642	ENSP00000306754
ENSDARP00000089629	ENSP00000297142
ENSDARP00000088468	ENSP00000297142
ENSDARP00000122926	ENSP00000242994
ENSDARP00000072768	ENSP00000354837
ENSDARP00000098827	ENSP00000354837
ENSDARP00000113259	ENSP00000348019
ENSDARP00000027016	ENSP00000261900
ENSDARP00000053281	ENSP00000264157
ENSDARP00000053044	ENSP00000264157
ENSDARP00000071902	ENSP00000295926
ENSDARP00000021380	ENSP00000295926
ENSDARP00000069254	ENSP00000225174
ENSDARP00000030294	ENSP00000029410
ENSDARP00000084432	ENSP00000320965
ENSDARP00000018673	ENSP00000306459
ENSDARP00000128234	ENSP00000420161
ENSDARP00000068647	ENSP00000369055
ENSDARP00000123789	ENSP00000369055
ENSDARP00000116525	ENSP00000310696
ENSDARP00000093526	ENSP00000365435
ENSDARP00000107161	ENSP00000465500
ENSDARP00000128503	ENSP00000302599
ENSDARP00000074921	ENSP00000361932
ENSDARP00000042310	ENSP00000332757
ENSDARP00000094574	ENSP00000416658
ENSDARP00000060997	ENSP00000265191
ENSDARP00000103107	ENSP00000372667
ENSDARP00000120247	ENSP00000219302
ENSDARP00000116332	ENSP00000219479
ENSDARP00000073091	ENSP00000356785
ENSDARP00000024365	ENSP00000453307
ENSDARP00000112074	ENSP00000362981
ENSDARP00000098090	ENSP00000258930
ENSDARP00000107125	ENSP00000269878
ENSDARP00000117455	ENSP00000333873
ENSDARP00000008534	ENSP00000300113
ENSDARP00000117602	ENSP00000349768
ENSDARP00000109139	ENSP00000299441
ENSDARP00000128412	ENSP00000299441
ENSDARP00000112805	ENSP00000406229
ENSDARP00000014827	ENSP00000406229
ENSDARP00000112441	ENSP00000377862
ENSDARP00000104989	ENSP00000217909
ENSDARP00000112426	ENSP00000326693
ENSDARP00000042247	ENSP00000351338
ENSDARP00000117546	ENSP00000351338
ENSDARP00000111388	ENSP00000317128
ENSDARP00000072796	ENSP00000164024
ENSDARP00000088935	ENSP00000362159
ENSDARP00000098554	ENSP00000377061
ENSDARP00000102585	ENSP00000377061
ENSDARP00000059230	ENSP00000296741
ENSDARP00000076322	ENSP00000318066
ENSDARP00000120472	ENSP00000360436
ENSDARP00000019176	ENSP00000223114
ENSDARP00000116381	ENSP00000228027
ENSDARP00000068873	ENSP00000317714
ENSDARP00000102602	ENSP00000320679
ENSDARP00000076385	ENSP00000222812
ENSDARP00000076389	ENSP00000215095
ENSDARP00000010563	ENSP00000225538
ENSDARP00000089740	ENSP00000353032
ENSDARP00000108004	ENSP00000353032
ENSDARP00000089974	ENSP00000377370
ENSDARP00000003809	ENSP00000343339
ENSDARP00000118882	ENSP00000263314
ENSDARP00000064185	ENSP00000357080
ENSDARP00000088703	ENSP00000357080
ENSDARP00000012406	ENSP00000405577
ENSDARP00000112054	ENSP00000253382
ENSDARP00000044327	ENSP00000316924
ENSDARP00000041805	ENSP00000289416
ENSDARP00000081474	ENSP00000300441
ENSDARP00000129465	ENSP00000275358
ENSDARP00000019818	ENSP00000286574
ENSDARP00000060235	ENSP00000256953
ENSDARP00000016722	ENSP00000229002
ENSDARP00000070951	ENSP00000346959
ENSDARP00000127359	ENSP00000363891
ENSDARP00000118404	ENSP00000256689
ENSDARP00000062384	ENSP00000366073
ENSDARP00000004787	ENSP00000366073
ENSDARP00000015568	ENSP00000418748
ENSDARP00000103325	ENSP00000259365
ENSDARP00000117250	ENSP00000411932
ENSDARP00000067105	ENSP00000411932
ENSDARP00000104330	ENSP00000356257
ENSDARP00000073006	ENSP00000356257
ENSDARP00000085297	ENSP00000414670
ENSDARP00000117737	ENSP00000327468
ENSDARP00000108731	ENSP00000379739
ENSDARP00000061658	ENSP00000356468
ENSDARP00000002476	ENSP00000356468
ENSDARP00000005165	ENSP00000317404
ENSDARP00000042962	ENSP00000305725
ENSDARP00000063151	ENSP00000307297
ENSDARP00000047210	ENSP00000264249
ENSDARP00000087111	ENSP00000252011
ENSDARP00000075688	ENSP00000336741
ENSDARP00000103200	ENSP00000284690
ENSDARP00000098355	ENSP00000284690
ENSDARP00000077086	ENSP00000384621
ENSDARP00000002154	ENSP00000365625
ENSDARP00000050113	ENSP00000324270
ENSDARP00000064852	ENSP00000324270
ENSDARP00000063156	ENSP00000355384
ENSDARP00000100522	ENSP00000320217
ENSDARP00000124111	ENSP00000286298
ENSDARP00000074045	ENSP00000354721
ENSDARP00000040423	ENSP00000345873
ENSDARP00000091817	ENSP00000345873
ENSDARP00000036010	ENSP00000304783
ENSDARP00000111636	ENSP00000266682
ENSDARP00000090381	ENSP00000330199
ENSDARP00000089651	ENSP00000323549
ENSDARP00000051230	ENSP00000305260
ENSDARP00000129194	ENSP00000362300
ENSDARP00000110679	ENSP00000362306
ENSDARP00000114406	ENSP00000349208
ENSDARP00000011198	ENSP00000348769
ENSDARP00000116147	ENSP00000362555
ENSDARP00000006534	ENSP00000428968
ENSDARP00000112931	ENSP00000321330
ENSDARP00000126396	ENSP00000321330
ENSDARP00000034051	ENSP00000259939
ENSDARP00000044356	ENSP00000379176
ENSDARP00000111643	ENSP00000261918
ENSDARP00000082095	ENSP00000389588
ENSDARP00000082097	ENSP00000389588
ENSDARP00000076198	ENSP00000371936
ENSDARP00000113146	ENSP00000322343
ENSDARP00000000198	ENSP00000357909
ENSDARP00000121171	ENSP00000357909
ENSDARP00000089558	ENSP00000324857
ENSDARP00000093245	ENSP00000352413
ENSDARP00000121310	ENSP00000297784
ENSDARP00000044470	ENSP00000351732
ENSDARP00000117851	ENSP00000351732
ENSDARP00000037080	ENSP00000465261
ENSDARP00000092615	ENSP00000465261
ENSDARP00000101972	ENSP00000379531
ENSDARP00000079883	ENSP00000325561
ENSDARP00000041053	ENSP00000365776
ENSDARP00000125873	ENSP00000360021
ENSDARP00000124088	ENSP00000360021
ENSDARP00000056513	ENSP00000371594
ENSDARP00000015972	ENSP00000294117
ENSDARP00000063088	ENSP00000300873
ENSDARP00000031762	ENSP00000356832
ENSDARP00000114309	ENSP00000340608
ENSDARP00000095576	ENSP00000354734
ENSDARP00000072364	ENSP00000264952
ENSDARP00000091060	ENSP00000264952
ENSDARP00000114806	ENSP00000381034
ENSDARP00000075890	ENSP00000381034
ENSDARP00000105871	ENSP00000378855
ENSDARP00000063027	ENSP00000356954
ENSDARP00000053992	ENSP00000361959
ENSDARP00000079296	ENSP00000409346
ENSDARP00000017764	ENSP00000409346
ENSDARP00000100058	ENSP00000347409
ENSDARP00000104955	ENSP00000384223
ENSDARP00000079822	ENSP00000302051
ENSDARP00000084443	ENSP00000368682
ENSDARP00000047615	ENSP00000367668
ENSDARP00000114457	ENSP00000386759
ENSDARP00000108473	ENSP00000326477
ENSDARP00000054237	ENSP00000257979
ENSDARP00000005361	ENSP00000257979
ENSDARP00000111271	ENSP00000417980
ENSDARP00000089135	ENSP00000417980
ENSDARP00000101881	ENSP00000373354
ENSDARP00000021578	ENSP00000372654
ENSDARP00000002944	ENSP00000372351
ENSDARP00000111558	ENSP00000334738
ENSDARP00000003352	ENSP00000365757
ENSDARP00000102384	ENSP00000365757
ENSDARP00000060785	ENSP00000335333
ENSDARP00000123825	ENSP00000335333
ENSDARP00000066948	ENSP00000344446
ENSDARP00000112361	ENSP00000274963
ENSDARP00000112055	ENSP00000394487
ENSDARP00000079126	ENSP00000394487
ENSDARP00000025844	ENSP00000364277
ENSDARP00000039223	ENSP00000389787
ENSDARP00000029477	ENSP00000348965
ENSDARP00000110350	ENSP00000262442
ENSDARP00000113154	ENSP00000380876
ENSDARP00000095665	ENSP00000355523
ENSDARP00000119214	ENSP00000451030
ENSDARP00000107046	ENSP00000265104
ENSDARP00000015580	ENSP00000339381
ENSDARP00000040533	ENSP00000339381
ENSDARP00000033675	ENSP00000386229
ENSDARP00000078994	ENSP00000386229
ENSDARP00000111296	ENSP00000468348
ENSDARP00000106153	ENSP00000262445
ENSDARP00000101456	ENSP00000262445
ENSDARP00000118929	ENSP00000311273
ENSDARP00000089814	ENSP00000261383
ENSDARP00000072394	ENSP00000401514
ENSDARP00000111618	ENSP00000458355
ENSDARP00000122341	ENSP00000374045
ENSDARP00000052403	ENSP00000178640
ENSDARP00000048190	ENSP00000381066
ENSDARP00000071257	ENSP00000455948
ENSDARP00000003376	ENSP00000265077
ENSDARP00000047498	ENSP00000331210
ENSDARP00000041350	ENSP00000291481
ENSDARP00000081583	ENSP00000255039
ENSDARP00000124852	ENSP00000387356
ENSDARP00000006674	ENSP00000387356
ENSDARP00000112408	ENSP00000288840
ENSDARP00000054174	ENSP00000441954
ENSDARP00000129653	ENSP00000340913
ENSDARP00000100760	ENSP00000340913
ENSDARP00000108121	ENSP00000368966
ENSDARP00000075235	ENSP00000369003
ENSDARP00000129746	ENSP00000369003
ENSDARP00000116329	ENSP00000419313
ENSDARP00000080947	ENSP00000281708
ENSDARP00000126696	ENSP00000376048
ENSDARP00000059321	ENSP00000411816
ENSDARP00000112348	ENSP00000411816
ENSDARP00000017572	ENSP00000368632
ENSDARP00000122656	ENSP00000452123
ENSDARP00000110437	ENSP00000362900
ENSDARP00000090333	ENSP00000334458
ENSDARP00000051997	ENSP00000269216
ENSDARP00000026381	ENSP00000252997
ENSDARP00000115396	ENSP00000262519
ENSDARP00000010639	ENSP00000261636
ENSDARP00000046093	ENSP00000419619
ENSDARP00000116455	ENSP00000433427
ENSDARP00000075227	ENSP00000433427
ENSDARP00000097450	ENSP00000353210
ENSDARP00000093850	ENSP00000256496
ENSDARP00000019311	ENSP00000256496
ENSDARP00000029798	ENSP00000364589
ENSDARP00000079730	ENSP00000384109
ENSDARP00000109586	ENSP00000376808
ENSDARP00000100474	ENSP00000376808
ENSDARP00000108688	ENSP00000343690
ENSDARP00000116905	ENSP00000288699
ENSDARP00000067454	ENSP00000288699
ENSDARP00000107551	ENSP00000376293
ENSDARP00000006917	ENSP00000316649
ENSDARP00000053613	ENSP00000316649
ENSDARP00000038117	ENSP00000332576
ENSDARP00000112521	ENSP00000332576
ENSDARP00000080573	ENSP00000373565
ENSDARP00000090487	ENSP00000373565
ENSDARP00000098592	ENSP00000363529
ENSDARP00000106472	ENSP00000428876
ENSDARP00000125051	ENSP00000251808
ENSDARP00000124302	ENSP00000251808
ENSDARP00000097661	ENSP00000288955
