ENSLOCP00000011371	ENSORLP00000011382
ENSLOCP00000015004	ENSORLP00000015827
ENSLOCP00000014982	ENSORLP00000015798
ENSLOCP00000006278	ENSORLP00000001587
ENSLOCP00000012857	ENSORLP00000024625
ENSLOCP00000012423	ENSORLP00000015402
ENSLOCP00000020887	ENSORLP00000012353
ENSLOCP00000022354	ENSORLP00000006043
ENSLOCP00000018419	ENSORLP00000014229
ENSLOCP00000011407	ENSORLP00000009383
ENSLOCP00000014974	ENSORLP00000014103
ENSLOCP00000015021	ENSORLP00000014251
ENSLOCP00000011910	ENSORLP00000004946
ENSLOCP00000011910	ENSORLP00000012703
ENSLOCP00000009196	ENSORLP00000000922
ENSLOCP00000022275	ENSORLP00000024602
ENSLOCP00000022331	ENSORLP00000023620
ENSLOCP00000013283	ENSORLP00000009158
ENSLOCP00000013283	ENSORLP00000002082
ENSLOCP00000012147	ENSORLP00000018652
ENSLOCP00000012147	ENSORLP00000008782
ENSLOCP00000004533	ENSORLP00000004459
ENSLOCP00000007904	ENSORLP00000010782
ENSLOCP00000007439	ENSORLP00000011351
ENSLOCP00000019539	ENSORLP00000010868
ENSLOCP00000005972	ENSORLP00000018433
ENSLOCP00000005972	ENSORLP00000022877
ENSLOCP00000000243	ENSORLP00000008622
ENSLOCP00000013597	ENSORLP00000018295
ENSLOCP00000001167	ENSORLP00000012772
ENSLOCP00000015299	ENSORLP00000005306
ENSLOCP00000015299	ENSORLP00000013310
ENSLOCP00000013051	ENSORLP00000020170
ENSLOCP00000020246	ENSORLP00000015091
ENSLOCP00000017014	ENSORLP00000005992
ENSLOCP00000017014	ENSORLP00000014596
ENSLOCP00000020226	ENSORLP00000024653
ENSLOCP00000007996	ENSORLP00000017433
ENSLOCP00000005518	ENSORLP00000008833
ENSLOCP00000014799	ENSORLP00000008234
ENSLOCP00000015003	ENSORLP00000014226
ENSLOCP00000019266	ENSORLP00000003800
ENSLOCP00000015199	ENSORLP00000019024
ENSLOCP00000000861	ENSORLP00000000071
ENSLOCP00000009869	ENSORLP00000004994
ENSLOCP00000009869	ENSORLP00000018514
ENSLOCP00000003970	ENSORLP00000021368
ENSLOCP00000003970	ENSORLP00000022579
ENSLOCP00000001255	ENSORLP00000004543
ENSLOCP00000001255	ENSORLP00000006984
ENSLOCP00000003891	ENSORLP00000015209
ENSLOCP00000002045	ENSORLP00000007222
ENSLOCP00000019164	ENSORLP00000008952
ENSLOCP00000019164	ENSORLP00000001329
ENSLOCP00000012101	ENSORLP00000022431
ENSLOCP00000018146	ENSORLP00000002001
ENSLOCP00000018146	ENSORLP00000000548
ENSLOCP00000002115	ENSORLP00000019801
ENSLOCP00000001475	ENSORLP00000009359
ENSLOCP00000001477	ENSORLP00000011053
ENSLOCP00000006174	ENSORLP00000014001
ENSLOCP00000021249	ENSORLP00000015701
ENSLOCP00000009258	ENSORLP00000023324
ENSLOCP00000014787	ENSORLP00000006096
ENSLOCP00000011788	ENSORLP00000013282
ENSLOCP00000009247	ENSORLP00000000934
ENSLOCP00000003414	ENSORLP00000002426
ENSLOCP00000019620	ENSORLP00000015345
ENSLOCP00000010109	ENSORLP00000011286
ENSLOCP00000001320	ENSORLP00000005090
ENSLOCP00000020391	ENSORLP00000019586
ENSLOCP00000020544	ENSORLP00000012710
ENSLOCP00000020207	ENSORLP00000015194
ENSLOCP00000015014	ENSORLP00000021556
ENSLOCP00000005656	ENSORLP00000018327
ENSLOCP00000005656	ENSORLP00000011943
ENSLOCP00000019622	ENSORLP00000025867
ENSLOCP00000006808	ENSORLP00000008699
ENSLOCP00000016067	ENSORLP00000013767
ENSLOCP00000022347	ENSORLP00000013288
ENSLOCP00000008958	ENSORLP00000000683
ENSLOCP00000022237	ENSORLP00000009621
ENSLOCP00000015389	ENSORLP00000003282
ENSLOCP00000015389	ENSORLP00000013137
ENSLOCP00000015913	ENSORLP00000009851
ENSLOCP00000015913	ENSORLP00000006938
ENSLOCP00000020474	ENSORLP00000001014
ENSLOCP00000018610	ENSORLP00000002180
ENSLOCP00000008486	ENSORLP00000023050
ENSLOCP00000008486	ENSORLP00000016521
ENSLOCP00000010741	ENSORLP00000015692
ENSLOCP00000017452	ENSORLP00000003247
ENSLOCP00000014505	ENSORLP00000006278
ENSLOCP00000016561	ENSORLP00000021337
ENSLOCP00000016561	ENSORLP00000015484
ENSLOCP00000008509	ENSORLP00000009553
ENSLOCP00000008544	ENSORLP00000021951
ENSLOCP00000005095	ENSORLP00000011009
ENSLOCP00000005087	ENSORLP00000008364
ENSLOCP00000017426	ENSORLP00000024589
ENSLOCP00000014919	ENSORLP00000014856
ENSLOCP00000013854	ENSORLP00000020903
ENSLOCP00000016600	ENSORLP00000021300
ENSLOCP00000014581	ENSORLP00000006363
ENSLOCP00000008686	ENSORLP00000021937
ENSLOCP00000001451	ENSORLP00000008937
ENSLOCP00000004162	ENSORLP00000014690
ENSLOCP00000016307	ENSORLP00000008204
ENSLOCP00000020913	ENSORLP00000012427
ENSLOCP00000018878	ENSORLP00000019448
ENSLOCP00000018878	ENSORLP00000009608
ENSLOCP00000004678	ENSORLP00000025156
ENSLOCP00000003904	ENSORLP00000022577
ENSLOCP00000004963	ENSORLP00000024865
ENSLOCP00000020309	ENSORLP00000012947
ENSLOCP00000003456	ENSORLP00000025626
ENSLOCP00000003456	ENSORLP00000009855
ENSLOCP00000009338	ENSORLP00000003714
ENSLOCP00000014922	ENSORLP00000016673
ENSLOCP00000020307	ENSORLP00000012259
ENSLOCP00000003664	ENSORLP00000023598
ENSLOCP00000002770	ENSORLP00000012651
ENSLOCP00000015868	ENSORLP00000023441
ENSLOCP00000011494	ENSORLP00000005130
ENSLOCP00000001745	ENSORLP00000002193
ENSLOCP00000012076	ENSORLP00000008979
ENSLOCP00000012076	ENSORLP00000016719
ENSLOCP00000020091	ENSORLP00000020459
ENSLOCP00000002652	ENSORLP00000000554
ENSLOCP00000018748	ENSORLP00000020512
ENSLOCP00000012863	ENSORLP00000020110
ENSLOCP00000005168	ENSORLP00000015341
ENSLOCP00000005168	ENSORLP00000012143
ENSLOCP00000018733	ENSORLP00000012006
ENSLOCP00000002354	ENSORLP00000022079
ENSLOCP00000017867	ENSORLP00000006421
ENSLOCP00000012040	ENSORLP00000022741
ENSLOCP00000019739	ENSORLP00000020131
ENSLOCP00000009176	ENSORLP00000016083
ENSLOCP00000021019	ENSORLP00000022058
ENSLOCP00000013399	ENSORLP00000016529
ENSLOCP00000001836	ENSORLP00000020049
ENSLOCP00000001836	ENSORLP00000011397
ENSLOCP00000015230	ENSORLP00000003336
ENSLOCP00000022124	ENSORLP00000017316
ENSLOCP00000020165	ENSORLP00000001759
ENSLOCP00000022027	ENSORLP00000007155
ENSLOCP00000015172	ENSORLP00000022584
ENSLOCP00000015172	ENSORLP00000020948
ENSLOCP00000019047	ENSORLP00000013398
ENSLOCP00000019047	ENSORLP00000000075
ENSLOCP00000018331	ENSORLP00000008648
ENSLOCP00000018392	ENSORLP00000013770
ENSLOCP00000006160	ENSORLP00000012638
ENSLOCP00000006380	ENSORLP00000014497
ENSLOCP00000021345	ENSORLP00000013510
ENSLOCP00000021345	ENSORLP00000016901
ENSLOCP00000003393	ENSORLP00000013581
ENSLOCP00000007757	ENSORLP00000012881
ENSLOCP00000007757	ENSORLP00000003323
ENSLOCP00000015466	ENSORLP00000024239
ENSLOCP00000015466	ENSORLP00000005193
ENSLOCP00000008185	ENSORLP00000004433
ENSLOCP00000008185	ENSORLP00000006654
ENSLOCP00000005201	ENSORLP00000019526
ENSLOCP00000009278	ENSORLP00000015487
ENSLOCP00000013215	ENSORLP00000006294
ENSLOCP00000005098	ENSORLP00000019045
ENSLOCP00000005098	ENSORLP00000009505
ENSLOCP00000012591	ENSORLP00000010146
ENSLOCP00000001802	ENSORLP00000003979
ENSLOCP00000013240	ENSORLP00000006260
ENSLOCP00000006355	ENSORLP00000018985
ENSLOCP00000010729	ENSORLP00000006517
ENSLOCP00000013005	ENSORLP00000002454
ENSLOCP00000001249	ENSORLP00000011481
ENSLOCP00000012376	ENSORLP00000016353
ENSLOCP00000006076	ENSORLP00000011290
ENSLOCP00000004986	ENSORLP00000019609
ENSLOCP00000020930	ENSORLP00000012484
ENSLOCP00000011649	ENSORLP00000001317
ENSLOCP00000013763	ENSORLP00000006212
ENSLOCP00000001661	ENSORLP00000006774
ENSLOCP00000004573	ENSORLP00000016761
ENSLOCP00000021101	ENSORLP00000012971
ENSLOCP00000021119	ENSORLP00000013074
ENSLOCP00000004648	ENSORLP00000014936
ENSLOCP00000001774	ENSORLP00000006718
ENSLOCP00000017848	ENSORLP00000022990
ENSLOCP00000019707	ENSORLP00000017033
ENSLOCP00000008903	ENSORLP00000000761
ENSLOCP00000009301	ENSORLP00000000575
ENSLOCP00000002681	ENSORLP00000018836
ENSLOCP00000011749	ENSORLP00000003526
ENSLOCP00000011749	ENSORLP00000003160
ENSLOCP00000015293	ENSORLP00000007301
ENSLOCP00000013039	ENSORLP00000002121
ENSLOCP00000013039	ENSORLP00000020182
ENSLOCP00000015724	ENSORLP00000006628
ENSLOCP00000018536	ENSORLP00000002305
ENSLOCP00000020637	ENSORLP00000018693
ENSLOCP00000010252	ENSORLP00000016258
ENSLOCP00000009718	ENSORLP00000007122
ENSLOCP00000008714	ENSORLP00000007335
ENSLOCP00000008714	ENSORLP00000011963
ENSLOCP00000006464	ENSORLP00000013569
ENSLOCP00000003792	ENSORLP00000000961
ENSLOCP00000003792	ENSORLP00000005696
ENSLOCP00000001799	ENSORLP00000017410
ENSLOCP00000005613	ENSORLP00000004477
ENSLOCP00000019229	ENSORLP00000018240
ENSLOCP00000006172	ENSORLP00000006441
ENSLOCP00000006172	ENSORLP00000015981
ENSLOCP00000016069	ENSORLP00000021285
ENSLOCP00000016069	ENSORLP00000014129
ENSLOCP00000013346	ENSORLP00000005414
ENSLOCP00000007522	ENSORLP00000018383
ENSLOCP00000007522	ENSORLP00000000110
ENSLOCP00000017688	ENSORLP00000011695
ENSLOCP00000010986	ENSORLP00000022601
ENSLOCP00000017937	ENSORLP00000001508
ENSLOCP00000017727	ENSORLP00000011806
ENSLOCP00000010939	ENSORLP00000022564
ENSLOCP00000020729	ENSORLP00000022253
ENSLOCP00000013466	ENSORLP00000022387
ENSLOCP00000013466	ENSORLP00000013829
ENSLOCP00000007372	ENSORLP00000009251
ENSLOCP00000007372	ENSORLP00000006226
ENSLOCP00000014669	ENSORLP00000003012
ENSLOCP00000014669	ENSORLP00000007737
ENSLOCP00000011851	ENSORLP00000014515
ENSLOCP00000011851	ENSORLP00000020575
ENSLOCP00000011817	ENSORLP00000014595
ENSLOCP00000005889	ENSORLP00000010295
ENSLOCP00000013617	ENSORLP00000020463
ENSLOCP00000013617	ENSORLP00000012874
ENSLOCP00000009810	ENSORLP00000021450
ENSLOCP00000005223	ENSORLP00000006512
ENSLOCP00000007304	ENSORLP00000019802
ENSLOCP00000007381	ENSORLP00000022358
ENSLOCP00000009662	ENSORLP00000021516
ENSLOCP00000021736	ENSORLP00000006493
ENSLOCP00000021648	ENSORLP00000004087
ENSLOCP00000009878	ENSORLP00000010920
ENSLOCP00000003270	ENSORLP00000024104
ENSLOCP00000006643	ENSORLP00000001356
ENSLOCP00000008235	ENSORLP00000013047
ENSLOCP00000012239	ENSORLP00000007123
ENSLOCP00000012239	ENSORLP00000015501
ENSLOCP00000020521	ENSORLP00000012581
ENSLOCP00000012480	ENSORLP00000010072
ENSLOCP00000015867	ENSORLP00000016874
ENSLOCP00000007189	ENSORLP00000014446
ENSLOCP00000016107	ENSORLP00000002374
ENSLOCP00000016107	ENSORLP00000011518
ENSLOCP00000011802	ENSORLP00000011803
ENSLOCP00000011802	ENSORLP00000014943
ENSLOCP00000009763	ENSORLP00000021457
ENSLOCP00000009763	ENSORLP00000004415
ENSLOCP00000013889	ENSORLP00000016751
ENSLOCP00000006395	ENSORLP00000000061
ENSLOCP00000006395	ENSORLP00000000064
ENSLOCP00000019042	ENSORLP00000019893
ENSLOCP00000011305	ENSORLP00000017305
ENSLOCP00000011305	ENSORLP00000003590
ENSLOCP00000011809	ENSORLP00000004912
ENSLOCP00000011809	ENSORLP00000012728
ENSLOCP00000015409	ENSORLP00000005974
ENSLOCP00000015697	ENSORLP00000015639
ENSLOCP00000019250	ENSORLP00000003656
ENSLOCP00000019250	ENSORLP00000011320
ENSLOCP00000002351	ENSORLP00000017079
ENSLOCP00000002301	ENSORLP00000025856
ENSLOCP00000011787	ENSORLP00000003226
ENSLOCP00000011787	ENSORLP00000003572
ENSLOCP00000000918	ENSORLP00000001626
ENSLOCP00000018946	ENSORLP00000021844
ENSLOCP00000010013	ENSORLP00000011894
ENSLOCP00000009480	ENSORLP00000007213
ENSLOCP00000009480	ENSORLP00000012318
ENSLOCP00000011279	ENSORLP00000009292
ENSLOCP00000002107	ENSORLP00000015317
ENSLOCP00000009525	ENSORLP00000021130
ENSLOCP00000005247	ENSORLP00000011652
ENSLOCP00000005247	ENSORLP00000015905
ENSLOCP00000019260	ENSORLP00000003781
ENSLOCP00000022139	ENSORLP00000007613
ENSLOCP00000022139	ENSORLP00000018075
ENSLOCP00000022355	ENSORLP00000019201
ENSLOCP00000022355	ENSORLP00000007439
ENSLOCP00000013391	ENSORLP00000000119
ENSLOCP00000011558	ENSORLP00000000866
ENSLOCP00000011558	ENSORLP00000006864
ENSLOCP00000002949	ENSORLP00000007612
ENSLOCP00000019834	ENSORLP00000015226
ENSLOCP00000019834	ENSORLP00000015330
ENSLOCP00000000029	ENSORLP00000004476
ENSLOCP00000018956	ENSORLP00000018673
ENSLOCP00000021523	ENSORLP00000019866
ENSLOCP00000022111	ENSORLP00000021634
ENSLOCP00000022111	ENSORLP00000018729
ENSLOCP00000022382	ENSORLP00000018282
ENSLOCP00000021639	ENSORLP00000005281
ENSLOCP00000015404	ENSORLP00000013034
ENSLOCP00000022162	ENSORLP00000018573
ENSLOCP00000022259	ENSORLP00000016295
ENSLOCP00000022259	ENSORLP00000011393
ENSLOCP00000005844	ENSORLP00000022367
ENSLOCP00000022285	ENSORLP00000020788
ENSLOCP00000021741	ENSORLP00000018784
ENSLOCP00000021654	ENSORLP00000008208
ENSLOCP00000021787	ENSORLP00000004002
ENSLOCP00000021576	ENSORLP00000010534
ENSLOCP00000021511	ENSORLP00000012595
ENSLOCP00000003449	ENSORLP00000014877
ENSLOCP00000017589	ENSORLP00000006232
ENSLOCP00000015841	ENSORLP00000013425
ENSLOCP00000010666	ENSORLP00000011747
ENSLOCP00000017564	ENSORLP00000016320
ENSLOCP00000004766	ENSORLP00000022534
ENSLOCP00000019017	ENSORLP00000020272
ENSLOCP00000019017	ENSORLP00000021033
ENSLOCP00000010913	ENSORLP00000009599
ENSLOCP00000010913	ENSORLP00000014330
ENSLOCP00000002482	ENSORLP00000022775
ENSLOCP00000015984	ENSORLP00000020052
ENSLOCP00000015984	ENSORLP00000022770
ENSLOCP00000011912	ENSORLP00000015814
ENSLOCP00000002675	ENSORLP00000002789
ENSLOCP00000007695	ENSORLP00000016867
ENSLOCP00000007668	ENSORLP00000006091
ENSLOCP00000008395	ENSORLP00000007436
ENSLOCP00000018153	ENSORLP00000019384
ENSLOCP00000017286	ENSORLP00000016555
ENSLOCP00000017735	ENSORLP00000008568
ENSLOCP00000009977	ENSORLP00000011968
ENSLOCP00000005611	ENSORLP00000003042
ENSLOCP00000013252	ENSORLP00000023041
ENSLOCP00000003346	ENSORLP00000001354
ENSLOCP00000006083	ENSORLP00000006575
ENSLOCP00000004158	ENSORLP00000003949
ENSLOCP00000007724	ENSORLP00000004642
ENSLOCP00000010201	ENSORLP00000003101
ENSLOCP00000010170	ENSORLP00000010363
ENSLOCP00000012902	ENSORLP00000012714
ENSLOCP00000012902	ENSORLP00000018329
ENSLOCP00000008933	ENSORLP00000007102
ENSLOCP00000019697	ENSORLP00000016505
ENSLOCP00000007765	ENSORLP00000000616
ENSLOCP00000020613	ENSORLP00000000779
ENSLOCP00000020613	ENSORLP00000021664
ENSLOCP00000009052	ENSORLP00000025204
ENSLOCP00000003727	ENSORLP00000012823
ENSLOCP00000001915	ENSORLP00000006800
ENSLOCP00000020852	ENSORLP00000012075
ENSLOCP00000012301	ENSORLP00000025502
ENSLOCP00000012301	ENSORLP00000004821
ENSLOCP00000006753	ENSORLP00000007023
ENSLOCP00000003093	ENSORLP00000006679
ENSLOCP00000002812	ENSORLP00000020341
ENSLOCP00000001651	ENSORLP00000003277
ENSLOCP00000002783	ENSORLP00000020365
ENSLOCP00000010185	ENSORLP00000003045
ENSLOCP00000015433	ENSORLP00000021107
ENSLOCP00000003801	ENSORLP00000008543
ENSLOCP00000018866	ENSORLP00000014318
ENSLOCP00000000757	ENSORLP00000023599
ENSLOCP00000005956	ENSORLP00000006814
ENSLOCP00000012378	ENSORLP00000011160
ENSLOCP00000009635	ENSORLP00000005184
ENSLOCP00000016744	ENSORLP00000010444
ENSLOCP00000018525	ENSORLP00000014932
ENSLOCP00000016926	ENSORLP00000011903
ENSLOCP00000020005	ENSORLP00000020703
ENSLOCP00000007306	ENSORLP00000017772
ENSLOCP00000010430	ENSORLP00000007243
ENSLOCP00000005960	ENSORLP00000001073
ENSLOCP00000003185	ENSORLP00000015682
ENSLOCP00000004936	ENSORLP00000009072
ENSLOCP00000008528	ENSORLP00000017075
ENSLOCP00000010849	ENSORLP00000006408
ENSLOCP00000009689	ENSORLP00000010486
ENSLOCP00000015393	ENSORLP00000024931
ENSLOCP00000020836	ENSORLP00000018549
ENSLOCP00000017150	ENSORLP00000005835
ENSLOCP00000017158	ENSORLP00000005782
ENSLOCP00000017158	ENSORLP00000014553
ENSLOCP00000017964	ENSORLP00000023265
ENSLOCP00000017679	ENSORLP00000011428
ENSLOCP00000016712	ENSORLP00000012690
ENSLOCP00000016712	ENSORLP00000012013
ENSLOCP00000015258	ENSORLP00000023159
ENSLOCP00000005115	ENSORLP00000009891
ENSLOCP00000004267	ENSORLP00000024671
ENSLOCP00000004251	ENSORLP00000009836
ENSLOCP00000004251	ENSORLP00000016077
ENSLOCP00000002492	ENSORLP00000006410
ENSLOCP00000018027	ENSORLP00000010167
ENSLOCP00000018027	ENSORLP00000015659
ENSLOCP00000021369	ENSORLP00000021472
ENSLOCP00000004928	ENSORLP00000013598
ENSLOCP00000004928	ENSORLP00000008613
ENSLOCP00000001676	ENSORLP00000014288
ENSLOCP00000001676	ENSORLP00000006210
ENSLOCP00000017558	ENSORLP00000004060
ENSLOCP00000004190	ENSORLP00000008006
ENSLOCP00000004190	ENSORLP00000022111
ENSLOCP00000007666	ENSORLP00000002678
ENSLOCP00000002280	ENSORLP00000025820
ENSLOCP00000006229	ENSORLP00000011276
ENSLOCP00000002224	ENSORLP00000025817
ENSLOCP00000006176	ENSORLP00000011328
ENSLOCP00000003704	ENSORLP00000001490
ENSLOCP00000003560	ENSORLP00000013926
ENSLOCP00000016810	ENSORLP00000010220
ENSLOCP00000022016	ENSORLP00000020607
ENSLOCP00000000419	ENSORLP00000004138
ENSLOCP00000004868	ENSORLP00000002976
ENSLOCP00000004868	ENSORLP00000011313
ENSLOCP00000014346	ENSORLP00000012591
ENSLOCP00000012846	ENSORLP00000017483
ENSLOCP00000016795	ENSORLP00000008925
ENSLOCP00000016481	ENSORLP00000015293
ENSLOCP00000003920	ENSORLP00000021399
ENSLOCP00000003920	ENSORLP00000024708
ENSLOCP00000020557	ENSORLP00000017530
ENSLOCP00000020557	ENSORLP00000000900
ENSLOCP00000017477	ENSORLP00000011044
ENSLOCP00000010177	ENSORLP00000015649
ENSLOCP00000010177	ENSORLP00000003069
ENSLOCP00000022062	ENSORLP00000009070
ENSLOCP00000003951	ENSORLP00000007229
ENSLOCP00000015060	ENSORLP00000000409
ENSLOCP00000015772	ENSORLP00000009942
ENSLOCP00000021886	ENSORLP00000005820
ENSLOCP00000021882	ENSORLP00000005788
ENSLOCP00000010703	ENSORLP00000008102
ENSLOCP00000021603	ENSORLP00000010733
ENSLOCP00000021881	ENSORLP00000005802
ENSLOCP00000021604	ENSORLP00000010709
ENSLOCP00000021489	ENSORLP00000015145
ENSLOCP00000021489	ENSORLP00000017633
ENSLOCP00000020904	ENSORLP00000020200
ENSLOCP00000017071	ENSORLP00000010254
ENSLOCP00000000428	ENSORLP00000022101
ENSLOCP00000000428	ENSORLP00000004520
ENSLOCP00000009734	ENSORLP00000007069
ENSLOCP00000009734	ENSORLP00000024437
ENSLOCP00000008746	ENSORLP00000007282
ENSLOCP00000012754	ENSORLP00000002383
ENSLOCP00000012754	ENSORLP00000012531
ENSLOCP00000012874	ENSORLP00000018742
ENSLOCP00000012874	ENSORLP00000020102
ENSLOCP00000001415	ENSORLP00000020852
ENSLOCP00000001415	ENSORLP00000017379
ENSLOCP00000006150	ENSORLP00000020665
ENSLOCP00000016390	ENSORLP00000003633
ENSLOCP00000002520	ENSORLP00000009474
ENSLOCP00000019989	ENSORLP00000020761
ENSLOCP00000005799	ENSORLP00000010764
ENSLOCP00000006911	ENSORLP00000002823
ENSLOCP00000015983	ENSORLP00000004147
ENSLOCP00000007976	ENSORLP00000017334
ENSLOCP00000015910	ENSORLP00000022278
ENSLOCP00000006056	ENSORLP00000006202
ENSLOCP00000009203	ENSORLP00000006849
ENSLOCP00000008378	ENSORLP00000012295
ENSLOCP00000008378	ENSORLP00000012919
ENSLOCP00000002298	ENSORLP00000010475
ENSLOCP00000009308	ENSORLP00000005844
ENSLOCP00000022022	ENSORLP00000017203
ENSLOCP00000015727	ENSORLP00000004324
ENSLOCP00000003183	ENSORLP00000014782
ENSLOCP00000021131	ENSORLP00000002757
ENSLOCP00000007533	ENSORLP00000019574
ENSLOCP00000011178	ENSORLP00000004938
ENSLOCP00000008167	ENSORLP00000023953
ENSLOCP00000006588	ENSORLP00000011671
ENSLOCP00000003202	ENSORLP00000008537
ENSLOCP00000004642	ENSORLP00000008296
ENSLOCP00000004642	ENSORLP00000020834
ENSLOCP00000000256	ENSORLP00000017660
ENSLOCP00000021973	ENSORLP00000023987
ENSLOCP00000003419	ENSORLP00000019654
ENSLOCP00000014876	ENSORLP00000005993
ENSLOCP00000016950	ENSORLP00000010793
ENSLOCP00000016950	ENSORLP00000010095
ENSLOCP00000013204	ENSORLP00000013993
ENSLOCP00000013183	ENSORLP00000014046
ENSLOCP00000010183	ENSORLP00000015114
ENSLOCP00000002171	ENSORLP00000003208
ENSLOCP00000022392	ENSORLP00000018476
ENSLOCP00000022392	ENSORLP00000009625
ENSLOCP00000021983	ENSORLP00000019386
ENSLOCP00000021893	ENSORLP00000022435
ENSLOCP00000021894	ENSORLP00000022438
ENSLOCP00000016796	ENSORLP00000009730
ENSLOCP00000006471	ENSORLP00000018913
ENSLOCP00000006471	ENSORLP00000012327
ENSLOCP00000018371	ENSORLP00000013996
ENSLOCP00000018371	ENSORLP00000011251
ENSLOCP00000004163	ENSORLP00000010047
ENSLOCP00000018124	ENSORLP00000008192
ENSLOCP00000018124	ENSORLP00000011896
ENSLOCP00000021909	ENSORLP00000016225
ENSLOCP00000021909	ENSORLP00000004769
ENSLOCP00000021615	ENSORLP00000003799
ENSLOCP00000011306	ENSORLP00000002731
ENSLOCP00000011306	ENSORLP00000022643
ENSLOCP00000007826	ENSORLP00000019632
ENSLOCP00000012925	ENSORLP00000024352
ENSLOCP00000016470	ENSORLP00000012895
ENSLOCP00000016470	ENSORLP00000008693
ENSLOCP00000009548	ENSORLP00000012783
ENSLOCP00000021542	ENSORLP00000012172
ENSLOCP00000014970	ENSORLP00000016535
ENSLOCP00000017470	ENSORLP00000011296
ENSLOCP00000017470	ENSORLP00000010787
ENSLOCP00000021625	ENSORLP00000005486
ENSLOCP00000022375	ENSORLP00000021839
ENSLOCP00000022372	ENSORLP00000006936
ENSLOCP00000022372	ENSORLP00000021983
ENSLOCP00000020438	ENSORLP00000005034
ENSLOCP00000020438	ENSORLP00000016139
ENSLOCP00000011090	ENSORLP00000004178
ENSLOCP00000011090	ENSORLP00000005573
ENSLOCP00000003798	ENSORLP00000018120
ENSLOCP00000005577	ENSORLP00000016770
ENSLOCP00000005577	ENSORLP00000001415
ENSLOCP00000002350	ENSORLP00000009517
ENSLOCP00000006874	ENSORLP00000021094
ENSLOCP00000006874	ENSORLP00000004884
ENSLOCP00000010195	ENSORLP00000024878
ENSLOCP00000015889	ENSORLP00000006144
ENSLOCP00000009928	ENSORLP00000025223
ENSLOCP00000011996	ENSORLP00000009669
ENSLOCP00000008463	ENSORLP00000013286
ENSLOCP00000008463	ENSORLP00000018639
ENSLOCP00000017895	ENSORLP00000008175
ENSLOCP00000017895	ENSORLP00000010869
ENSLOCP00000022148	ENSORLP00000003758
ENSLOCP00000022148	ENSORLP00000010446
ENSLOCP00000021593	ENSORLP00000012926
ENSLOCP00000021592	ENSORLP00000012912
ENSLOCP00000021502	ENSORLP00000019495
ENSLOCP00000014291	ENSORLP00000012929
ENSLOCP00000021877	ENSORLP00000013995
ENSLOCP00000021878	ENSORLP00000014030
ENSLOCP00000022182	ENSORLP00000019977
ENSLOCP00000013530	ENSORLP00000010637
ENSLOCP00000020045	ENSORLP00000013026
ENSLOCP00000018456	ENSORLP00000013007
ENSLOCP00000002928	ENSORLP00000020962
ENSLOCP00000018452	ENSORLP00000012933
ENSLOCP00000022383	ENSORLP00000015749
ENSLOCP00000002786	ENSORLP00000019109
ENSLOCP00000004587	ENSORLP00000017637
ENSLOCP00000020413	ENSORLP00000014116
ENSLOCP00000012970	ENSORLP00000001523
ENSLOCP00000021599	ENSORLP00000002219
ENSLOCP00000022318	ENSORLP00000012908
ENSLOCP00000022076	ENSORLP00000012964
ENSLOCP00000021662	ENSORLP00000012975
ENSLOCP00000021662	ENSORLP00000016967
ENSLOCP00000021888	ENSORLP00000004425
ENSLOCP00000021482	ENSORLP00000007398
ENSLOCP00000007916	ENSORLP00000017986
ENSLOCP00000006098	ENSORLP00000018562
ENSLOCP00000009237	ENSORLP00000009203
ENSLOCP00000006114	ENSORLP00000018541
ENSLOCP00000009221	ENSORLP00000009174
ENSLOCP00000018576	ENSORLP00000011554
ENSLOCP00000012810	ENSORLP00000024444
ENSLOCP00000017996	ENSORLP00000006130
ENSLOCP00000017996	ENSORLP00000018026
ENSLOCP00000004688	ENSORLP00000021787
ENSLOCP00000015633	ENSORLP00000000276
ENSLOCP00000014716	ENSORLP00000003479
ENSLOCP00000014725	ENSORLP00000003427
