ENSGACP00000003450	ENSCAFP00000014731
ENSGACP00000006120	ENSCAFP00000022153
ENSGACP00000004865	ENSCAFP00000010713
ENSGACP00000009478	ENSCAFP00000006307
ENSGACP00000015034	ENSCAFP00000006307
ENSGACP00000024084	ENSCAFP00000001284
ENSGACP00000018888	ENSCAFP00000028037
ENSGACP00000020762	ENSCAFP00000011543
ENSGACP00000025159	ENSCAFP00000015232
ENSGACP00000012712	ENSCAFP00000015232
ENSGACP00000010145	ENSCAFP00000016271
ENSGACP00000014427	ENSCAFP00000008627
ENSGACP00000022909	ENSCAFP00000025807
ENSGACP00000001503	ENSCAFP00000028007
ENSGACP00000010994	ENSCAFP00000020805
ENSGACP00000021024	ENSCAFP00000017637
ENSGACP00000004613	ENSCAFP00000006806
ENSGACP00000025335	ENSCAFP00000016843
ENSGACP00000004202	ENSCAFP00000029477
ENSGACP00000018873	ENSCAFP00000030133
ENSGACP00000025418	ENSCAFP00000016456
ENSGACP00000016846	ENSCAFP00000005730
ENSGACP00000025918	ENSCAFP00000005591
ENSGACP00000020306	ENSCAFP00000030251
ENSGACP00000022452	ENSCAFP00000038159
ENSGACP00000019684	ENSCAFP00000010611
ENSGACP00000015612	ENSCAFP00000031321
ENSGACP00000006079	ENSCAFP00000025004
ENSGACP00000011530	ENSCAFP00000023075
ENSGACP00000006594	ENSCAFP00000008685
ENSGACP00000007576	ENSCAFP00000013893
ENSGACP00000020092	ENSCAFP00000000198
ENSGACP00000005477	ENSCAFP00000019619
ENSGACP00000018514	ENSCAFP00000023626
ENSGACP00000014931	ENSCAFP00000020158
ENSGACP00000026154	ENSCAFP00000002500
ENSGACP00000022114	ENSCAFP00000010846
ENSGACP00000021255	ENSCAFP00000039464
ENSGACP00000011126	ENSCAFP00000003425
ENSGACP00000027545	ENSCAFP00000036941
ENSGACP00000009008	ENSCAFP00000014226
ENSGACP00000009136	ENSCAFP00000000819
ENSGACP00000021086	ENSCAFP00000039082
ENSGACP00000014575	ENSCAFP00000003703
ENSGACP00000002854	ENSCAFP00000022645
ENSGACP00000001107	ENSCAFP00000038741
ENSGACP00000020488	ENSCAFP00000022900
ENSGACP00000008669	ENSCAFP00000041069
ENSGACP00000015391	ENSCAFP00000021270
ENSGACP00000010795	ENSCAFP00000021270
ENSGACP00000006551	ENSCAFP00000013454
ENSGACP00000021729	ENSCAFP00000013454
ENSGACP00000021576	ENSCAFP00000038294
ENSGACP00000001516	ENSCAFP00000038294
ENSGACP00000008485	ENSCAFP00000010197
ENSGACP00000021484	ENSCAFP00000010197
ENSGACP00000017712	ENSCAFP00000029121
ENSGACP00000023525	ENSCAFP00000003758
ENSGACP00000025708	ENSCAFP00000025687
ENSGACP00000008476	ENSCAFP00000025687
ENSGACP00000022475	ENSCAFP00000026880
ENSGACP00000004321	ENSCAFP00000028649
ENSGACP00000014155	ENSCAFP00000028649
ENSGACP00000007364	ENSCAFP00000027245
ENSGACP00000014814	ENSCAFP00000027245
ENSGACP00000011329	ENSCAFP00000018027
ENSGACP00000005435	ENSCAFP00000002094
ENSGACP00000019837	ENSCAFP00000018915
ENSGACP00000004616	ENSCAFP00000014580
ENSGACP00000019661	ENSCAFP00000021092
ENSGACP00000026871	ENSCAFP00000024445
ENSGACP00000024491	ENSCAFP00000024445
ENSGACP00000023382	ENSCAFP00000025731
ENSGACP00000020122	ENSCAFP00000007363
ENSGACP00000020127	ENSCAFP00000007352
ENSGACP00000025510	ENSCAFP00000024067
ENSGACP00000024333	ENSCAFP00000036393
ENSGACP00000025920	ENSCAFP00000036393
ENSGACP00000021591	ENSCAFP00000009344
ENSGACP00000023077	ENSCAFP00000025790
ENSGACP00000020141	ENSCAFP00000007267
ENSGACP00000005345	ENSCAFP00000007267
ENSGACP00000010070	ENSCAFP00000030158
ENSGACP00000008793	ENSCAFP00000030952
ENSGACP00000022301	ENSCAFP00000031515
ENSGACP00000012140	ENSCAFP00000007060
ENSGACP00000026537	ENSCAFP00000039476
ENSGACP00000024079	ENSCAFP00000025617
ENSGACP00000009268	ENSCAFP00000037150
ENSGACP00000009266	ENSCAFP00000007724
ENSGACP00000014933	ENSCAFP00000037496
ENSGACP00000024369	ENSCAFP00000041395
ENSGACP00000014267	ENSCAFP00000033778
ENSGACP00000010035	ENSCAFP00000013925
ENSGACP00000021621	ENSCAFP00000022688
ENSGACP00000014263	ENSCAFP00000013395
ENSGACP00000003293	ENSCAFP00000036197
ENSGACP00000012814	ENSCAFP00000036197
ENSGACP00000012809	ENSCAFP00000018667
ENSGACP00000014651	ENSCAFP00000008544
ENSGACP00000017749	ENSCAFP00000013462
ENSGACP00000005060	ENSCAFP00000014449
ENSGACP00000023626	ENSCAFP00000024876
ENSGACP00000005519	ENSCAFP00000041871
ENSGACP00000005538	ENSCAFP00000041871
ENSGACP00000019983	ENSCAFP00000013851
ENSGACP00000010092	ENSCAFP00000006023
ENSGACP00000016932	ENSCAFP00000006023
ENSGACP00000024360	ENSCAFP00000016721
ENSGACP00000023605	ENSCAFP00000016721
ENSGACP00000023843	ENSCAFP00000016971
ENSGACP00000026309	ENSCAFP00000016971
ENSGACP00000016659	ENSCAFP00000015283
ENSGACP00000022526	ENSCAFP00000015283
ENSGACP00000022400	ENSCAFP00000025749
ENSGACP00000024700	ENSCAFP00000018312
ENSGACP00000005960	ENSCAFP00000040877
ENSGACP00000003527	ENSCAFP00000000046
ENSGACP00000014745	ENSCAFP00000017487
ENSGACP00000011254	ENSCAFP00000020543
ENSGACP00000002776	ENSCAFP00000020543
ENSGACP00000019733	ENSCAFP00000007315
ENSGACP00000004384	ENSCAFP00000020576
ENSGACP00000013235	ENSCAFP00000000929
ENSGACP00000007648	ENSCAFP00000017935
ENSGACP00000026563	ENSCAFP00000006736
ENSGACP00000013892	ENSCAFP00000006736
ENSGACP00000023846	ENSCAFP00000016659
ENSGACP00000014941	ENSCAFP00000013100
ENSGACP00000020542	ENSCAFP00000013100
ENSGACP00000008574	ENSCAFP00000021078
ENSGACP00000022067	ENSCAFP00000004971
ENSGACP00000002605	ENSCAFP00000004971
ENSGACP00000024571	ENSCAFP00000004019
ENSGACP00000025281	ENSCAFP00000000441
ENSGACP00000007133	ENSCAFP00000009084
ENSGACP00000002859	ENSCAFP00000009084
ENSGACP00000025573	ENSCAFP00000023505
ENSGACP00000010513	ENSCAFP00000029288
ENSGACP00000017443	ENSCAFP00000008457
ENSGACP00000003221	ENSCAFP00000013867
ENSGACP00000021085	ENSCAFP00000029667
ENSGACP00000001448	ENSCAFP00000007257
ENSGACP00000004861	ENSCAFP00000018883
ENSGACP00000009988	ENSCAFP00000027180
ENSGACP00000005931	ENSCAFP00000008417
ENSGACP00000025909	ENSCAFP00000008417
ENSGACP00000016470	ENSCAFP00000015629
ENSGACP00000013123	ENSCAFP00000023739
ENSGACP00000018457	ENSCAFP00000029073
ENSGACP00000021217	ENSCAFP00000029073
ENSGACP00000009891	ENSCAFP00000015513
ENSGACP00000016205	ENSCAFP00000002727
ENSGACP00000012393	ENSCAFP00000026461
ENSGACP00000017087	ENSCAFP00000013852
ENSGACP00000007803	ENSCAFP00000013852
ENSGACP00000002570	ENSCAFP00000017058
ENSGACP00000018077	ENSCAFP00000011570
ENSGACP00000012950	ENSCAFP00000036087
ENSGACP00000003306	ENSCAFP00000000020
ENSGACP00000007317	ENSCAFP00000000020
ENSGACP00000025045	ENSCAFP00000028988
ENSGACP00000016571	ENSCAFP00000028988
ENSGACP00000019174	ENSCAFP00000037746
ENSGACP00000007249	ENSCAFP00000006717
ENSGACP00000014796	ENSCAFP00000006717
ENSGACP00000010205	ENSCAFP00000017184
ENSGACP00000009687	ENSCAFP00000017184
ENSGACP00000013849	ENSCAFP00000019429
ENSGACP00000009536	ENSCAFP00000004481
ENSGACP00000006324	ENSCAFP00000040363
ENSGACP00000025277	ENSCAFP00000000435
ENSGACP00000012348	ENSCAFP00000009972
ENSGACP00000017906	ENSCAFP00000023883
ENSGACP00000020754	ENSCAFP00000011648
ENSGACP00000004519	ENSCAFP00000011648
ENSGACP00000015009	ENSCAFP00000005691
ENSGACP00000018473	ENSCAFP00000028824
ENSGACP00000023768	ENSCAFP00000011938
ENSGACP00000024329	ENSCAFP00000037101
ENSGACP00000006368	ENSCAFP00000001571
ENSGACP00000010143	ENSCAFP00000001571
ENSGACP00000005432	ENSCAFP00000025121
ENSGACP00000027034	ENSCAFP00000019828
ENSGACP00000001020	ENSCAFP00000019828
ENSGACP00000026776	ENSCAFP00000026721
ENSGACP00000017731	ENSCAFP00000042779
ENSGACP00000007102	ENSCAFP00000022544
ENSGACP00000027476	ENSCAFP00000022544
ENSGACP00000011047	ENSCAFP00000019079
ENSGACP00000017076	ENSCAFP00000008474
ENSGACP00000004855	ENSCAFP00000032357
ENSGACP00000025067	ENSCAFP00000032357
ENSGACP00000014829	ENSCAFP00000039833
ENSGACP00000025985	ENSCAFP00000023434
ENSGACP00000013404	ENSCAFP00000040897
ENSGACP00000000844	ENSCAFP00000005205
ENSGACP00000011987	ENSCAFP00000041532
ENSGACP00000012718	ENSCAFP00000030487
ENSGACP00000008090	ENSCAFP00000030487
ENSGACP00000014425	ENSCAFP00000021644
ENSGACP00000026678	ENSCAFP00000007907
ENSGACP00000012025	ENSCAFP00000012878
ENSGACP00000023036	ENSCAFP00000001681
ENSGACP00000027566	ENSCAFP00000016694
ENSGACP00000009725	ENSCAFP00000036385
ENSGACP00000015816	ENSCAFP00000006607
ENSGACP00000005590	ENSCAFP00000029885
ENSGACP00000025551	ENSCAFP00000027059
ENSGACP00000026512	ENSCAFP00000021175
ENSGACP00000021282	ENSCAFP00000023896
ENSGACP00000017282	ENSCAFP00000003467
ENSGACP00000010635	ENSCAFP00000014304
ENSGACP00000004574	ENSCAFP00000014304
ENSGACP00000021823	ENSCAFP00000003185
ENSGACP00000026264	ENSCAFP00000012240
ENSGACP00000016811	ENSCAFP00000009227
ENSGACP00000007737	ENSCAFP00000015794
ENSGACP00000007785	ENSCAFP00000013954
ENSGACP00000016782	ENSCAFP00000009371
ENSGACP00000015864	ENSCAFP00000015930
ENSGACP00000014067	ENSCAFP00000015930
ENSGACP00000026364	ENSCAFP00000009565
ENSGACP00000000096	ENSCAFP00000003309
ENSGACP00000023950	ENSCAFP00000024413
ENSGACP00000003271	ENSCAFP00000006159
ENSGACP00000006514	ENSCAFP00000037231
ENSGACP00000001615	ENSCAFP00000037231
ENSGACP00000000108	ENSCAFP00000008067
ENSGACP00000025131	ENSCAFP00000001030
ENSGACP00000011699	ENSCAFP00000001030
ENSGACP00000018281	ENSCAFP00000021823
ENSGACP00000006044	ENSCAFP00000005680
ENSGACP00000020491	ENSCAFP00000012813
ENSGACP00000005349	ENSCAFP00000006695
ENSGACP00000006582	ENSCAFP00000015732
ENSGACP00000008748	ENSCAFP00000018492
ENSGACP00000007254	ENSCAFP00000014673
ENSGACP00000003022	ENSCAFP00000014901
ENSGACP00000020838	ENSCAFP00000026346
ENSGACP00000022137	ENSCAFP00000021063
ENSGACP00000006502	ENSCAFP00000038098
ENSGACP00000012146	ENSCAFP00000000583
ENSGACP00000007308	ENSCAFP00000017435
ENSGACP00000003298	ENSCAFP00000022013
ENSGACP00000003994	ENSCAFP00000010557
ENSGACP00000000134	ENSCAFP00000006261
ENSGACP00000006122	ENSCAFP00000036141
ENSGACP00000003737	ENSCAFP00000011335
ENSGACP00000007223	ENSCAFP00000026316
ENSGACP00000006220	ENSCAFP00000026404
ENSGACP00000022784	ENSCAFP00000027983
ENSGACP00000008833	ENSCAFP00000010309
ENSGACP00000004965	ENSCAFP00000008129
ENSGACP00000004125	ENSCAFP00000008129
ENSGACP00000019896	ENSCAFP00000008245
ENSGACP00000023916	ENSCAFP00000007500
ENSGACP00000022047	ENSCAFP00000007500
ENSGACP00000007677	ENSCAFP00000013675
ENSGACP00000011892	ENSCAFP00000034899
ENSGACP00000007685	ENSCAFP00000013637
ENSGACP00000015273	ENSCAFP00000023698
ENSGACP00000010308	ENSCAFP00000014864
ENSGACP00000022291	ENSCAFP00000014864
ENSGACP00000013186	ENSCAFP00000013999
ENSGACP00000013257	ENSCAFP00000015020
ENSGACP00000006823	ENSCAFP00000015020
ENSGACP00000006904	ENSCAFP00000040286
ENSGACP00000012750	ENSCAFP00000036770
ENSGACP00000022458	ENSCAFP00000012049
ENSGACP00000007722	ENSCAFP00000016983
ENSGACP00000001022	ENSCAFP00000019778
ENSGACP00000016625	ENSCAFP00000008912
ENSGACP00000013973	ENSCAFP00000042061
ENSGACP00000022419	ENSCAFP00000021342
ENSGACP00000011315	ENSCAFP00000012955
ENSGACP00000003958	ENSCAFP00000012955
ENSGACP00000019691	ENSCAFP00000040600
ENSGACP00000011994	ENSCAFP00000021549
ENSGACP00000008431	ENSCAFP00000021549
ENSGACP00000023135	ENSCAFP00000030199
ENSGACP00000011342	ENSCAFP00000042262
ENSGACP00000022930	ENSCAFP00000027601
ENSGACP00000017112	ENSCAFP00000038379
ENSGACP00000027169	ENSCAFP00000009735
ENSGACP00000020465	ENSCAFP00000014962
ENSGACP00000006948	ENSCAFP00000025490
ENSGACP00000024634	ENSCAFP00000025490
ENSGACP00000003575	ENSCAFP00000003943
ENSGACP00000010631	ENSCAFP00000004014
ENSGACP00000008098	ENSCAFP00000004014
ENSGACP00000001453	ENSCAFP00000036923
ENSGACP00000006371	ENSCAFP00000019315
ENSGACP00000020323	ENSCAFP00000019315
ENSGACP00000014548	ENSCAFP00000013515
ENSGACP00000001890	ENSCAFP00000015256
ENSGACP00000014203	ENSCAFP00000020231
ENSGACP00000012336	ENSCAFP00000018892
ENSGACP00000023888	ENSCAFP00000000568
ENSGACP00000027607	ENSCAFP00000001071
ENSGACP00000007738	ENSCAFP00000010586
ENSGACP00000017328	ENSCAFP00000014713
ENSGACP00000004003	ENSCAFP00000036743
ENSGACP00000024090	ENSCAFP00000042079
ENSGACP00000024604	ENSCAFP00000010203
ENSGACP00000005966	ENSCAFP00000027340
ENSGACP00000022834	ENSCAFP00000027340
ENSGACP00000022187	ENSCAFP00000021986
ENSGACP00000026344	ENSCAFP00000036676
ENSGACP00000026849	ENSCAFP00000036676
ENSGACP00000000232	ENSCAFP00000034270
ENSGACP00000018239	ENSCAFP00000022621
ENSGACP00000026294	ENSCAFP00000022621
ENSGACP00000015031	ENSCAFP00000009800
ENSGACP00000000899	ENSCAFP00000002345
ENSGACP00000027604	ENSCAFP00000001223
ENSGACP00000024805	ENSCAFP00000011507
ENSGACP00000019944	ENSCAFP00000010534
ENSGACP00000021735	ENSCAFP00000013458
ENSGACP00000006567	ENSCAFP00000013458
ENSGACP00000021061	ENSCAFP00000029504
ENSGACP00000002220	ENSCAFP00000017672
ENSGACP00000004341	ENSCAFP00000017554
ENSGACP00000012160	ENSCAFP00000040824
ENSGACP00000008123	ENSCAFP00000043098
ENSGACP00000017573	ENSCAFP00000043098
ENSGACP00000008519	ENSCAFP00000036331
ENSGACP00000009510	ENSCAFP00000010608
ENSGACP00000008354	ENSCAFP00000003376
ENSGACP00000021242	ENSCAFP00000020552
ENSGACP00000017992	ENSCAFP00000012041
ENSGACP00000001182	ENSCAFP00000003046
ENSGACP00000005195	ENSCAFP00000004745
ENSGACP00000015109	ENSCAFP00000039035
ENSGACP00000022614	ENSCAFP00000039035
ENSGACP00000008686	ENSCAFP00000015298
ENSGACP00000024837	ENSCAFP00000011347
ENSGACP00000003483	ENSCAFP00000029859
ENSGACP00000019968	ENSCAFP00000003126
ENSGACP00000005807	ENSCAFP00000020672
ENSGACP00000019740	ENSCAFP00000007867
ENSGACP00000016961	ENSCAFP00000007864
ENSGACP00000004382	ENSCAFP00000007864
ENSGACP00000022698	ENSCAFP00000004654
ENSGACP00000007143	ENSCAFP00000004654
ENSGACP00000002397	ENSCAFP00000007863
ENSGACP00000023187	ENSCAFP00000007863
ENSGACP00000015575	ENSCAFP00000004631
ENSGACP00000019543	ENSCAFP00000025714
ENSGACP00000013926	ENSCAFP00000008754
ENSGACP00000024947	ENSCAFP00000008754
ENSGACP00000022983	ENSCAFP00000004610
ENSGACP00000010410	ENSCAFP00000020180
ENSGACP00000022998	ENSCAFP00000020013
ENSGACP00000003115	ENSCAFP00000021740
ENSGACP00000019688	ENSCAFP00000021740
ENSGACP00000007747	ENSCAFP00000000084
ENSGACP00000023138	ENSCAFP00000030193
ENSGACP00000017180	ENSCAFP00000027345
ENSGACP00000003108	ENSCAFP00000025706
ENSGACP00000019125	ENSCAFP00000025706
ENSGACP00000011125	ENSCAFP00000022928
ENSGACP00000012618	ENSCAFP00000027114
ENSGACP00000013093	ENSCAFP00000026514
ENSGACP00000021831	ENSCAFP00000026514
ENSGACP00000011285	ENSCAFP00000022032
ENSGACP00000011966	ENSCAFP00000041132
ENSGACP00000021214	ENSCAFP00000041132
ENSGACP00000015836	ENSCAFP00000042230
ENSGACP00000013706	ENSCAFP00000018866
ENSGACP00000002577	ENSCAFP00000018866
ENSGACP00000007021	ENSCAFP00000023731
ENSGACP00000005851	ENSCAFP00000018703
ENSGACP00000024797	ENSCAFP00000023526
ENSGACP00000025182	ENSCAFP00000034716
ENSGACP00000018859	ENSCAFP00000028947
ENSGACP00000016717	ENSCAFP00000024331
ENSGACP00000012410	ENSCAFP00000009890
ENSGACP00000009429	ENSCAFP00000004385
ENSGACP00000006007	ENSCAFP00000019812
ENSGACP00000009408	ENSCAFP00000004370
ENSGACP00000007429	ENSCAFP00000024777
ENSGACP00000005536	ENSCAFP00000012171
ENSGACP00000003770	ENSCAFP00000013060
ENSGACP00000001183	ENSCAFP00000009337
ENSGACP00000007940	ENSCAFP00000009337
ENSGACP00000004898	ENSCAFP00000008109
ENSGACP00000025156	ENSCAFP00000015334
ENSGACP00000012721	ENSCAFP00000015334
ENSGACP00000025314	ENSCAFP00000011102
ENSGACP00000013503	ENSCAFP00000028726
ENSGACP00000026039	ENSCAFP00000002155
ENSGACP00000015730	ENSCAFP00000002155
ENSGACP00000011455	ENSCAFP00000028064
ENSGACP00000014011	ENSCAFP00000020944
ENSGACP00000004656	ENSCAFP00000020944
ENSGACP00000012322	ENSCAFP00000022339
ENSGACP00000008588	ENSCAFP00000014069
ENSGACP00000006739	ENSCAFP00000009896
ENSGACP00000005148	ENSCAFP00000001433
ENSGACP00000017373	ENSCAFP00000001433
ENSGACP00000013526	ENSCAFP00000012370
ENSGACP00000010054	ENSCAFP00000011408
ENSGACP00000015788	ENSCAFP00000013219
ENSGACP00000006427	ENSCAFP00000000054
ENSGACP00000003282	ENSCAFP00000005065
ENSGACP00000021064	ENSCAFP00000018996
ENSGACP00000022184	ENSCAFP00000022718
ENSGACP00000022175	ENSCAFP00000026620
ENSGACP00000024174	ENSCAFP00000026282
ENSGACP00000005215	ENSCAFP00000017285
ENSGACP00000019235	ENSCAFP00000017285
ENSGACP00000015320	ENSCAFP00000005799
ENSGACP00000026109	ENSCAFP00000033255
ENSGACP00000003092	ENSCAFP00000017565
ENSGACP00000009401	ENSCAFP00000013035
ENSGACP00000008857	ENSCAFP00000022384
ENSGACP00000005887	ENSCAFP00000022384
ENSGACP00000001703	ENSCAFP00000016787
ENSGACP00000009552	ENSCAFP00000024333
ENSGACP00000018060	ENSCAFP00000024333
ENSGACP00000005863	ENSCAFP00000039870
ENSGACP00000021792	ENSCAFP00000022528
ENSGACP00000015309	ENSCAFP00000002558
ENSGACP00000010486	ENSCAFP00000005602
ENSGACP00000006542	ENSCAFP00000005602
ENSGACP00000022654	ENSCAFP00000015002
ENSGACP00000020002	ENSCAFP00000006731
ENSGACP00000010266	ENSCAFP00000019833
ENSGACP00000018671	ENSCAFP00000019833
ENSGACP00000003758	ENSCAFP00000011234
ENSGACP00000013669	ENSCAFP00000027263
ENSGACP00000022153	ENSCAFP00000021725
ENSGACP00000005265	ENSCAFP00000014126
ENSGACP00000023157	ENSCAFP00000016115
ENSGACP00000027236	ENSCAFP00000008915
ENSGACP00000005266	ENSCAFP00000010541
ENSGACP00000010595	ENSCAFP00000010541
ENSGACP00000003277	ENSCAFP00000021528
ENSGACP00000018841	ENSCAFP00000021528
ENSGACP00000025276	ENSCAFP00000026166
ENSGACP00000013210	ENSCAFP00000018530
ENSGACP00000008159	ENSCAFP00000016537
ENSGACP00000021206	ENSCAFP00000016537
ENSGACP00000002745	ENSCAFP00000016167
ENSGACP00000003442	ENSCAFP00000010668
ENSGACP00000027337	ENSCAFP00000010668
ENSGACP00000000672	ENSCAFP00000038378
ENSGACP00000004931	ENSCAFP00000020747
ENSGACP00000004071	ENSCAFP00000020747
ENSGACP00000021529	ENSCAFP00000029531
ENSGACP00000011311	ENSCAFP00000029531
ENSGACP00000026002	ENSCAFP00000002215
ENSGACP00000007527	ENSCAFP00000007225
ENSGACP00000002017	ENSCAFP00000007225
ENSGACP00000003350	ENSCAFP00000005275
ENSGACP00000023897	ENSCAFP00000005275
ENSGACP00000008528	ENSCAFP00000036382
ENSGACP00000027498	ENSCAFP00000024213
ENSGACP00000004614	ENSCAFP00000009116
ENSGACP00000008178	ENSCAFP00000022977
ENSGACP00000011448	ENSCAFP00000022977
ENSGACP00000017188	ENSCAFP00000008690
ENSGACP00000006600	ENSCAFP00000008690
ENSGACP00000022000	ENSCAFP00000027625
ENSGACP00000001464	ENSCAFP00000023280
ENSGACP00000026901	ENSCAFP00000008312
ENSGACP00000024953	ENSCAFP00000008691
ENSGACP00000027521	ENSCAFP00000026018
ENSGACP00000021674	ENSCAFP00000011616
ENSGACP00000002888	ENSCAFP00000018365
ENSGACP00000011139	ENSCAFP00000027012
ENSGACP00000015598	ENSCAFP00000010303
ENSGACP00000018287	ENSCAFP00000005977
ENSGACP00000000681	ENSCAFP00000000421
ENSGACP00000009440	ENSCAFP00000013067
ENSGACP00000011428	ENSCAFP00000019967
ENSGACP00000026232	ENSCAFP00000001953
ENSGACP00000011045	ENSCAFP00000001953
ENSGACP00000017648	ENSCAFP00000008507
ENSGACP00000024051	ENSCAFP00000008507
ENSGACP00000012340	ENSCAFP00000022594
ENSGACP00000015993	ENSCAFP00000022594
ENSGACP00000009974	ENSCAFP00000005637
ENSGACP00000017927	ENSCAFP00000000410
ENSGACP00000001344	ENSCAFP00000019493
ENSGACP00000021011	ENSCAFP00000029518
ENSGACP00000000348	ENSCAFP00000034693
ENSGACP00000005371	ENSCAFP00000034693
ENSGACP00000022740	ENSCAFP00000011497
ENSGACP00000017593	ENSCAFP00000018646
ENSGACP00000013780	ENSCAFP00000018639
ENSGACP00000021027	ENSCAFP00000027474
ENSGACP00000008651	ENSCAFP00000027474
ENSGACP00000018625	ENSCAFP00000021671
ENSGACP00000012660	ENSCAFP00000006358
ENSGACP00000025654	ENSCAFP00000023976
ENSGACP00000008278	ENSCAFP00000024002
ENSGACP00000025259	ENSCAFP00000024002
ENSGACP00000015825	ENSCAFP00000030174
ENSGACP00000011617	ENSCAFP00000028282
ENSGACP00000019596	ENSCAFP00000012751
ENSGACP00000014040	ENSCAFP00000012751
ENSGACP00000011446	ENSCAFP00000022374
ENSGACP00000018113	ENSCAFP00000003097
ENSGACP00000022946	ENSCAFP00000003097
ENSGACP00000002529	ENSCAFP00000008871
ENSGACP00000020023	ENSCAFP00000014567
ENSGACP00000008560	ENSCAFP00000003676
ENSGACP00000011402	ENSCAFP00000018413
ENSGACP00000009729	ENSCAFP00000014743
ENSGACP00000004431	ENSCAFP00000019963
ENSGACP00000012398	ENSCAFP00000022712
ENSGACP00000025091	ENSCAFP00000024261
ENSGACP00000025571	ENSCAFP00000007839
ENSGACP00000005780	ENSCAFP00000007839
ENSGACP00000005082	ENSCAFP00000011905
ENSGACP00000007968	ENSCAFP00000024143
ENSGACP00000011770	ENSCAFP00000024143
ENSGACP00000022684	ENSCAFP00000004656
ENSGACP00000011818	ENSCAFP00000009509
ENSGACP00000000907	ENSCAFP00000009509
ENSGACP00000019515	ENSCAFP00000016753
ENSGACP00000000813	ENSCAFP00000016753
ENSGACP00000001681	ENSCAFP00000024850
ENSGACP00000013837	ENSCAFP00000026914
ENSGACP00000022375	ENSCAFP00000026914
ENSGACP00000015997	ENSCAFP00000003868
ENSGACP00000015371	ENSCAFP00000013117
ENSGACP00000002841	ENSCAFP00000007497
ENSGACP00000019700	ENSCAFP00000007497
ENSGACP00000009418	ENSCAFP00000013048
ENSGACP00000002980	ENSCAFP00000039652
ENSGACP00000021608	ENSCAFP00000000333
ENSGACP00000016415	ENSCAFP00000032586
ENSGACP00000013354	ENSCAFP00000036772
ENSGACP00000002799	ENSCAFP00000026664
ENSGACP00000027354	ENSCAFP00000016051
ENSGACP00000021545	ENSCAFP00000002691
ENSGACP00000022732	ENSCAFP00000007229
ENSGACP00000009907	ENSCAFP00000024172
ENSGACP00000013549	ENSCAFP00000005103
ENSGACP00000024173	ENSCAFP00000021921
ENSGACP00000014120	ENSCAFP00000037593
ENSGACP00000008024	ENSCAFP00000011179
ENSGACP00000017241	ENSCAFP00000028829
ENSGACP00000018067	ENSCAFP00000022471
ENSGACP00000001883	ENSCAFP00000015472
ENSGACP00000007571	ENSCAFP00000006183
ENSGACP00000010787	ENSCAFP00000042898
ENSGACP00000022250	ENSCAFP00000023200
ENSGACP00000015257	ENSCAFP00000017815
ENSGACP00000022251	ENSCAFP00000038612
ENSGACP00000015469	ENSCAFP00000009817
ENSGACP00000022303	ENSCAFP00000010867
ENSGACP00000022102	ENSCAFP00000005893
ENSGACP00000022590	ENSCAFP00000027144
ENSGACP00000020032	ENSCAFP00000021233
ENSGACP00000015048	ENSCAFP00000018777
ENSGACP00000003908	ENSCAFP00000006907
ENSGACP00000007605	ENSCAFP00000038535
ENSGACP00000004573	ENSCAFP00000021050
ENSGACP00000024400	ENSCAFP00000029780
ENSGACP00000025897	ENSCAFP00000011541
ENSGACP00000019267	ENSCAFP00000020643
ENSGACP00000003962	ENSCAFP00000028165
ENSGACP00000018993	ENSCAFP00000008301
ENSGACP00000019716	ENSCAFP00000002967
ENSGACP00000016278	ENSCAFP00000002969
ENSGACP00000026950	ENSCAFP00000020474
ENSGACP00000026680	ENSCAFP00000008007
ENSGACP00000005352	ENSCAFP00000024687
ENSGACP00000008958	ENSCAFP00000013264
ENSGACP00000013187	ENSCAFP00000018940
ENSGACP00000019426	ENSCAFP00000024672
ENSGACP00000026726	ENSCAFP00000028598
ENSGACP00000008361	ENSCAFP00000028595
ENSGACP00000026764	ENSCAFP00000028595
ENSGACP00000017677	ENSCAFP00000012316
